Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202357387,cp00123,0,138.4,1B Matt Olson 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF Ronald Acuna Jr. OF A.J. Ewing OF Max Kepler P Tarik Skubal P Trey Yesavage SS Javier Baez,,Tarik Skubal,P,74.58%,18
2,5202243767,metzykid23,0,128.4,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Nathan Lukes OF Yohendrick Pinango P Tarik Skubal P Eduardo Rodriguez SS Trea Turner,,Jesus Luzardo,P,56.78%,6.25
3,5202347239,MrPointman (1/3),0,113.3,1B Bryce Harper 2B Gleyber Torres 3B Javier Sanoja C Liam Hicks OF Corbin Carroll OF A.J. Ewing OF Heriberto Hernandez P Tarik Skubal P Zack Littell SS Otto Lopez,,Kazuma Okamoto,3B,27.97%,19
4,5202401309,cjcarlto (1/3),0,112.25,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF A.J. Ewing OF Daulton Varsho OF Yohendrick Pinango P Tarik Skubal P Jesus Luzardo SS Trea Turner,,Bryce Harper,1B,27.12%,12
5,5202377163,bleeski (3/3),0,109.65,1B Matt Olson 2B Bryson Stott 3B Kazuma Okamoto C Harry Ford OF James Wood OF George Springer OF Yohendrick Pinango P Jesus Luzardo P Eduardo Rodriguez SS Andres Gimenez,,Bryson Stott,2B,26.27%,15
6,5202281230,hcnpower (2/2),0,108.4,1B Bryce Harper 2B Ernie Clement 3B Alec Bohm C J.T. Realmuto OF George Springer OF Daulton Varsho OF Nathan Lukes P Tarik Skubal P Eduardo Rodriguez SS Trea Turner,,Daulton Varsho,OF,23.73%,10
6,5202368977,hly858,0,108.4,1B Spencer Torkelson 2B Ozzie Albies 3B Kazuma Okamoto C Eduardo Valencia OF Corbin Carroll OF Max Kepler OF Nathan Lukes P Tarik Skubal P Eduardo Rodriguez SS Geraldo Perdomo,,Esmerlyn Valdez,OF,20.34%,2
8,5202158010,TheBossinMyWorld,0,107.25,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Daulton Varsho OF Justin Crawford P Tarik Skubal P Jesus Luzardo SS Andres Gimenez,,Jared Jones,P,19.49%,13.9
8,5202337204,bigecg26,0,107.25,1B Jared Young 2B Bryson Stott 3B Alec Bohm C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Brandon Marsh P Tarik Skubal P Jesus Luzardo SS Trea Turner,,Nathan Lukes,OF,19.49%,4
10,5202403704,hdcary11 (1/3),0,106.65,1B Bryce Harper 2B Hao-Yu Lee 3B Kazuma Okamoto C J.T. Realmuto OF Corbin Carroll OF Brandon Marsh OF Daulton Varsho P Jesus Luzardo P Trey Yesavage SS Trea Turner,,Francisco Lindor,SS,19.49%,4
11,5202417782,Briangal1 (3/3),0,106.6,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF James Wood OF George Springer OF Brandon Marsh P Trevor Rogers P Jared Jones SS Francisco Lindor,,George Springer,OF,19.49%,9
12,5202059577,bigbone33,0,106.25,1B Bryce Harper 2B Nick Gonzales 3B Kazuma Okamoto C Alejandro Kirk OF Brandon Marsh OF Matt Vierling OF Justin Crawford P Tarik Skubal P Jesus Luzardo SS Javier Baez,,James Wood,OF,18.64%,12
12,5202417780,Briangal1 (1/3),0,106.25,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C J.T. Realmuto OF George Springer OF Daulton Varsho OF Davis Schneider P Tarik Skubal P Jesus Luzardo SS Francisco Lindor,,A.J. Ewing,OF,18.64%,19
14,5202068524,jordanh415,0,105.25,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Max Kepler OF Daulton Varsho P Tarik Skubal P Jesus Luzardo SS Andres Gimenez,,Yohendrick Pinango,OF,18.64%,6
15,5202401149,seth1374 (1/3),0,104.7,1B Kyle Stowers 2B Xavier Edwards 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Heriberto Hernandez P Tarik Skubal P Sean Manaea SS Francisco Lindor,,Luis Garcia Jr.,1B,17.80%,5
16,5202374990,peterjpacheco (3/3),0,104.4,1B Bryce Harper 2B Hao-Yu Lee 3B Alec Bohm C J.T. Realmuto OF Corbin Carroll OF Brandon Marsh OF Daulton Varsho P Tarik Skubal P Trey Yesavage SS Trea Turner,,Hao-Yu Lee,2B,17.80%,2
16,5202416210,wade13,0,104.4,1B Bryce Harper 2B Hao-Yu Lee 3B Nolan Arenado C J.T. Realmuto OF Corbin Carroll OF Max Kepler OF Daulton Varsho P Tarik Skubal P Trey Yesavage SS Trea Turner,,Brandon Marsh,OF,17.80%,3
18,5202359463,Packersfan203 (1/3),0,104.3,1B Matt Olson 2B Ozzie Albies 3B Kazuma Okamoto C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Yohendrick Pinango P Trey Yesavage P Jared Jones SS Javier Baez,,Eduardo Valencia,C,16.95%,4
19,5202359465,Packersfan203 (3/3),0,102.4,1B Bryce Harper 2B Bryson Stott 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Justin Crawford OF Tyrone Taylor P Tarik Skubal P Eduardo Rodriguez SS Francisco Lindor,,J.T. Realmuto,C,16.95%,4
20,5202417778,Mige1 (3/3),0,101.7,1B Ildemaro Vargas 2B Ketel Marte 3B Kazuma Okamoto C Gabriel Moreno OF Corbin Carroll OF Nathan Lukes OF Yohendrick Pinango P Tarik Skubal P Sean Manaea SS Geraldo Perdomo,,Alejandro Kirk,C,15.25%,6
21,5202401311,cjcarlto (3/3),0,101.25,1B Spencer Torkelson 2B Hao-Yu Lee 3B Kazuma Okamoto C Alejandro Kirk OF Corbin Carroll OF George Springer OF Yohendrick Pinango P Tarik Skubal P Jesus Luzardo SS Andres Gimenez,,Corbin Carroll,OF,15.25%,12
22,5202327674,xXxPLOSIVE (2/3),0,100.25,1B Luis Garcia Jr. 2B Hao-Yu Lee 3B Coby Mayo C Eduardo Valencia OF Esmerlyn Valdez OF A.J. Ewing OF Esteury Ruiz P Tarik Skubal P Jesus Luzardo SS Francisco Lindor,,CJ Abrams,SS,14.41%,4
23,5202173881,WiLDM4Ch1NE (3/3),0,100.1,1B Ryan O'Hearn 2B Bryson Stott 3B Austin Riley C Drake Baldwin OF Michael Harris II OF A.J. Ewing OF Brandon Marsh P Trey Yesavage P Trevor Rogers SS Trea Turner,,Ronald Acuna Jr.,OF,14.41%,2
24,5202403097,brown1975,0,99.9,1B Spencer Torkelson 2B Gleyber Torres 3B Austin Riley C Dillon Dingler OF Matt Vierling OF Yohendrick Pinango OF Javier Baez P Tarik Skubal P Jared Jones SS CJ Abrams,,Trea Turner,SS,14.41%,17
25,5202392846,mikerugggolfpro,0,98.9,1B Luis Garcia Jr. 2B Bryson Stott 3B Nick Gonzales C J.T. Realmuto OF Corbin Carroll OF Jacob Young OF Bryan De La Cruz P Tarik Skubal P Jared Jones SS Trea Turner,,Harry Ford,C,13.56%,2
25,5202397667,relevanthought (3/3),0,98.9,1B Luis Garcia Jr. 2B Davis Schneider 3B Kazuma Okamoto C Drake Baldwin OF James Wood OF Nathan Lukes OF Yohendrick Pinango P Tarik Skubal P Jared Jones SS Andres Gimenez,,Andres Gimenez,SS,13.56%,2
27,5202403705,hdcary11 (2/3),0,98.4,1B Bryce Harper 2B Hao-Yu Lee 3B Jorge Polanco C Gabriel Moreno OF Corbin Carroll OF Brandon Marsh OF Justin Crawford P Tarik Skubal P Trey Yesavage SS Geraldo Perdomo,,Brady House,3B,12.71%,0
28,5202415730,gtsml (1/3),0,96.95,1B Bryce Harper 2B Bryson Stott 3B Bo Bichette C Francisco Alvarez OF Taylor Ward OF Carson Benge OF A.J. Ewing P Jesus Luzardo P Sean Manaea SS Francisco Lindor,,Trey Yesavage,P,12.71%,21.4
29,5202173880,WiLDM4Ch1NE (2/3),0,96.4,1B Kyle Stowers 2B Xavier Edwards 3B Jorbit Vivas C Brian Navarreto OF James Wood OF Daylen Lile OF Tyrone Taylor P Tarik Skubal P Eduardo Rodriguez SS Otto Lopez,,Geraldo Perdomo,SS,12.71%,0
30,5202416273,JMan44,0,96.25,1B Ildemaro Vargas 2B Bryson Stott 3B Alec Bohm C Gabriel Moreno OF George Springer OF Max Kepler OF Nathan Lukes P Tarik Skubal P Jesus Luzardo SS Francisco Lindor,,Jared Young,1B,11.86%,7
31,5202067505,jpeyton1219,0,95.7,1B Spencer Torkelson 2B Ildemaro Vargas 3B Bo Bichette C J.T. Realmuto OF Ronald Acuna Jr. OF A.J. Ewing OF Max Kepler P Tarik Skubal P Trevor Rogers SS Francisco Lindor,,Trevor Rogers,P,11.02%,12.7
32,5202359085,Antman4K,0,95.25,1B Matt Olson 2B Hao-Yu Lee 3B Kazuma Okamoto C Eduardo Valencia OF George Springer OF Daulton Varsho OF Nathan Lukes P Tarik Skubal P Jesus Luzardo SS Ernie Clement,,Ryan O'Hearn,1B,10.17%,0
33,5202385671,Wood334 (3/3),0,94.95,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Corbin Carroll OF Taylor Ward OF Tyler O'Neill P Jesus Luzardo P Trevor Rogers SS Trea Turner,,Spencer Torkelson,1B,10.17%,21
34,5202359464,Packersfan203 (2/3),0,94.25,1B Spencer Torkelson 2B Hao-Yu Lee 3B Edmundo Sosa C Eduardo Valencia OF James Wood OF Jacob Young OF Matt Vierling P Tarik Skubal P Jesus Luzardo SS Kevin McGonigle,,Bryan Reynolds,OF,10.17%,5
35,5202400951,millermdm (2/2),0,93.4,1B Tim Tawa 2B Davis Schneider 3B Nolan Arenado C Alejandro Kirk OF James Wood OF Daulton Varsho OF Nathan Lukes P Tarik Skubal P Eduardo Rodriguez SS Otto Lopez,,Matt Olson,1B,9.32%,16
36,5202400950,millermdm (1/2),0,93.25,1B Bryce Harper 2B Davis Schneider 3B Alec Bohm C Eduardo Valencia OF George Springer OF Brandon Marsh OF Daulton Varsho P Tarik Skubal P Jesus Luzardo SS Trea Turner,,Ozzie Albies,2B,9.32%,0
37,5202327675,xXxPLOSIVE (3/3),0,92.7,1B Luis Garcia Jr. 2B Bryson Stott 3B Christian Encarnacion-Strand C Alejandro Kirk OF James Wood OF Heriberto Hernandez OF Yohendrick Pinango P Tarik Skubal P Sean Manaea SS Geraldo Perdomo,,Max Kepler,OF,9.32%,8
