Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202355253,redyodagirl (2/3),0,143.8,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C Gabriel Moreno OF Corbin Carroll OF George Springer OF Justin Crawford P Eduardo Rodriguez P Trey Yesavage SS Trea Turner,,Tarik Skubal,P,69.49%,18
2,5202174256,whoisjohngalt420 (3/3),0,131.4,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Daulton Varsho OF Nathan Lukes P Tarik Skubal P Trey Yesavage SS Trea Turner,,Jesus Luzardo,P,52.54%,6.25
2,5202246351,r2phantom,0,131.4,1B Spencer Torkelson 2B Bryson Stott 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Nathan Lukes P Tarik Skubal P Trey Yesavage SS Otto Lopez,,Bryce Harper,1B,31.36%,12
4,5202243791,metzykid23,0,128.4,1B Bryce Harper 2B Bryson Stott 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Nathan Lukes OF Yohendrick Pinango P Tarik Skubal P Eduardo Rodriguez SS Trea Turner,,Kazuma Okamoto,3B,25.42%,19
5,5202355254,redyodagirl (3/3),0,127.8,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C Drake Baldwin OF Corbin Carroll OF Mauricio Dubon OF Justin Crawford P Eduardo Rodriguez P Trey Yesavage SS Trea Turner,,Bryson Stott,2B,25.42%,15
6,5202318414,OnPoint41 (1/3),0,117.9,1B Bryce Harper 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Heriberto Hernandez OF Daulton Varsho P Tarik Skubal P Jared Jones SS Javier Sanoja,,Jared Jones,P,24.58%,13.9
7,5202344020,bleeski,0,116.8,1B Bryce Harper 2B Ketel Marte 3B Kazuma Okamoto C Drake Baldwin OF George Springer OF Daulton Varsho OF Yohendrick Pinango P Eduardo Rodriguez P Trey Yesavage SS Francisco Lindor,,George Springer,OF,24.58%,9
8,5202232323,titanhawks (1/2),0,116.4,1B Bryce Harper 2B Hao-Yu Lee 3B Jorge Polanco C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Eli White P Tarik Skubal P Trey Yesavage SS Trea Turner,,Brandon Marsh,OF,21.19%,3
9,5202174254,whoisjohngalt420 (1/3),0,115.4,1B Tim Tawa 2B Bryson Stott 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Davis Schneider P Tarik Skubal P Trey Yesavage SS Otto Lopez,,Nathan Lukes,OF,20.34%,4
10,5202286530,coachkimp,0,115.25,1B Bryce Harper 2B Hao-Yu Lee 3B Alec Bohm C Gabriel Moreno OF A.J. Ewing OF Bryan De La Cruz OF Javier Baez P Tarik Skubal P Jesus Luzardo SS Trea Turner,,Ronald Acuna Jr.,OF,19.49%,2
