Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202495949,Extraqtt,0,93.4,CPT Ian Seymour UTIL MacKenzie Gore UTIL Yandy Diaz UTIL Ryan Vilade UTIL Taylor Walls UTIL Cam Cauley,,MacKenzie Gore,UTIL,56.52%,25.35
2,5202401892,buckstar,0,87.88,CPT MacKenzie Gore UTIL Ian Seymour UTIL Jake Burger UTIL Ryan Vilade UTIL Elias Diaz UTIL Casey Legumina,,Junior Caminero,UTIL,56.52%,0
3,5202439929,macyfan,0,71.4,CPT Ian Seymour UTIL MacKenzie Gore UTIL Brandon Nimmo UTIL Jake Burger UTIL Taylor Walls UTIL Cam Cauley,,Ian Seymour,UTIL,52.17%,20.7
3,5202695943,ed8802,0,71.4,CPT Ian Seymour UTIL MacKenzie Gore UTIL Brandon Nimmo UTIL Jake Burger UTIL Taylor Walls UTIL Cam Cauley,,Cam Cauley,UTIL,52.17%,5
5,5202722119,josephje,0,68.88,CPT MacKenzie Gore UTIL Ian Seymour UTIL Junior Caminero UTIL Nicky Lopez UTIL Cam Cauley UTIL Casey Legumina,,Jake Burger,UTIL,43.48%,5
6,5202538990,mythicalrhymer01,0,68.73,CPT MacKenzie Gore UTIL Ian Seymour UTIL Chandler Simpson UTIL Jake Burger UTIL Alejandro Osuna UTIL Cam Cauley,,Yandy Diaz,UTIL,34.78%,16
7,5202723862,DFSdegen,0,66.88,CPT MacKenzie Gore UTIL Ian Seymour UTIL Junior Caminero UTIL Nick Fortes UTIL Cam Cauley UTIL Casey Legumina,,Ryan Vilade,UTIL,34.78%,16
8,5201822233,aramisj22,0,65.73,CPT MacKenzie Gore UTIL Ian Seymour UTIL Junior Caminero UTIL Nicky Lopez UTIL Taylor Walls UTIL Cam Cauley,,Brandon Nimmo,UTIL,30.43%,5
9,5202054295,corruption79,0,64.03,CPT MacKenzie Gore UTIL Wyatt Langford UTIL Yandy Diaz UTIL Jake Burger UTIL Alejandro Osuna UTIL Cam Cauley,,Ezequiel Duran,UTIL,30.43%,0
10,5202643077,Diesel,0,63.4,CPT Ian Seymour UTIL MacKenzie Gore UTIL Ezequiel Duran UTIL Jake Burger UTIL Nicky Lopez UTIL Alejandro Osuna,,Nicky Lopez,UTIL,30.43%,2
11,5202169832,whoisjohngalt420,0,60.7,CPT Ryan Vilade UTIL Ian Seymour UTIL Junior Caminero UTIL Yandy Diaz UTIL Ezequiel Duran UTIL Taylor Walls,,Taylor Walls,UTIL,30.43%,0
12,5202556454,sportsfan14,0,59.85,CPT Yandy Diaz UTIL Ian Seymour UTIL Junior Caminero UTIL Jonathan Aranda UTIL Cam Cauley UTIL Casey Legumina,,Wyatt Langford,UTIL,26.09%,0
13,5202513218,bkukor,0,50.03,CPT MacKenzie Gore UTIL Junior Caminero UTIL Jonny DeLuca UTIL Elias Diaz UTIL Nicky Lopez UTIL Cam Cauley,,Chandler Simpson,UTIL,21.74%,0
13,5202589714,gbuckner60,0,50.03,CPT MacKenzie Gore UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Jake Burger UTIL Nicky Lopez UTIL Taylor Walls,,Jonathan Aranda,UTIL,17.39%,7
15,5202667507,wittwerjoe,0,45,CPT Yandy Diaz UTIL Junior Caminero UTIL Wyatt Langford UTIL Chandler Simpson UTIL Ryan Vilade UTIL Cam Cauley,,Elias Diaz,UTIL,17.39%,5
16,5202253411,jarradkern,0,44,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jake Burger UTIL Ryan Vilade UTIL Nick Fortes,,Nick Fortes,UTIL,17.39%,0
17,5202737327,bleeski,0,41,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Chandler Simpson UTIL Ryan Vilade UTIL Nicky Lopez,,Casey Legumina,UTIL,17.39%,3.15
18,5202691369,jc000000,0,37,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Justin Foscue UTIL Ryan Vilade UTIL Taylor Walls,,Jonny DeLuca,UTIL,13.04%,0
19,5202041477,befeld,0,35.35,CPT Wyatt Langford UTIL MacKenzie Gore UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Elias Diaz UTIL Nick Fortes,,Alejandro Osuna,UTIL,13.04%,0
20,5202697121,ross635,0,30.7,CPT Ezequiel Duran UTIL Ian Seymour UTIL Junior Caminero UTIL Jonny DeLuca UTIL Jake Burger UTIL Cam Cauley,,Justin Foscue,UTIL,4.35%,0
21,5202441736,briguy13,0,25.5,CPT Brandon Nimmo UTIL Wyatt Langford UTIL Chandler Simpson UTIL Ezequiel Duran UTIL Ryan Vilade UTIL Nicky Lopez,,,
22,5202041899,Stolle76,0,20.5,CPT Jonathan Aranda UTIL Junior Caminero UTIL Brandon Nimmo UTIL Chandler Simpson UTIL Ezequiel Duran UTIL Elias Diaz,,,
23,5202196016,jep4576,0,5,CPT Ezequiel Duran UTIL Junior Caminero UTIL Wyatt Langford UTIL Jonny DeLuca UTIL Jake Burger UTIL Nick Fortes,,,
