Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202426821,hart132,0,70.05,CPT Sean Manaea UTIL Drake Baldwin UTIL Carson Benge UTIL A.J. Ewing UTIL Brett Baty UTIL Jared Young,,Jared Young,UTIL,52.17%,7
2,5202424101,74riZionup,0,66.35,CPT A.J. Ewing UTIL Sean Manaea UTIL Francisco Lindor UTIL Jared Young UTIL Tyrone Taylor UTIL AJ Smith-Shawver,,Ronald Acuna Jr.,UTIL,47.83%,2
3,5202005766,jep4576,0,64.15,CPT Matt Olson UTIL Austin Riley UTIL A.J. Ewing UTIL Brett Baty UTIL Eli White UTIL AJ Smith-Shawver,,Jorge Polanco,UTIL,39.13%,0
4,5202174776,whoisjohngalt420,0,54,CPT Drake Baldwin UTIL Matt Olson UTIL Francisco Lindor UTIL Austin Riley UTIL A.J. Ewing UTIL Jorge Polanco,,AJ Smith-Shawver,UTIL,39.13%,10.15
4,5202380213,Donny521Mac,0,54,CPT Matt Olson UTIL Ozzie Albies UTIL Francisco Lindor UTIL Austin Riley UTIL A.J. Ewing UTIL Jared Young,,Austin Riley,UTIL,30.43%,0
6,5202377318,SinMiedo,0,53,CPT Carson Benge UTIL Ronald Acuna Jr. UTIL Drake Baldwin UTIL Ozzie Albies UTIL A.J. Ewing UTIL Jared Young,,A.J. Ewing,UTIL,30.43%,19
7,5202356087,grantgoupil,0,51.15,CPT Eli White UTIL Ronald Acuna Jr. UTIL Drake Baldwin UTIL Matt Olson UTIL Tyrone Taylor UTIL AJ Smith-Shawver,,Francisco Lindor,UTIL,30.43%,4
8,5202239968,macyfan,0,51.05,CPT Sean Manaea UTIL Ronald Acuna Jr. UTIL Francisco Lindor UTIL A.J. Ewing UTIL Jared Young UTIL Jorge Polanco,,Tyrone Taylor,UTIL,26.09%,4
9,5201974554,jarradkern,0,49,CPT Matt Olson UTIL Ronald Acuna Jr. UTIL Drake Baldwin UTIL Austin Riley UTIL Jared Young UTIL Eli White,,Sean Manaea,CPT,26.09%,19.05
10,5202211896,beccapatt,0,46.925003,CPT AJ Smith-Shawver UTIL Sean Manaea UTIL Mauricio Dubon UTIL Joey Bart UTIL Brett Baty UTIL Eli White,,Eli White,UTIL,26.09%,6
11,5202420604,DicVec,0,45.225,CPT AJ Smith-Shawver UTIL Matt Olson UTIL Austin Riley UTIL Mauricio Dubon UTIL Brett Baty UTIL Eli White,,Brett Baty,UTIL,26.09%,5
12,5202222304,wittwerjoe,0,43,CPT Matt Olson UTIL Michael Harris II UTIL Francisco Lindor UTIL Austin Riley UTIL Jared Young UTIL Eli White,,Matt Olson,UTIL,26.09%,16
13,5201827194,aramisj22,0,42.199997,CPT Sean Manaea UTIL Ronald Acuna Jr. UTIL Jared Young UTIL Tyrone Taylor UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Drake Baldwin,UTIL,21.74%,10
13,5202034937,josephje,0,42.199997,CPT Sean Manaea UTIL Ronald Acuna Jr. UTIL Jared Young UTIL Tyrone Taylor UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Ozzie Albies,UTIL,21.74%,0
13,5202233738,ulbreaker,0,42.199997,CPT Sean Manaea UTIL Ronald Acuna Jr. UTIL Jared Young UTIL Tyrone Taylor UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Mauricio Dubon,UTIL,21.74%,3
16,5202265480,jazzyj0619,0,41.199997,CPT Sean Manaea UTIL Bo Bichette UTIL Brett Baty UTIL Jared Young UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Matt Olson,CPT,17.39%,24
17,5202392461,sportsfan14,0,37.65,CPT Mauricio Dubon UTIL Ronald Acuna Jr. UTIL Matt Olson UTIL Joey Bart UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Sean Manaea,UTIL,17.39%,12.7
18,5202342602,buckstar,0,36.85,CPT Francisco Lindor UTIL Sean Manaea UTIL Mauricio Dubon UTIL Brett Baty UTIL Jorge Polanco UTIL AJ Smith-Shawver,,Carson Benge,UTIL,13.04%,10
19,5202418194,sdray199,0,36,CPT Ozzie Albies UTIL Bo Bichette UTIL Francisco Lindor UTIL Carson Benge UTIL A.J. Ewing UTIL Mauricio Dubon,,AJ Smith-Shawver,CPT,13.04%,15.23
20,5202054101,corruption79,0,32.7,CPT Ronald Acuna Jr. UTIL Sean Manaea UTIL Ozzie Albies UTIL Carson Benge UTIL Jared Young UTIL Jorge Polanco,,Bo Bichette,UTIL,13.04%,0
21,5202372497,ti29349,0,32,CPT Jorge Polanco UTIL Ronald Acuna Jr. UTIL Drake Baldwin UTIL Matt Olson UTIL Ozzie Albies UTIL Francisco Lindor,,Joey Bart,UTIL,8.70%,5
22,5202404511,bleeski,0,30.225,CPT AJ Smith-Shawver UTIL Ronald Acuna Jr. UTIL Austin Riley UTIL Mauricio Dubon UTIL Eli White UTIL Tyrone Taylor,,Michael Harris II,UTIL,8.70%,2
23,5202439234,bposluszny,0,26,CPT Tyrone Taylor UTIL Ronald Acuna Jr. UTIL Matt Olson UTIL Michael Harris II UTIL Ozzie Albies UTIL Bo Bichette,,Ronald Acuna Jr.,CPT,4.35%,3
,,,,,,,Drake Baldwin,CPT,4.35%,15
,,,,,,,Francisco Lindor,CPT,4.35%,6
,,,,,,,Eli White,CPT,4.35%,9
,,,,,,,Jorge Polanco,CPT,4.35%,0
,,,,,,,Carson Benge,CPT,4.35%,15
,,,,,,,Mauricio Dubon,CPT,4.35%,4.5
,,,,,,,Ozzie Albies,CPT,4.35%,0
,,,,,,,A.J. Ewing,CPT,4.35%,28.5
,,,,,,,Tyrone Taylor,CPT,4.35%,6
