Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203047804,qbjjj,0,69.4,CPT Eric Lauer UTIL Emerson Hancock UTIL Shohei Ohtani UTIL Cole Young UTIL Colt Emerson UTIL Rob Refsnyder,,Shohei Ohtani,UTIL,56.52%,14
2,5203043095,redfacedninja,0,69,CPT Andy Pages UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Mookie Betts UTIL Dominic Canzone UTIL Rob Refsnyder,,Rob Refsnyder,UTIL,52.17%,0
3,5203012457,jesseshirk22,0,64.55,CPT Eric Lauer UTIL Shohei Ohtani UTIL Randy Arozarena UTIL Tommy Edman UTIL Cole Young UTIL Rob Refsnyder,,Freddie Freeman,UTIL,43.48%,8
4,5202912544,GuitarBet1,0,60.4,CPT Eric Lauer UTIL Emerson Hancock UTIL Tommy Edman UTIL Teoscar Hernandez UTIL Cole Young UTIL Rob Refsnyder,,Randy Arozarena,UTIL,43.48%,5
5,5202978531,Raiderfanatic2195,0,60.05,CPT Randy Arozarena UTIL Emerson Hancock UTIL Eric Lauer UTIL Dominic Canzone UTIL Cole Young UTIL Colt Emerson,,Dominic Canzone,UTIL,39.13%,9
6,5203038238,jc000000,0,59.7,CPT Shohei Ohtani UTIL Eric Lauer UTIL Max Muncy UTIL Randy Arozarena UTIL Weston Wilson UTIL Rob Refsnyder,,Emerson Hancock,UTIL,34.78%,9.85
7,5202951418,patton22,0,57.48,CPT Emerson Hancock UTIL Eric Lauer UTIL Max Muncy UTIL Dominic Canzone UTIL Weston Wilson UTIL Rob Refsnyder,,Julio Rodriguez,UTIL,34.78%,0
8,5202983009,gallantpca,0,55.5,CPT Randy Arozarena UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Josh Naylor UTIL Dominic Canzone UTIL Cole Young,,Eric Lauer,UTIL,26.09%,23.7
9,5203036918,3lbfrill,0,55,CPT Shohei Ohtani UTIL Freddie Freeman UTIL Julio Rodriguez UTIL Josh Naylor UTIL Dominic Canzone UTIL Cole Young,,Max Muncy,UTIL,26.09%,3
10,5202965238,bigdaddy27j,0,48.5,CPT Josh Naylor UTIL Shohei Ohtani UTIL Andy Pages UTIL Kyle Tucker UTIL Julio Rodriguez UTIL Cal Raleigh,,Cal Raleigh,UTIL,26.09%,2
11,5202965356,wittwerjoe,0,46,CPT Freddie Freeman UTIL Max Muncy UTIL Andy Pages UTIL Kyle Tucker UTIL Cal Raleigh UTIL Weston Wilson,,Teoscar Hernandez,UTIL,26.09%,5
12,5203048870,dubweaver93,0,43.35,CPT Teoscar Hernandez UTIL Emerson Hancock UTIL Shohei Ohtani UTIL Max Muncy UTIL Dominic Canzone UTIL Rob Refsnyder,,Josh Naylor,UTIL,26.09%,7
13,5202902122,bleeski,0,40.78,CPT Emerson Hancock UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Teoscar Hernandez UTIL Dominic Canzone UTIL Weston Wilson,,Cole Young,UTIL,26.09%,10
13,5203030020,jbhintz,0,40.78,CPT Emerson Hancock UTIL Shohei Ohtani UTIL Randy Arozarena UTIL Josh Naylor UTIL Colt Emerson UTIL Rob Refsnyder,,Kyle Tucker,UTIL,17.39%,0
15,5203006559,corruption79,0,40,CPT Julio Rodriguez UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Cal Raleigh UTIL Josh Naylor UTIL Dominic Canzone,,Weston Wilson,UTIL,17.39%,7
16,5202984606,beccapatt,0,39,CPT Shohei Ohtani UTIL Freddie Freeman UTIL Kyle Tucker UTIL Dalton Rushing UTIL Teoscar Hernandez UTIL Rob Refsnyder,,Andy Pages,UTIL,13.04%,22
17,5203047521,alcala_1218,0,36,CPT Shohei Ohtani UTIL Freddie Freeman UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Cal Raleigh UTIL Rob Refsnyder,,Tommy Edman,UTIL,13.04%,0
18,5203047330,LaynesLuxery,0,32.5,CPT Teoscar Hernandez UTIL Freddie Freeman UTIL Mookie Betts UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Josh Naylor,,Colt Emerson,UTIL,13.04%,0
19,5203033213,KRISTIAN0007,0,31.85,CPT Julio Rodriguez UTIL Emerson Hancock UTIL Freddie Freeman UTIL Randy Arozarena UTIL Dominic Canzone UTIL Rob Refsnyder,,Mookie Betts,UTIL,8.70%,5
20,5202965011,Bears133,0,27,CPT Tommy Edman UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Max Muncy UTIL Cal Raleigh UTIL Rob Refsnyder,,Dalton Rushing,UTIL,4.35%,5
21,5203039286,cupcakecathy,0,16.5,CPT Max Muncy UTIL Randy Arozarena UTIL Kyle Tucker UTIL Julio Rodriguez UTIL Cal Raleigh UTIL Teoscar Hernandez,,,
22,5202945468,Branaman12,0,0,,,,
22,5202971920,dreday7,0,0,,,,
