Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202726595,sfinzone49,0,162.15,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Connor Wong OF Chase DeLauter OF Steven Kwan OF Jahmai Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Chris Sale,P,57.14%,34.3
2,5202837425,MrPointman,0,155.15,1B Willson Contreras 2B Travis Bazzana 3B Tommy White C Jonah Heim OF Ceddanne Rafaela OF Steven Kwan OF Jahmai Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Cam Schlittler,P,40.82%,25.85
3,5202823211,Diesel,0,148.3,1B Shohei Ohtani 2B Nick Sogard 3B Jose Ramirez C Connor Wong OF Ceddanne Rafaela OF Chase DeLauter OF Jahmai Jones P Joey Cantillo P Chris Sale SS Andruw Monasterio,,Jahmai Jones,OF,38.78%,16
4,5202793577,jc000000,0,142.75,1B Shohei Ohtani 2B Jose Altuve 3B Tommy White C Jonah Heim OF Yordan Alvarez OF Taylor Trammell OF Jahmai Jones P Dustin May P Chris Sale SS Andruw Monasterio,,Yordan Alvarez,OF,30.61%,2
5,5202832466,Thegamejoshyd44,0,142.15,1B Romy Gonzalez 2B Royce Lewis 3B Caleb Durbin C Cal Raleigh OF Ceddanne Rafaela OF Chase DeLauter OF Jahmai Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Ceddanne Rafaela,OF,28.57%,8
6,5202754281,tmoney88,0,140.15,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Ceddanne Rafaela OF Jasson Dominguez OF Spencer Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Willson Contreras,1B,24.49%,7
7,5202742911,salatso22,0,138.15,1B Victor Caratini 2B Jose Altuve 3B Isaac Paredes C Yainer Diaz OF Ceddanne Rafaela OF Lucas Spence OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jeremy Pena,,Caleb Durbin,3B,24.49%,13
8,5202835719,cb777,0,137.15,1B Matt Olson 2B Romy Gonzalez 3B Caleb Durbin C Carter Jensen OF Ceddanne Rafaela OF Jahmai Jones OF Rob Refsnyder P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Romy Gonzalez,1B,24.49%,2
9,5202768585,Jdemshock1,0,136.15,1B Christian Walker 2B Romy Gonzalez 3B Weston Wilson C Jonah Heim OF Yordan Alvarez OF Petey Halpin OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jeremy Pena,,Andruw Monasterio,SS,24.49%,24
10,5202770978,thedocd,0,126.05,1B Willson Contreras 2B Travis Bazzana 3B Jose Ramirez C Miguel Amaya OF Ceddanne Rafaela OF Chase DeLauter OF Petey Halpin P Hayden Wesneski P Chris Sale SS Andruw Monasterio,,Jeremy Pena,SS,20.41%,14
11,5202806993,ayoung1327,0,124.15,1B Romy Gonzalez 2B Jose Altuve 3B Caleb Durbin C Cal Raleigh OF Julio Rodriguez OF Dane Myers OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jeremy Pena,,Jonah Heim,C,20.41%,20
12,5202822653,grantgoupil,0,123.55,1B Kyle Manzardo 2B Jose Altuve 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Mike Trout OF Taylor Trammell P Joey Cantillo P Matthew Boyd SS Zach Neto,,Tommy White,1B,20.41%,0
13,5202834599,Bay101,0,122.15,1B Tommy White 2B Romy Gonzalez 3B Caleb Durbin C Jonah Heim OF Wilyer Abreu OF Ceddanne Rafaela OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jacob Wilson,,Joey Cantillo,P,18.37%,22
14,5202854719,TrappistMonk,0,121.55,1B Romy Gonzalez 2B Vaughn Grissom 3B Caleb Durbin C Jonah Heim OF Ceddanne Rafaela OF Dane Myers OF Ronald Acuna Jr. P Cam Schlittler P Joe Ryan SS Andruw Monasterio,,Dustin May,P,18.37%,15.45
15,5202812600,sportsfan14,0,121.45,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Dalton Rushing OF Shohei Ohtani OF Yordan Alvarez OF Jahmai Jones P Joey Cantillo P Patrick Sandoval SS Andruw Monasterio,,Vaughn Grissom,2B,18.37%,11
16,5202757110,chex43,0,120,1B Kyle Manzardo 2B Travis Bazzana 3B Vaughn Grissom C Patrick Bailey OF Mike Trout OF Jo Adell OF Steven Kwan P Joe Ryan P Chris Sale SS Brayan Rocchio,,Joe Ryan,P,16.33%,8.7
17,5202729041,Rhombus87,0,117.75,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Lawrence Butler OF Jahmai Jones P Dustin May P Chris Sale SS Jacob Wilson,,Wilyer Abreu,OF,16.33%,0
18,5202736176,tothetop85,0,114.6,1B Josh Bell 2B Travis Bazzana 3B Brooks Lee C Jonah Heim OF Pete Crow-Armstrong OF Chase DeLauter OF Dane Myers P Cam Schlittler P Hayden Wesneski SS Brayan Rocchio,,Jose Altuve,2B,16.33%,8
