Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202919100,flare_5,0,136.15,1B Shohei Ohtani 2B Cole Young 3B Weston Wilson C Yainer Diaz OF Mike Trout OF Randy Arozarena OF Andy Pages P Eric Lauer P Patrick Sandoval SS Zach Neto,,Yordan Alvarez,OF,52.54%,2
2,5202935457,jdub.14,0,130.45,1B Willson Contreras 2B Jose Altuve 3B Caleb Durbin C Jonah Heim OF Shohei Ohtani OF Jahmai Jones OF Yordan Alvarez P Eric Lauer P Hayden Wesneski SS Jeremy Pena,,Jeremy Pena,SS,50.85%,14
3,5202394422,MissingManning,0,125.15,1B Willson Contreras 2B Romy Gonzalez 3B Isaac Paredes C Yainer Diaz OF Shohei Ohtani OF Jahmai Jones OF Yordan Alvarez P Eric Lauer P Patrick Sandoval SS Jeremy Pena,,Patrick Sandoval,P,47.46%,16.45
4,5202819745,scottd923,0,121.2,1B Willson Contreras 2B Jose Altuve 3B Caleb Durbin C Yainer Diaz OF Shohei Ohtani OF Dominic Canzone OF Julio Rodriguez P Patrick Sandoval P Hayden Wesneski SS Jeremy Pena,,Hayden Wesneski,P,47.46%,12.75
5,5202711663,Extraqtt,0,119.299995,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Yainer Diaz OF Shohei Ohtani OF Yordan Alvarez OF Jo Adell P Eric Lauer P Jacob Lopez SS Zach Neto,,Shohei Ohtani,OF,38.98%,14
6,5202884312,TY54321,0,115.75,1B Freddie Freeman 2B Vaughn Grissom 3B Caleb Durbin C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Eric Lauer P Grayson Rodriguez SS Zach Neto,,Eric Lauer,P,37.29%,23.7
7,5202906457,gitsum40,0,113.45,1B Willson Contreras 2B Jose Altuve 3B Tommy White C Yainer Diaz OF Yordan Alvarez OF Andy Pages OF Ceddanne Rafaela P Eric Lauer P Hayden Wesneski SS Jacob Wilson,,Willson Contreras,1B,33.90%,7
8,5202893337,rdrfan22,0,111.299995,1B Freddie Freeman 2B Vaughn Grissom 3B Tommy White C Jonah Heim OF Mike Trout OF Shohei Ohtani OF Yordan Alvarez P Eric Lauer P Jacob Lopez SS Mookie Betts,,Julio Rodriguez,OF,32.20%,0
9,5202170963,whoisjohngalt420,0,110.45,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Jonah Heim OF Jahmai Jones OF Andy Pages OF Tyler Soderstrom P Eric Lauer P Hayden Wesneski SS Mookie Betts,,Cal Raleigh,C,32.20%,2
10,5202866355,dararmst,0,107.2,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Cal Raleigh OF Jahmai Jones OF Yordan Alvarez OF Andy Pages P Patrick Sandoval P Hayden Wesneski SS Jeremy Pena,,Ceddanne Rafaela,OF,30.51%,8
11,5202720464,kevinbrock,0,105.45,1B Willson Contreras 2B Romy Gonzalez 3B Isaac Paredes C Dalton Rushing OF Shohei Ohtani OF Jahmai Jones OF Ceddanne Rafaela P Eric Lauer P Hayden Wesneski SS Jeremy Pena,,Emerson Hancock,P,25.42%,9.85
12,5202728009,dcw331,0,105.2,1B Christian Walker 2B Tommy Edman 3B Isaac Paredes C Jonah Heim OF Shohei Ohtani OF Jahmai Jones OF Yordan Alvarez P Patrick Sandoval P Hayden Wesneski SS Jeremy Pena,,Dalton Rushing,C,23.73%,5
13,5202276934,LBDTitan,0,103.35,1B Shohei Ohtani 2B Jose Altuve 3B Isaac Paredes C Jonah Heim OF Taylor Trammell OF Yordan Alvarez OF Julio Rodriguez P Hayden Wesneski P Jacob Lopez SS Jeremy Pena,,Tommy Edman,2B,23.73%,0
14,5202379986,ar12gbp,0,102.45,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Jonah Heim OF Yordan Alvarez OF Wilyer Abreu OF Ceddanne Rafaela P Eric Lauer P Hayden Wesneski SS Jeremy Pena,,Romy Gonzalez,2B,23.73%,2
15,5202708682,Spizzwolf,0,101.299995,1B Nick Kurtz 2B Vaughn Grissom 3B Tommy White C Jonah Heim OF Mike Trout OF Shohei Ohtani OF Tyler Soderstrom P Eric Lauer P Jacob Lopez SS Jacob Wilson,,Jacob Lopez,P,22.03%,20.6
16,5202050188,fan21,0,100.45,1B Willson Contreras 2B Nick Sogard 3B Vaughn Grissom C Connor Wong OF Shohei Ohtani OF Yordan Alvarez OF Ceddanne Rafaela P Eric Lauer P Hayden Wesneski SS Jeremy Pena,,Jose Altuve,2B,22.03%,8
16,5202891500,Harvesters0812,0,100.45,1B Freddie Freeman 2B Vaughn Grissom 3B Isaac Paredes C Tyler Heineman OF Shohei Ohtani OF Taylor Trammell OF Yordan Alvarez P Eric Lauer P Hayden Wesneski SS Jeremy Pena,,Randy Arozarena,OF,22.03%,5
18,5202915434,mcooper2300,0,100.2,1B Shohei Ohtani 2B Romy Gonzalez 3B Caleb Durbin C Cal Raleigh OF Jahmai Jones OF Yordan Alvarez OF Ceddanne Rafaela P Patrick Sandoval P Hayden Wesneski SS Jeremy Pena,,Vaughn Grissom,2B,22.03%,11
19,5202196188,aramisj22,0,100.15,1B Nolan Schanuel 2B Vaughn Grissom 3B Tommy Edman C Dalton Rushing OF Mike Trout OF Shohei Ohtani OF Jo Adell P Eric Lauer P Patrick Sandoval SS Zach Neto,,Andy Pages,OF,20.34%,22
20,5202218098,donj9903,0,97.15,1B Freddie Freeman 2B Vaughn Grissom 3B Tommy White C Connor Wong OF Shohei Ohtani OF Yordan Alvarez OF Ceddanne Rafaela P Eric Lauer P Patrick Sandoval SS Jeremy Pena,,Grayson Rodriguez,P,20.34%,15.05
21,5202873217,tothetop85,0,96.45,1B Freddie Freeman 2B Tommy Edman 3B Caleb Durbin C Jonah Heim OF Shohei Ohtani OF Julio Rodriguez OF Henry Bolte P Eric Lauer P Hayden Wesneski SS Jacob Wilson,,Jacob Wilson,SS,18.64%,3
22,5202645454,Diesel,0,95.65,1B Nick Kurtz 2B Vaughn Grissom 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Grayson Rodriguez P Jacob Lopez SS Jacob Wilson,,Isaac Paredes,3B,18.64%,3
23,5202845572,peterjpacheco,0,93.45,1B Willson Contreras 2B Romy Gonzalez 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Julio Rodriguez OF Ceddanne Rafaela P Emerson Hancock P Jacob Lopez SS Jeremy Pena,,Mike Trout,OF,18.64%,7
