Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5202658775,falstaff64,0,143.3,1B Romy Gonzalez 2B Jose Altuve 3B Caleb Durbin C Yainer Diaz OF Seiya Suzuki OF Wilyer Abreu OF Jahmai Jones P Joey Cantillo P Chris Sale SS Jeremy Pena,,Cam Schlittler,P,39.02%,25.85
2,5202647075,JRaab,0,134.85,1B Willson Contreras 2B Romy Gonzalez 3B Pedro Ramirez C Yainer Diaz OF Yordan Alvarez OF Weston Wilson OF Jahmai Jones P Matthew Boyd P Chris Sale SS Jeremy Pena,,Jahmai Jones,OF,39.02%,16
3,5202665384,xmalachi,0,128,1B Tommy White 2B Romy Gonzalez 3B Caleb Durbin C Jonah Heim OF Yordan Alvarez OF Ceddanne Rafaela OF Jahmai Jones P Joe Ryan P Chris Sale SS Andruw Monasterio,,Chris Sale,P,39.02%,34.3
4,5202791822,Kgoneau,0,127.15,1B Josh Bell 2B Romy Gonzalez 3B Caleb Durbin C Cal Raleigh OF Ceddanne Rafaela OF Julio Rodriguez OF Jahmai Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Caleb Durbin,3B,31.71%,13
5,5202734873,bleeski,0,126.3,1B Josh Bell 2B Vaughn Grissom 3B Jose Ramirez C Patrick Bailey OF Mike Trout OF Chase DeLauter OF Steven Kwan P Joey Cantillo P Chris Sale SS Jeremy Pena,,Romy Gonzalez,1B,31.71%,2
6,5202732882,TheBossinMyWorld,0,122.15,1B Michael Busch 2B Vaughn Grissom 3B Pedro Ramirez C Miguel Amaya OF Seiya Suzuki OF Ian Happ OF Jahmai Jones P Cam Schlittler P Chris Sale SS Andruw Monasterio,,Ceddanne Rafaela,OF,29.27%,8
6,5202833647,Bay101,0,122.15,1B Tommy White 2B Romy Gonzalez 3B Caleb Durbin C Jonah Heim OF Wilyer Abreu OF Ceddanne Rafaela OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jacob Wilson,,Joe Ryan,P,26.83%,8.7
8,5202692195,tmoney88,0,121.3,1B Shohei Ohtani 2B Nick Sogard 3B Caleb Durbin C Dalton Rushing OF Wilyer Abreu OF Kyle Tucker OF Jahmai Jones P Cam Schlittler P Dustin May SS Andruw Monasterio,,Wilyer Abreu,OF,21.95%,0
9,5202823320,grantgoupil,0,119.3,1B Kyle Manzardo 2B Travis Bazzana 3B Gabriel Arias C Drake Baldwin OF Randy Arozarena OF Dominic Canzone OF Steven Kwan P Cam Schlittler P Dustin May SS Zach Neto,,Jeremy Pena,SS,21.95%,14
10,5202711700,ppppzl,0,119.15,1B Christian Walker 2B Edwin Arroyo 3B Isaac Paredes C Connor Wong OF Yordan Alvarez OF Dane Myers OF Jahmai Jones P Cam Schlittler P Chris Sale SS Jeremy Pena,,Joey Cantillo,P,19.51%,22
11,5202658117,pgk8,0,112.85,1B Kyle Manzardo 2B Kody Clemens 3B Jose Ramirez C Patrick Bailey OF Ceddanne Rafaela OF Steven Kwan OF Petey Halpin P Cam Schlittler P Joey Cantillo SS Zach Neto,,Yordan Alvarez,OF,19.51%,2
12,5202799393,imadeit110,0,111.85,1B Willson Contreras 2B Romy Gonzalez 3B Jose Ramirez C Patrick Bailey OF Ceddanne Rafaela OF Chase DeLauter OF Jahmai Jones P Cam Schlittler P Joey Cantillo SS Brayan Rocchio,,Jonah Heim,C,19.51%,20
13,5202769293,meyers2305,0,111.6,1B Christian Walker 2B Alika Williams 3B Isaac Paredes C Yainer Diaz OF Shohei Ohtani OF Yordan Alvarez OF Henry Bolte P Joey Cantillo P Jacob Lopez SS Jeremy Pena,,Matthew Boyd,P,17.07%,21.55
14,5202826874,eaglezzz,0,111.4,1B Willson Contreras 2B Travis Bazzana 3B Tommy White C Jonah Heim OF Wilyer Abreu OF Ceddanne Rafaela OF Jahmai Jones P Cam Schlittler P Matthew Boyd SS Jacob Wilson,,Willson Contreras,1B,17.07%,7
15,5202698396,zonaque,0,108,1B Romy Gonzalez 2B Travis Bazzana 3B Jose Ramirez C Connor Wong OF Chase DeLauter OF Steven Kwan OF Jahmai Jones P Joe Ryan P Chris Sale SS Brayan Rocchio,,Travis Bazzana,2B,17.07%,10
16,5202736241,Rhombus87,0,107.3,1B Tommy White 2B Alika Williams 3B Caleb Durbin C Jonah Heim OF Shohei Ohtani OF Wilyer Abreu OF Jahmai Jones P Cam Schlittler P Dustin May SS Jacob Wilson,,Chase DeLauter,OF,17.07%,14
