Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5209568447,djprymek,0,72.6,CPT Andre Pallante UTIL Ben Rice UTIL JJ Wetherholt UTIL Ivan Herrera UTIL Jimmy Crooks UTIL Cesar Prieto,,Andre Pallante,UTIL,61.90%,18.4
2,5209358469,Diesel,0,71.8,CPT Andre Pallante UTIL Will Warren UTIL JJ Wetherholt UTIL Bryan Torres UTIL Ryan McMahon UTIL Jimmy Crooks,,Will Warren,UTIL,57.14%,11.2
3,5209557740,bleeski,0,68.1,CPT JJ Wetherholt UTIL Will Warren UTIL Andre Pallante UTIL Ivan Herrera UTIL Blaze Jordan UTIL Austin Wells,,JJ Wetherholt,UTIL,52.38%,15
4,5209439017,Baca369,0,64.2,CPT Will Warren UTIL Andre Pallante UTIL Ben Rice UTIL Nathan Church UTIL Ryan McMahon UTIL Blaze Jordan,,Alec Burleson,UTIL,42.86%,5
5,5208922599,whoisjohngalt420,0,63.6,CPT Andre Pallante UTIL JJ Wetherholt UTIL Alec Burleson UTIL Spencer Jones UTIL Blaze Jordan UTIL Jimmy Crooks,,Luis Garcia Jr.,UTIL,38.10%,2
6,5209422914,mrmoz48,0,61.4,CPT Jimmy Crooks UTIL Andre Pallante UTIL Luis Garcia Jr. UTIL JJ Wetherholt UTIL Alec Burleson UTIL Jazz Chisholm Jr.,,Blaze Jordan,UTIL,38.10%,6
7,5209372636,grantgoupil,0,59.8,CPT Andre Pallante UTIL Will Warren UTIL Alec Burleson UTIL Nathan Church UTIL Bryan Torres UTIL Blaze Jordan,,Trent Grisham,UTIL,33.33%,0
8,5209559988,NYC5788,0,56.2,CPT Will Warren UTIL Andre Pallante UTIL Alec Burleson UTIL Nathan Church UTIL Bryan Torres UTIL Blaze Jordan,,Spencer Jones,UTIL,33.33%,0
9,5208849018,11baller20,0,47.8,CPT Will Warren UTIL JJ Wetherholt UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Nathan Church UTIL Ryan McMahon,,Bryan Torres,UTIL,33.33%,4
10,5209276282,KILLANADZ24,0,47.7,CPT Ben Rice UTIL Will Warren UTIL Luis Garcia Jr. UTIL Alec Burleson UTIL Jimmy Crooks UTIL Cesar Prieto,,Ben Rice,UTIL,28.57%,13
11,5209365244,crf_333,0,47.2,CPT Will Warren UTIL Andre Pallante UTIL Trent Grisham UTIL Spencer Jones UTIL Nathan Church UTIL Blaze Jordan,,Jazz Chisholm Jr.,UTIL,28.57%,6
12,5209505809,beccapatt,0,45.6,CPT Andre Pallante UTIL Alec Burleson UTIL Ivan Herrera UTIL Trent Grisham UTIL Jose Fermin UTIL Blaze Jordan,,Jose Fermin,UTIL,28.57%,0
13,5209516660,corruption79,0,45.5,CPT JJ Wetherholt UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Alec Burleson UTIL Spencer Jones UTIL Austin Wells,,Nathan Church,UTIL,23.81%,6
14,5209552423,coleproffer,0,45.2,CPT Will Warren UTIL Andre Pallante UTIL Trent Grisham UTIL Spencer Jones UTIL Bryan Torres UTIL Blaze Jordan,,Jimmy Crooks,UTIL,23.81%,10
15,5209302940,qbjjj,0,44.2,CPT Will Warren UTIL Andre Pallante UTIL Luis Garcia Jr. UTIL Jose Fermin UTIL Ryan McMahon UTIL Austin Wells,,Austin Wells,UTIL,23.81%,3
15,5209559180,L053R666,0,44.2,CPT Will Warren UTIL Andre Pallante UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Austin Wells UTIL Cesar Prieto,,Ivan Herrera,UTIL,19.05%,7
17,5209572188,tom101947,0,43.5,CPT Ben Rice UTIL JJ Wetherholt UTIL Alec Burleson UTIL Trent Grisham UTIL Spencer Jones UTIL Bryan Torres,,Ryan McMahon,UTIL,19.05%,4
18,5209077502,Stree,0,43,CPT Jazz Chisholm Jr. UTIL Ben Rice UTIL Luis Garcia Jr. UTIL JJ Wetherholt UTIL Jose Fermin UTIL Bryan Torres,,Cesar Prieto,UTIL,14.29%,0
19,5209573450,Ezilodi,0,37,CPT Jazz Chisholm Jr. UTIL Luis Garcia Jr. UTIL JJ Wetherholt UTIL Ivan Herrera UTIL Jose Fermin UTIL Bryan Torres,,,
20,5209562638,prymsu,0,27.8,CPT Will Warren UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Spencer Jones UTIL Jose Fermin UTIL Austin Wells,,,
21,5209232465,Aoteoroa,0,22,CPT Trent Grisham UTIL Luis Garcia Jr. UTIL JJ Wetherholt UTIL Alec Burleson UTIL Spencer Jones UTIL Jose Fermin,,,
