Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5209253622,ATR27,0,171.65,1B Tim Tawa 2B Nick Sogard 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Lars Nootbaar P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Kyle Harrison,P,37.34%,34.05
2,5209281505,Buckshot_McEerskins,0,155.55,1B Tim Tawa 2B JJ Wetherholt 3B Colt Keith C Drake Baldwin OF Ronald Acuna Jr. OF Wilyer Abreu OF Garrett Mitchell P Bryce Elder P Noah Cameron SS Bobby Witt Jr.,,Paul Skenes,P,33.22%,13.65
3,5209372521,stupacjmu,0,153.6,1B Ildemaro Vargas 2B Nick Sogard 3B Brooks Lee C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Fernando Tatis Jr.,OF,27.42%,14
4,5209104967,chex43,0,149.65,1B Josh Naylor 2B Ildemaro Vargas 3B Brendan Donovan C Cal Raleigh OF Corbin Carroll OF Randy Arozarena OF Julio Rodriguez P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Noah Cameron,P,27.00%,35.6
5,5209505752,detentioN3,0,148.95,1B Ben Rice 2B Michael Massey 3B Caleb Durbin C Salvador Perez OF Wilyer Abreu OF Michael Harris II OF Jarren Duran P Sonny Gray P Kyle Harrison SS Ryan Kreidler,,Manny Machado,3B,26.24%,2
6,5208854826,vstar1300,0,148.7,1B Tim Tawa 2B Gleyber Torres 3B Ryan McMahon C Gabriel Moreno OF Corbin Carroll OF Julio Rodriguez OF Lars Nootbaar P Paul Skenes P Kyle Harrison SS Geraldo Perdomo,,Bryan Woo,P,25.23%,25.55
7,5209116007,aklease,0,147.55,1B Luis Garcia Jr. 2B Michael Massey 3B Austin Riley C Cal Raleigh OF Wilyer Abreu OF Julio Rodriguez OF Ceddanne Rafaela P Bryce Elder P Noah Cameron SS Bobby Witt Jr.,,Bobby Witt Jr.,SS,24.64%,2
8,5208895042,jimlexxx,0,146.6,1B Tim Tawa 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Corbin Carroll OF Randy Arozarena OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,George Lombard Jr.,SS,20.86%,3
9,5208560379,jcktjk,0,144.6,1B Willson Contreras 2B Michael Massey 3B Brooks Lee C Carter Jensen OF Wilyer Abreu OF Lane Thomas OF Jarren Duran P Bryan Woo P Kyle Harrison SS Colt Emerson,,Ceddanne Rafaela,OF,19.76%,2
10,5208886936,tarheel69,0,142.85,1B Matt Olson 2B Ozzie Albies 3B Caleb Durbin C Drake Baldwin OF Corbin Carroll OF Wilyer Abreu OF Mauricio Dubon P Sonny Gray P Bryce Elder SS Andruw Monasterio,,Sean Burke,P,19.01%,9.55
11,5209429856,goolie1228,0,142.55,1B Matt Olson 2B Gleyber Torres 3B Austin Riley C Dillon Dingler OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryce Elder P Noah Cameron SS Kevin McGonigle,,Otto Lopez,SS,17.75%,0
12,5209022169,MileHighMadman,0,142.5,1B Willson Contreras 2B Ozzie Albies 3B Austin Riley C William Contreras OF Corbin Carroll OF Michael Harris II OF Jarren Duran P Bryan Woo P Bryce Elder SS Andruw Monasterio,,Wilyer Abreu,OF,17.24%,28
13,5209003182,BOOKMAHON,0,141.65,1B Willson Contreras 2B Nick Loftin 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Nick Sogard,2B,16.82%,2
13,5209438808,Whoson1st66,0,141.65,1B Jac Caglianone 2B Michael Massey 3B Brendan Donovan C Carter Jensen OF Christian Yelich OF Julio Rodriguez OF Andrew Benintendi P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Jac Caglianone,OF,16.32%,3
15,5208995205,jmh9987,0,140.5,1B Andrew Vaughn 2B Cole Young 3B Caleb Durbin C Drake Baldwin OF Jackson Chourio OF Wilyer Abreu OF Julio Rodriguez P Sonny Gray P Noah Cameron SS Kevin McGonigle,,Sonny Gray,P,16.15%,29.9
16,5209350431,PaPamoneyman,0,138.65,1B Kyle Stowers 2B JJ Wetherholt 3B Miguel Vargas C William Contreras OF Michael Harris II OF Garrett Mitchell OF Braden Montgomery P Kyle Harrison P Noah Cameron SS Colson Montgomery,,Caleb Durbin,3B,16.06%,5
17,5209234220,Paul322,0,138.6,1B Willson Contreras 2B Ozzie Albies 3B Nick Loftin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Ronald Acuna Jr.,OF,15.73%,3
18,5209490807,dumbdodger,0,137.95,1B Matt Olson 2B Royce Lewis 3B Austin Riley C Drake Baldwin OF Jac Caglianone OF Wilyer Abreu OF Jarren Duran P Sonny Gray P Kyle Harrison SS George Lombard Jr.,,Salvador Perez,C,15.05%,0
19,5209510500,Bubba.R.Wooten,0,137.65,1B Matt Olson 2B Jazz Chisholm Jr. 3B Caleb Durbin C Dillon Dingler OF Jac Caglianone OF Wilyer Abreu OF Masataka Yoshida P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Drake Baldwin,C,14.80%,10
