Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210666861,bigdaddy27j,0,49.5,CPT Freddy Fermin UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Manny Machado UTIL Ketel Marte UTIL Gabriel Moreno,,Fernando Tatis Jr.,UTIL,52.17%,11
2,5210634947,42Ballerz,0,46.5,CPT Corbin Carroll UTIL Manny Machado UTIL Jackson Merrill UTIL Xander Bogaerts UTIL Tim Tawa UTIL Jake Cronenworth,,Corbin Carroll,UTIL,47.83%,7
3,5210683978,Extraqtt,0,46.2,CPT Walker Buehler UTIL Fernando Tatis Jr. UTIL Geraldo Perdomo UTIL Xander Bogaerts UTIL Jake Cronenworth UTIL Freddy Fermin,,Manny Machado,UTIL,43.48%,6
4,5210680426,claytankgunner,0,43.8,CPT Manny Machado UTIL Walker Buehler UTIL Ty France UTIL Luis Rengifo UTIL Ryan Waldschmidt UTIL Freddy Fermin,,Ryan Waldschmidt,UTIL,43.48%,0
5,5210615365,jc000000,0,43,CPT Manny Machado UTIL Fernando Tatis Jr. UTIL Luis Rengifo UTIL Xander Bogaerts UTIL Max Kepler UTIL Tim Tawa,,Lars Nootbaar,UTIL,39.13%,3
6,5210603909,Doc_Holliday1851,0,42.5,CPT Fernando Tatis Jr. UTIL Corbin Carroll UTIL Manny Machado UTIL Xander Bogaerts UTIL Ryan Waldschmidt UTIL Freddy Fermin,,Walker Buehler,UTIL,34.78%,8.8
7,5210610493,studpuppy,0,39.8,CPT Manny Machado UTIL Walker Buehler UTIL Fernando Tatis Jr. UTIL Lars Nootbaar UTIL Tim Tawa UTIL Freddy Fermin,,Luis Rengifo,UTIL,34.78%,9
8,5210657185,Mason7488,0,39.5,CPT Corbin Carroll UTIL Fernando Tatis Jr. UTIL Geraldo Perdomo UTIL Luis Rengifo UTIL Gavin Sheets UTIL Jake Cronenworth,,Freddy Fermin,UTIL,34.78%,5
9,5210681871,Lovelygirl12,0,38.8,CPT Gavin Sheets UTIL Walker Buehler UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Lars Nootbaar UTIL Jake Cronenworth,,Geraldo Perdomo,UTIL,30.43%,0
10,5210684934,corruption79,0,38,CPT Manny Machado UTIL Ketel Marte UTIL Ty France UTIL Geraldo Perdomo UTIL Lars Nootbaar UTIL Jake Cronenworth,,Xander Bogaerts,UTIL,30.43%,8
11,5210690283,wittwerjoe,0,34.5,CPT Fernando Tatis Jr. UTIL Corbin Carroll UTIL Geraldo Perdomo UTIL Xander Bogaerts UTIL Ryan Waldschmidt UTIL Tim Tawa,,Tim Tawa,UTIL,30.43%,3
12,5210609914,Longlegs202,0,33.5,CPT Fernando Tatis Jr. UTIL Manny Machado UTIL Nolan Arenado UTIL Xander Bogaerts UTIL Lars Nootbaar UTIL Ryan Waldschmidt,,Kohl Drake,UTIL,26.09%,-0.55
13,5210710509,neversummer,0,32.8,CPT Manny Machado UTIL Walker Buehler UTIL Luis Rengifo UTIL Lars Nootbaar UTIL Max Kepler UTIL Gavin Sheets,,Gavin Sheets,UTIL,26.09%,0
14,5210688512,kelvin987,0,32.45,CPT Ryan Waldschmidt UTIL Kohl Drake UTIL Fernando Tatis Jr. UTIL Luis Rengifo UTIL Gavin Sheets UTIL Gabriel Moreno,,Max Kepler,UTIL,21.74%,3
15,5210622492,LBDTitan,0,31.5,CPT Corbin Carroll UTIL Manny Machado UTIL Ty France UTIL Geraldo Perdomo UTIL Ryan Waldschmidt UTIL Tim Tawa,,Jake Cronenworth,UTIL,21.74%,9
16,5210623211,RFinch_Kings,0,30,CPT Nolan Arenado UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Luis Rengifo UTIL Lars Nootbaar UTIL Gavin Sheets,,Gabriel Moreno,UTIL,17.39%,13
17,5210657923,DUI-Guy,0,29.65,CPT Walker Buehler UTIL Kohl Drake UTIL Luis Rengifo UTIL Lars Nootbaar UTIL Gavin Sheets UTIL Freddy Fermin,,Ty France,UTIL,13.04%,12
18,5210679724,ggriggcubsfan,0,29,CPT Geraldo Perdomo UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Xander Bogaerts UTIL Max Kepler UTIL Ryan Waldschmidt,,Nolan Arenado,UTIL,13.04%,0
19,5210611705,bleeski,0,27.18,CPT Kohl Drake UTIL Corbin Carroll UTIL Nolan Arenado UTIL Lars Nootbaar UTIL Freddy Fermin UTIL Gabriel Moreno,,Ketel Marte,UTIL,8.70%,5
20,5210687173,FantanaXJ,0,26.75,CPT Corbin Carroll UTIL Walker Buehler UTIL Kohl Drake UTIL Ryan Waldschmidt UTIL Tim Tawa UTIL Freddy Fermin,,Jackson Merrill,UTIL,4.35%,10
21,5210619143,DFSdegen,0,24.45,CPT Geraldo Perdomo UTIL Kohl Drake UTIL Luis Rengifo UTIL Max Kepler UTIL Ryan Waldschmidt UTIL Gabriel Moreno,,,
22,5210636241,OmegaTheAlpha,0,16.97,CPT Kohl Drake UTIL Walker Buehler UTIL Lars Nootbaar UTIL Max Kepler UTIL Ryan Waldschmidt UTIL Tim Tawa,,,
23,5210682978,albatross012,0,0,,,,
