Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210183009,DubyasOnly,0,160.55,1B Sal Stewart 2B Marcus Semien 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Luis Robert Jr. OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Dylan Cease,P,55.32%,33.95
2,5210184746,mcdonacr,0,150.55,1B Sal Stewart 2B Vaughn Grissom 3B Eugenio Suarez C Francisco Alvarez OF JJ Bleday OF Luis Robert Jr. OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Tyler Stephenson,C,48.94%,14
3,5210162077,sugewhite41,0,146.6,1B Sal Stewart 2B Jackson Holliday 3B Tommy White C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,JJ Bleday,OF,46.81%,19
4,5210172842,BearDown1985,0,143.25,1B Sal Stewart 2B Travis Bazzana 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Wade Meckler P Dylan Cease P Dustin May SS Elly De La Cruz,,Sal Stewart,1B,44.68%,19
5,5210196320,A_playa_named_gus,0,140.9,1B Sal Stewart 2B Brandon Lowe 3B Tommy White C Tyler Stephenson OF JJ Bleday OF Wade Meckler OF Myles Straw P Dylan Cease P Brandon Young SS Elly De La Cruz,,Nolan McLean,P,42.55%,14.65
6,5210158439,tmoney88,0,136.6,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Lawrence Butler P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Elly De La Cruz,SS,40.43%,14
7,5210152942,cholt27,0,132.6,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Alejandro Kirk OF JJ Bleday OF Myles Straw OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Dylan Beavers,OF,40.43%,5
8,5210149246,cheffrank,0,132.25,1B Sal Stewart 2B Jeremiah Jackson 3B Christian Encarnacion-Strand C Tyler Stephenson OF Tyler Soderstrom OF JJ Bleday OF Hector Rodriguez P Dylan Cease P Dustin May SS Elly De La Cruz,,Christian Encarnacion-Strand,3B,31.91%,2
9,5210141028,newulmspeedy,0,131.6,1B Sal Stewart 2B Nico Hoerner 3B Bo Bichette C Luis Torrens OF Pete Crow-Armstrong OF Carson Benge OF Dylan Beavers P Nolan McLean P Brandon Young SS Elly De La Cruz,,Pete Alonso,1B,27.66%,5
10,5210126781,kevinreider4,0,128.9,1B Sal Stewart 2B Ernie Clement 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Hector Rodriguez P Dylan Cease P Brandon Young SS Elly De La Cruz,,Jackson Holliday,2B,25.53%,2
11,5210187137,gwbrown1956,0,125.9,1B Endy Rodriguez 2B Travis Bazzana 3B Kazuma Okamoto C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Carson Benge P Dylan Cease P Brandon Young SS Angel Genao,,Gunnar Henderson,SS,23.40%,6
12,5210175194,Branaman12,0,124.25,1B Sal Stewart 2B Brice Turang 3B Max Muncy C Jonah Heim OF JJ Bleday OF Lawrence Butler OF Dane Myers P Dylan Cease P Dustin May SS Cooper Pratt,,Dustin May,P,21.28%,19.3
13,5210154198,BUdropout,0,122.9,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Dylan Beavers P Nolan McLean P David Peterson SS Elly De La Cruz,,Kazuma Okamoto,1B,21.28%,7
14,5210187230,FlairFlyers,0,121.6,1B Andrew Vaughn 2B Jeremiah Jackson 3B Tommy White C Tyler Stephenson OF Jackson Chourio OF Mike Trout OF Dylan Beavers P Dylan Cease P Nolan McLean SS Zach Neto,,Foster Griffin,P,19.15%,5.6
15,5210144617,RyanCox421,0,119.25,1B Sal Stewart 2B Ernie Clement 3B Kazuma Okamoto C Tyler Stephenson OF JJ Bleday OF George Springer OF Wade Meckler P Nolan McLean P Andrew Abbott SS Elly De La Cruz,,Brandon Young,P,17.02%,6.95
16,5210168580,snellman,0,118.9,1B Sal Stewart 2B Jackson Holliday 3B Jose Ramirez C Tyler Stephenson OF Mike Trout OF JJ Bleday OF Dylan Beavers P Dustin May P Andrew Abbott SS Elly De La Cruz,,Mike Trout,OF,17.02%,2
17,5210185632,wittwerjoe,0,117.25,1B Pete Alonso 2B Jeremiah Jackson 3B Eugenio Suarez C Yohel Pozo OF Mike Trout OF JJ Bleday OF Dylan Beavers P Dylan Cease P Dustin May SS Gunnar Henderson,,Henry Bolte,OF,17.02%,5
18,5210162887,whoisjohngalt420,0,116.6,1B Sal Stewart 2B Travis Bazzana 3B Alex Bregman C Gary Sanchez OF Seiya Suzuki OF Bryan Reynolds OF Christian Yelich P Mason Barnett P David Peterson SS Zach Neto,,Braxton Ashcraft,P,14.89%,10.25
19,5210155194,Wanna_Square_Up1567,0,115.9,1B Sal Stewart 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Angel Martinez OF Dylan Beavers OF Dane Myers P Dustin May P Andrew Abbott SS Elly De La Cruz,,Jose Ramirez,3B,14.89%,9
