Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210166642,tngmtntnnjabortles,0,180.6,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF JJ Bleday OF Luis Robert Jr. OF Dylan Beavers P Dylan Cease P Nolan McLean SS Francisco Lindor,,Dylan Cease,P,62.18%,33.95
2,5210147085,impeccablycomingup,0,177.55,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Elly De La Cruz,SS,41.75%,14
3,5210159661,swiper32 (14/20),0,173.25,1B Sal Stewart 2B Marcus Semien 3B Kazuma Okamoto C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Luis Robert Jr. P Dylan Cease P Dustin May SS Gunnar Henderson,,Pete Alonso,1B,37.04%,5
4,5210157745,jtmas,0,169.9,1B Sal Stewart 2B Marcus Semien 3B Christian Encarnacion-Strand C Yohel Pozo OF JJ Bleday OF Carson Benge OF Luis Robert Jr. P Dylan Cease P Brandon Young SS Elly De La Cruz,,JJ Bleday,OF,36.48%,19
5,5210125293,KenyanDrake (13/20),0,169.55,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF JJ Bleday OF Luis Robert Jr. OF Cristian Pache P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Tyler Stephenson,C,36.03%,14
6,5210153691,da85bearsrback (1/2),0,168.9,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Brandon Young SS Elly De La Cruz,,Nolan McLean,P,33.33%,14.65
7,5210140864,pickledbird27,0,168.2,1B Eric Wagaman 2B Marcus Semien 3B Jose Ramirez C Francisco Alvarez OF JJ Bleday OF Chase DeLauter OF Luis Robert Jr. P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Dustin May,P,32.55%,19.3
7,5210154731,Wanna_Square_Up1567 (3/20),0,168.2,1B Spencer Horwitz 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Bryan Reynolds OF Carson Benge OF Luis Robert Jr. P Dylan Cease P Braxton Ashcraft SS Andres Gimenez,,Jackson Holliday,2B,31.31%,2
9,5210122517,KingTerryPegula (20/20),0,165.25,1B Sal Stewart 2B Brice Turang 3B Bo Bichette C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Dustin May SS Zach Neto,,Dylan Beavers,OF,30.98%,5
10,5210102164,rimas,0,163.6,1B Endy Rodriguez 2B Marcus Semien 3B Bo Bichette C Luis Torrens OF Pete Crow-Armstrong OF Chase DeLauter OF Luis Robert Jr. P Dylan Cease P Nolan McLean SS Angel Genao,,Sal Stewart,1B,29.07%,19
11,5210107606,kcroyalfan (18/20),0,162.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Francisco Alvarez OF Chase DeLauter OF Angel Martinez OF Luis Robert Jr. P Dylan Cease P Dustin May SS Francisco Lindor,,Gunnar Henderson,SS,25.48%,6
12,5210113719,rwdw0822 (3/6),0,161.6,1B Sal Stewart 2B Vaughn Grissom 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Luis Robert Jr. OF Henry Bolte P Dylan Cease P Nolan McLean SS Francisco Lindor,,Henry Bolte,OF,24.02%,5
13,5210111513,pete0six (8/10),0,158.9,1B Endy Rodriguez 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Seiya Suzuki OF JJ Bleday OF Luis Robert Jr. P Dylan Cease P Brandon Young SS Francisco Lindor,,Christian Encarnacion-Strand,3B,23.23%,2
14,5210165258,AdamShulman,0,156.95,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Mike Trout OF Carson Benge OF Luis Robert Jr. P Nolan McLean P Dustin May SS Elly De La Cruz,,Eugenio Suarez,3B,19.87%,11
15,5210148062,dongta (1/2),0,156.6,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Wade Meckler P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Brandon Young,P,19.08%,6.95
15,5210148063,dongta (2/2),0,156.6,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Wade Meckler P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Foster Griffin,P,19.08%,5.6
17,5210147151,StoneAlien,0,155.9,1B Nathaniel Lowe 2B Brandon Lowe 3B Kazuma Okamoto C Tyler Stephenson OF Jackson Chourio OF Chase DeLauter OF Carson Benge P Dylan Cease P Brandon Young SS Angel Genao,,Pete Crow-Armstrong,OF,18.86%,15
18,5210096848,jsamtoy (9/20),0,155.6,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Francisco Lindor,,Jonah Heim,C,18.52%,7
19,5210117064,PensDangleSniper94 (3/4),0,154.9,1B Sal Stewart 2B Marcus Semien 3B Tommy White C Tyler Stephenson OF Tyler Soderstrom OF JJ Bleday OF Henry Bolte P Dylan Cease P Brandon Young SS Elly De La Cruz,,Mike Trout,OF,16.84%,2
19,5210165681,mbosse1970,0,154.9,1B Sal Stewart 2B Marcus Semien 3B Eugenio Suarez C Luis Torrens OF Mike Trout OF JJ Bleday OF Carson Benge P Nolan McLean P Braxton Ashcraft SS Gunnar Henderson,,Tyler Soderstrom,OF,14.81%,7
21,5210122509,KingTerryPegula (12/20),0,154.25,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF A.J. Ewing OF Jo Adell OF Luis Robert Jr. P Dylan Cease P Dustin May SS Elly De La Cruz,,Brice Turang,2B,12.57%,5
21,5210145210,rwdw0822 (5/6),0,154.25,1B Sal Stewart 2B Matt McLain 3B Bo Bichette C Francisco Alvarez OF Pete Crow-Armstrong OF Carson Benge OF Luis Robert Jr. P Nolan McLean P Andrew Abbott SS Francisco Lindor,,Leody Taveras,OF,12.23%,2
23,5210149645,brulib,0,153.25,1B Nathaniel Lowe 2B Nico Hoerner 3B Bo Bichette C Tyler Stephenson OF Pete Crow-Armstrong OF Carson Benge OF Hector Rodriguez P Dylan Cease P Dustin May SS Elly De La Cruz,,Braxton Ashcraft,P,11.78%,10.25
24,5210140965,evmarco,0,153.2,1B Nathaniel Lowe 2B Travis Bazzana 3B Eugenio Suarez C William Contreras OF Pete Crow-Armstrong OF Carson Benge OF Luis Robert Jr. P Dylan Cease P David Peterson SS Francisco Lindor,,Jose Ramirez,3B,11.00%,9
25,5210135000,jamistar (20/20),0,152.2,1B Kazuma Okamoto 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Tyler Soderstrom OF Luis Robert Jr. OF Henry Bolte P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Bo Bichette,3B,11.00%,12
26,5210120173,StarkBailey (1/8),0,151.25,1B Nathaniel Lowe 2B Matt McLain 3B Bo Bichette C Tyler Stephenson OF Christian Yelich OF JJ Bleday OF Garrett Mitchell P Dylan Cease P Dustin May SS Elly De La Cruz,,Hector Rodriguez,OF,10.44%,2
27,5210104043,dc_rocks38,0,150.9,1B Sal Stewart 2B Brandon Lowe 3B Bo Bichette C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Dane Myers P Dylan Cease P Brandon Young SS Francisco Lindor,,George Springer,OF,10.33%,0
27,5210128245,KristianFTM (9/20),0,150.9,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Luis Robert Jr. OF Henry Bolte P Nolan McLean P Braxton Ashcraft SS Elly De La Cruz,,Carson Benge,OF,9.88%,20
27,5210140654,rwdw0822 (4/6),0,150.9,1B Sal Stewart 2B Brice Turang 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Luis Robert Jr. OF Dylan Beavers P Dylan Cease P Brandon Young SS Francisco Lindor,,Wade Meckler,OF,9.65%,10
30,5210128248,KristianFTM (12/20),0,150.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Francisco Alvarez OF Pete Crow-Armstrong OF Chase DeLauter OF Carson Benge P Brandon Young P Dustin May SS Francisco Lindor,,Jackson Chourio,OF,9.54%,16
31,5210166942,Jace1969,0,149.90001,1B Sal Stewart 2B Marcus Semien 3B Max Muncy C Tyler Stephenson OF Pete Crow-Armstrong OF Jackson Chourio OF Chase DeLauter P Dustin May P Andrew Abbott SS Gunnar Henderson,,Andrew Abbott,P,9.43%,15.6
31,5210134990,jamistar (10/20),0,149.9,1B Spencer Horwitz 2B Brandon Lowe 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Luis Robert Jr. OF Henry Bolte P Dylan Cease P Brandon Young SS Francisco Lindor,,Chase DeLauter,OF,9.32%,14
