Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210519739,A_Living_Legend,0,189.3,1B Matt Olson 2B Anthony Seigler 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mauricio Dubon P Michael Wacha P Martin Perez SS Andruw Monasterio,,Ranger Suarez,P,67.87%,3.15
2,5210261388,rasman2000,0,186.95,1B Matt Olson 2B Chase Meidroth 3B Javier Sanoja C Gabriel Moreno OF Ronald Acuna Jr. OF Wilyer Abreu OF Michael Harris II P Martin Perez P Walker Buehler SS Xander Bogaerts,,Michael Wacha,P,53.41%,9.15
3,5209969952,browns1234,0,182.05,1B Matt Olson 2B Royce Lewis 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mauricio Dubon P Bailey Ober P Martin Perez SS Andruw Monasterio,,Wilyer Abreu,OF,45.67%,11
4,5210528397,LavarBall4Prez,0,178.95,1B Matt Olson 2B Chase Meidroth 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Wilyer Abreu OF Ceddanne Rafaela P Martin Perez P Walker Buehler SS Andruw Monasterio,,Caleb Durbin,3B,39.70%,19
5,5210524837,hammer6286,0,176.95,1B Matt Olson 2B Chase Meidroth 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Wilyer Abreu OF Trevor Larnach P Martin Perez P Walker Buehler SS Bobby Witt Jr.,,Matt Olson,1B,37.68%,27
6,5210132590,SlobberKnockers1,0,176.3,1B Matt Olson 2B Chase Meidroth 3B Caleb Durbin C Gabriel Moreno OF Ceddanne Rafaela OF Michael Harris II OF Isaac Collins P Michael Wacha P Martin Perez SS Bobby Witt Jr.,,Nick Sogard,2B,35.24%,9
7,5210378455,striz2017,0,174.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mauricio Dubon P Ranger Suarez P Martin Perez SS Andruw Monasterio,,Martin Perez,P,34.06%,12.15
8,5210500799,duckem85,0,171.3,1B Matt Olson 2B Chase Meidroth 3B Caleb Durbin C Salvador Perez OF Corbin Carroll OF Jarren Duran OF Mauricio Dubon P Michael Wacha P Martin Perez SS Bobby Witt Jr.,,Drake Baldwin,C,32.30%,5
9,5210336564,mallard24,0,170.95,1B Matt Olson 2B Royce Lewis 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Michael Harris II P Martin Perez P Walker Buehler SS Andruw Monasterio,,Bobby Witt Jr.,SS,30.36%,20
10,5209882544,micahw4,0,166.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mauricio Dubon P Ranger Suarez P Martin Perez SS Xander Bogaerts,,Ceddanne Rafaela,OF,27.92%,11
11,5210496441,Gogamble777,0,164.95,1B Dominic Smith 2B Chase Meidroth 3B Miguel Vargas C Victor Caratini OF Ronald Acuna Jr. OF Wilyer Abreu OF Michael Harris II P Martin Perez P Walker Buehler SS Bobby Witt Jr.,,Jarren Duran,OF,26.32%,4
12,5210310372,runningbackcleavin,0,164.6,1B Matt Olson 2B Chase Meidroth 3B Miguel Vargas C Joey Bart OF Ronald Acuna Jr. OF Michael Harris II OF Randal Grichuk P Michael Wacha P Kohl Drake SS Colson Montgomery,,Corbin Carroll,OF,23.21%,7
13,5210249434,capitanfuton,0,164.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mauricio Dubon P Michael Wacha P Martin Perez SS Geraldo Perdomo,,Michael Harris II,OF,22.54%,26
14,5210419598,ydoja2,0,160.95,1B Matt Olson 2B Chase Meidroth 3B Miguel Vargas C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Randal Grichuk P Michael Wacha P Walker Buehler SS Jim Jarvis,,Ronald Acuna Jr.,OF,17.91%,30
15,5210108631,integra6979,0,160.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Wilyer Abreu OF Michael Harris II P Ranger Suarez P Martin Perez SS Andruw Monasterio,,Masataka Yoshida,OF,17.24%,14
15,5210531954,lizardraftqueen,0,160.3,1B Matt Olson 2B Anthony Seigler 3B Josh Rojas C Salvador Perez OF Ronald Acuna Jr. OF Michael Harris II OF Masataka Yoshida P Ranger Suarez P Martin Perez SS Bobby Witt Jr.,,Manny Machado,3B,16.57%,6
17,5209956755,tonyt91,0,159.95,1B Munetaka Murakami 2B Chase Meidroth 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Braden Montgomery P Martin Perez P Walker Buehler SS Bobby Witt Jr.,,Geraldo Perdomo,SS,16.40%,0
17,5210055518,brontoball,0,159.95,1B Jac Caglianone 2B Chase Meidroth 3B Brooks Lee C Salvador Perez OF Ronald Acuna Jr. OF Luis Rengifo OF Mauricio Dubon P Michael Wacha P Luis Castillo SS Bobby Witt Jr.,,Otto Lopez,SS,15.81%,3
19,5210395336,dkhesmer,0,159.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Carter Jensen OF Michael Harris II OF Mauricio Dubon OF Masataka Yoshida P Ranger Suarez P Michael Wacha SS Bobby Witt Jr.,,Fernando Tatis Jr.,OF,15.73%,11
20,5210085965,J-Law87,0,158.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Jarren Duran OF Mauricio Dubon P Ranger Suarez P Martin Perez SS Bobby Witt Jr.,,Andruw Monasterio,SS,14.89%,16
21,5210253802,ptsteel,0,157.95,1B Matt Olson 2B Chase Meidroth 3B Miguel Vargas C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Trevor Larnach P Martin Perez P Luis Castillo SS Jim Jarvis,,Agustin Ramirez,C,14.55%,5
22,5210091920,Doublution,0,155.95,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Wilyer Abreu OF Mauricio Dubon P Ranger Suarez P Walker Buehler SS Andruw Monasterio,,Salvador Perez,C,13.96%,7
23,5210498391,mikei41,0,155.3,1B Matt Olson 2B Royce Lewis 3B Caleb Durbin C Drake Baldwin OF Michael Harris II OF Mauricio Dubon OF Mike Yastrzemski P Ranger Suarez P Martin Perez SS Bobby Witt Jr.,,Gabriel Moreno,C,13.71%,13
24,5210227737,Yardbusters,0,153.95,1B Matt Olson 2B Chase Meidroth 3B Javier Sanoja C Luis Campusano OF Fernando Tatis Jr. OF Ronald Acuna Jr. OF Masataka Yoshida P Michael Wacha P Walker Buehler SS Otto Lopez,,Bailey Ober,P,12.62%,3.9
25,5210502538,jayesq,0,153.3,1B Matt Olson 2B Chase Meidroth 3B Caleb Durbin C Drake Baldwin OF Kody Clemens OF Michael Harris II OF Heriberto Hernandez P Michael Wacha P Martin Perez SS Andruw Monasterio,,Jac Caglianone,1B,12.03%,7
26,5210445412,btb18,0,152.95,1B Matt Olson 2B Kody Clemens 3B Caleb Durbin C Victor Caratini OF Ronald Acuna Jr. OF Mauricio Dubon OF Masataka Yoshida P Ranger Suarez P Walker Buehler SS Bobby Witt Jr.,,Ketel Marte,2B,12.03%,5
