Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210134029,hly858,0,151.9,1B Nathaniel Lowe 2B Brandon Lowe 3B Bo Bichette C Jonah Heim OF Tyler Soderstrom OF Carson Benge OF Henry Bolte P Dylan Cease P Brandon Young SS Francisco Lindor,,Dylan Cease,P,56.52%,33.95
2,5210180611,mcdonacr,0,150.55,1B Sal Stewart 2B Vaughn Grissom 3B Eugenio Suarez C Francisco Alvarez OF JJ Bleday OF Luis Robert Jr. OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Nolan McLean,P,39.13%,14.65
3,5210162145,sugewhite41,0,146.6,1B Sal Stewart 2B Jackson Holliday 3B Tommy White C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Dylan Beavers,OF,39.13%,5
4,5210155190,Wanna_Square_Up1567,0,145.2,1B Eric Wagaman 2B Marcus Semien 3B Max Muncy C Francisco Alvarez OF Tyler Soderstrom OF Carson Benge OF Hector Rodriguez P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Elly De La Cruz,SS,34.78%,14
5,5210152959,cholt27,0,132.6,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Alejandro Kirk OF JJ Bleday OF Myles Straw OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Pete Alonso,1B,34.78%,5
6,5210169628,grantgoupil,0,128.55,1B Sal Stewart 2B Jeremiah Jackson 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Henry Bolte P Braxton Ashcraft P Dustin May SS Elly De La Cruz,,Sal Stewart,1B,34.78%,19
7,5210186834,gwbrown1956,0,125.9,1B Endy Rodriguez 2B Travis Bazzana 3B Kazuma Okamoto C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Carson Benge P Dylan Cease P Brandon Young SS Angel Genao,,JJ Bleday,OF,34.78%,19
8,5210168582,snellman,0,118.9,1B Sal Stewart 2B Jackson Holliday 3B Jose Ramirez C Tyler Stephenson OF Mike Trout OF JJ Bleday OF Dylan Beavers P Dustin May P Andrew Abbott SS Elly De La Cruz,,Jackson Holliday,2B,34.78%,2
9,5210162885,whoisjohngalt420,0,116.6,1B Sal Stewart 2B Travis Bazzana 3B Alex Bregman C Gary Sanchez OF Seiya Suzuki OF Bryan Reynolds OF Christian Yelich P Mason Barnett P David Peterson SS Zach Neto,,Tyler Stephenson,C,30.43%,14
10,5210144662,Griffdee24,0,110.6,1B Pete Alonso 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF Leody Taveras OF Matt McLain OF Dylan Beavers P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Braxton Ashcraft,P,26.09%,10.25
11,5210181058,Darkmen715,0,107.2,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Alejandro Kirk OF Mike Trout OF JJ Bleday OF Dylan Beavers P Foster Griffin P Andrew Abbott SS Elly De La Cruz,,Gunnar Henderson,SS,26.09%,6
12,5210172969,MrChowon23,0,105.6,1B Pete Alonso 2B Jackson Holliday 3B Ernie Clement C Alejandro Kirk OF JJ Bleday OF Dylan Beavers OF Colton Cowser P Dylan Cease P Nolan McLean SS Gunnar Henderson,,Carson Benge,OF,26.09%,20
13,5210185727,robbwarren1231,0,104.25,1B Kazuma Okamoto 2B Brice Turang 3B David Hamilton C Alejandro Kirk OF Christian Yelich OF George Springer OF Garrett Mitchell P Dylan Cease P Dustin May SS Cooper Pratt,,Eugenio Suarez,3B,26.09%,11
14,5210155139,meyers2305,0,102.55,1B Andrew Vaughn 2B Oswald Peraza 3B Eugenio Suarez C Jonah Heim OF JJ Bleday OF Noelvi Marte OF Dane Myers P Dylan Cease P Foster Griffin SS Elly De La Cruz,,Dustin May,P,21.74%,19.3
15,5210152408,djonesemb,0,98.55,1B Pete Alonso 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Leody Taveras OF Dylan Beavers OF Colton Cowser P Dylan Cease P Foster Griffin SS Gunnar Henderson,,Tyler Soderstrom,OF,21.74%,7
16,5210188694,Longlegs202,0,96.6,1B Michael Busch 2B Nico Hoerner 3B Ernie Clement C Endy Rodriguez OF Chase DeLauter OF Carson Benge OF Henry Bolte P Dylan Cease P Nolan McLean SS Dansby Swanson,,Alejandro Kirk,C,21.74%,14
17,5210180006,xmalachi,0,96.2,1B Pete Alonso 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF Luis Robert Jr. OF Henry Bolte OF Dylan Beavers P Dylan Cease P Braxton Ashcraft SS Gunnar Henderson,,Mike Trout,OF,17.39%,2
