Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210184902,mcdonacr,0,150.55,1B Sal Stewart 2B Vaughn Grissom 3B Eugenio Suarez C Francisco Alvarez OF JJ Bleday OF Luis Robert Jr. OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Dylan Cease,P,65.22%,33.95
2,5210166793,sugewhite41,0,146.6,1B Sal Stewart 2B Jackson Holliday 3B Tommy White C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Elly De La Cruz,SS,52.17%,14
3,5210172809,BearDown1985,0,143.25,1B Sal Stewart 2B Travis Bazzana 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Wade Meckler P Dylan Cease P Dustin May SS Elly De La Cruz,,Sal Stewart,1B,47.83%,19
4,5210152949,cholt27,0,132.6,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Alejandro Kirk OF JJ Bleday OF Myles Straw OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Dustin May,P,43.48%,19.3
5,5210155191,Wanna_Square_Up1567,0,129.25,1B Sal Stewart 2B Jonathan Ornelas 3B Max Muncy C Jonah Heim OF Jackson Chourio OF Tyler Soderstrom OF JJ Bleday P Dylan Cease P Dustin May SS Alika Williams,,Nolan McLean,P,39.13%,14.65
6,5210126552,kevinreider4,0,128.9,1B Sal Stewart 2B Ernie Clement 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Hector Rodriguez P Dylan Cease P Brandon Young SS Elly De La Cruz,,JJ Bleday,OF,39.13%,19
7,5210168221,bleeski,0,123.25,1B Sal Stewart 2B Brice Turang 3B Max Muncy C Endy Rodriguez OF JJ Bleday OF Garrett Mitchell OF Dylan Beavers P Dylan Cease P Dustin May SS Cooper Pratt,,Dylan Beavers,OF,39.13%,5
8,5210168581,snellman,0,118.9,1B Sal Stewart 2B Jackson Holliday 3B Jose Ramirez C Tyler Stephenson OF Mike Trout OF JJ Bleday OF Dylan Beavers P Dustin May P Andrew Abbott SS Elly De La Cruz,,Pete Alonso,1B,34.78%,5
9,5210154003,tmoney88,0,117.55,1B Pete Alonso 2B Jeremiah Jackson 3B Jose Ramirez C Yohel Pozo OF JJ Bleday OF Dylan Beavers OF Colton Cowser P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Jackson Holliday,2B,30.43%,2
10,5210162886,whoisjohngalt420,0,116.6,1B Sal Stewart 2B Travis Bazzana 3B Alex Bregman C Gary Sanchez OF Seiya Suzuki OF Bryan Reynolds OF Christian Yelich P Mason Barnett P David Peterson SS Zach Neto,,Tyler Stephenson,C,30.43%,14
