Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210645329,42Ballerz,0,53.5,CPT Fernando Tatis Jr. UTIL Corbin Carroll UTIL Jackson Merrill UTIL Xander Bogaerts UTIL Tim Tawa UTIL Jake Cronenworth,,Tim Tawa,UTIL,56.52%,3
1,5210690289,wittwerjoe,0,53.5,CPT Tim Tawa UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Jackson Merrill UTIL Xander Bogaerts UTIL Gabriel Moreno,,Fernando Tatis Jr.,UTIL,52.17%,11
3,5210680428,claytankgunner,0,46.8,CPT Manny Machado UTIL Walker Buehler UTIL Luis Rengifo UTIL Xander Bogaerts UTIL Max Kepler UTIL Jake Cronenworth,,Manny Machado,UTIL,47.83%,6
4,5210622724,RFinch_Kings,0,46.2,CPT Walker Buehler UTIL Jackson Merrill UTIL Geraldo Perdomo UTIL Luis Rengifo UTIL Jake Cronenworth UTIL Freddy Fermin,,Corbin Carroll,UTIL,43.48%,7
5,5210680346,kelvin987,0,43.5,CPT Corbin Carroll UTIL Manny Machado UTIL Ty France UTIL Luis Rengifo UTIL Max Kepler UTIL Tim Tawa,,Xander Bogaerts,UTIL,34.78%,8
6,5210615352,jc000000,0,43,CPT Manny Machado UTIL Fernando Tatis Jr. UTIL Luis Rengifo UTIL Xander Bogaerts UTIL Max Kepler UTIL Tim Tawa,,Freddy Fermin,UTIL,34.78%,5
7,5210613146,Doc_Holliday1851,0,42.5,CPT Fernando Tatis Jr. UTIL Corbin Carroll UTIL Manny Machado UTIL Xander Bogaerts UTIL Ryan Waldschmidt UTIL Freddy Fermin,,Lars Nootbaar,UTIL,30.43%,3
7,5210619174,DFSdegen,0,42.5,CPT Fernando Tatis Jr. UTIL Ketel Marte UTIL Nolan Arenado UTIL Lars Nootbaar UTIL Freddy Fermin UTIL Gabriel Moreno,,Walker Buehler,UTIL,26.09%,8.8
9,5210610470,studpuppy,0,39.8,CPT Manny Machado UTIL Walker Buehler UTIL Fernando Tatis Jr. UTIL Lars Nootbaar UTIL Tim Tawa UTIL Freddy Fermin,,Ketel Marte,UTIL,26.09%,5
10,5210622695,LBDTitan,0,39.5,CPT Tim Tawa UTIL Fernando Tatis Jr. UTIL Manny Machado UTIL Ketel Marte UTIL Nolan Arenado UTIL Gabriel Moreno,,Geraldo Perdomo,UTIL,26.09%,0
10,5210657459,Mason7488,0,39.5,CPT Corbin Carroll UTIL Fernando Tatis Jr. UTIL Geraldo Perdomo UTIL Luis Rengifo UTIL Gavin Sheets UTIL Jake Cronenworth,,Luis Rengifo,UTIL,26.09%,9
10,5210693732,corruption79,0,39.5,CPT Ketel Marte UTIL Manny Machado UTIL Ty France UTIL Geraldo Perdomo UTIL Luis Rengifo UTIL Freddy Fermin,,Ryan Waldschmidt,UTIL,26.09%,0
13,5210686403,FantanaXJ,0,39,CPT Xander Bogaerts UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Manny Machado UTIL Ryan Waldschmidt UTIL Tim Tawa,,Jake Cronenworth,UTIL,26.09%,9
14,5210579666,Harvesters0812,0,36,CPT Jackson Merrill UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Lars Nootbaar UTIL Ryan Waldschmidt UTIL Gavin Sheets,,Kohl Drake,UTIL,21.74%,-0.55
15,5210551760,Extraqtt,0,35.65,CPT Walker Buehler UTIL Kohl Drake UTIL Manny Machado UTIL Tim Tawa UTIL Jake Cronenworth UTIL Freddy Fermin,,Jackson Merrill,UTIL,21.74%,10
16,5210674364,eljaysport,0,29,CPT Geraldo Perdomo UTIL Corbin Carroll UTIL Manny Machado UTIL Jackson Merrill UTIL Max Kepler UTIL Tim Tawa,,Max Kepler,UTIL,21.74%,3
16,5210709178,outlaw603,0,29,CPT Geraldo Perdomo UTIL Fernando Tatis Jr. UTIL Corbin Carroll UTIL Xander Bogaerts UTIL Lars Nootbaar UTIL Gavin Sheets,,Ty France,UTIL,13.04%,12
18,5210707952,kodiakdog1966,0,28,CPT Nolan Arenado UTIL Fernando Tatis Jr. UTIL Manny Machado UTIL Geraldo Perdomo UTIL Xander Bogaerts UTIL Tim Tawa,,Nolan Arenado,UTIL,13.04%,0
19,5210600747,kris976,0,22.97,CPT Kohl Drake UTIL Walker Buehler UTIL Lars Nootbaar UTIL Ryan Waldschmidt UTIL Tim Tawa UTIL Jake Cronenworth,,Gavin Sheets,UTIL,13.04%,0
20,5210603368,bleeski,0,22.18,CPT Kohl Drake UTIL Corbin Carroll UTIL Ketel Marte UTIL Lars Nootbaar UTIL Max Kepler UTIL Freddy Fermin,,Gabriel Moreno,UTIL,13.04%,13
20,5210685999,8EIGHT8,0,22.18,CPT Kohl Drake UTIL Ketel Marte UTIL Ty France UTIL Lars Nootbaar UTIL Ryan Waldschmidt UTIL Tim Tawa,,,
22,5210683246,tom.kingery28,0,20.97,CPT Kohl Drake UTIL Walker Buehler UTIL Ketel Marte UTIL Ryan Waldschmidt UTIL Tim Tawa UTIL Freddy Fermin,,,
23,5210697827,A1HoosierSales,0,0,,,,
