Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210294643,jordanh415,0,144.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mike Yastrzemski P Ranger Suarez P Michael Wacha SS Andruw Monasterio,,Ranger Suarez,P,71.83%,3.15
2,5209998224,pistol2323,0,130.6,1B Matt Olson 2B Royce Lewis 3B Austin Riley C Gabriel Moreno OF Wilyer Abreu OF Michael Harris II OF Jarren Duran P Martin Perez P Kohl Drake SS Bobby Witt Jr.,,Michael Wacha,P,57.75%,9.15
3,5210165182,rphdallas,0,130.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Michael Wacha P Martin Perez SS Bobby Witt Jr.,,Wilyer Abreu,OF,46.48%,11
4,5210152269,Wanna_Square_Up1567 (1/2),0,128.05,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Agustin Ramirez OF Ronald Acuna Jr. OF Wilyer Abreu OF Jarren Duran P Ranger Suarez P Bailey Ober SS Andruw Monasterio,,Matt Olson,1B,39.44%,27
5,5210231378,moldova,0,125.95,1B Munetaka Murakami 2B Chase Meidroth 3B Caleb Durbin C Salvador Perez OF Fernando Tatis Jr. OF Ceddanne Rafaela OF Randal Grichuk P Michael Wacha P Walker Buehler SS Colson Montgomery,,Bobby Witt Jr.,SS,35.21%,20
6,5210527772,Spike280 (1/2),0,122.3,1B Jac Caglianone 2B Nick Sogard 3B Caleb Durbin C Connor Wong OF Corbin Carroll OF Wilyer Abreu OF Masataka Yoshida P Ranger Suarez P Michael Wacha SS Bobby Witt Jr.,,Jarren Duran,OF,35.21%,4
7,5210514541,sphere3d,0,120.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Michael Harris II OF Jarren Duran P Ranger Suarez P Martin Perez SS Geraldo Perdomo,,Caleb Durbin,3B,32.39%,19
8,5210350381,Aoteoroa (2/2),0,119.3,1B Matt Olson 2B Anthony Seigler 3B Nolan Arenado C Freddy Fermin OF Wilyer Abreu OF Ceddanne Rafaela OF Michael Harris II P Michael Wacha P Martin Perez SS Geraldo Perdomo,,Drake Baldwin,C,30.99%,5
9,5210196706,Triangular (2/2),0,116.95,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Salvador Perez OF Jackson Merrill OF Luis Rengifo OF Braden Montgomery P Michael Wacha P Luis Castillo SS Colson Montgomery,,Nick Sogard,2B,29.58%,9
10,5210413608,LUE92,0,116.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Ranger Suarez P Michael Wacha SS Xander Bogaerts,,Corbin Carroll,OF,26.76%,7
