Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5223915896,Ldsimons3,0,80.5,CPT Mookie Betts UTIL Roki Sasaki UTIL Kyle Freeland UTIL Cole Carrigg UTIL Kike Hernandez UTIL Ezequiel Tovar,,Shohei Ohtani,UTIL,69.57%,2
2,5223817893,KristianFTM,0,69.68,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Connor Norby UTIL Ben Rortvedt,,Teoscar Hernandez,UTIL,56.52%,7
3,5223531235,Celticsnc,0,65.68,CPT Roki Sasaki UTIL Jake McCarthy UTIL Mookie Betts UTIL Kyle Tucker UTIL Brett Sullivan UTIL Ben Rortvedt,,Roki Sasaki,UTIL,47.83%,14.45
4,5223941995,corruption79,0,64,CPT Mickey Moniak UTIL Andy Pages UTIL Jake McCarthy UTIL Willi Castro UTIL Teoscar Hernandez UTIL Adael Amador,,Andy Pages,UTIL,39.13%,5
5,5223939739,zonaque,0,62,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Mookie Betts UTIL Cole Carrigg UTIL Kike Hernandez UTIL Zac Veen,,Adael Amador,UTIL,39.13%,9
6,5223670814,Bears133,0,60.5,CPT Teoscar Hernandez UTIL Shohei Ohtani UTIL Andy Pages UTIL Mookie Betts UTIL TJ Rumfield UTIL Connor Norby,,Ben Rortvedt,UTIL,39.13%,3
7,5223545667,mrclean913,0,54.08,CPT Kyle Freeland UTIL Jake McCarthy UTIL Mickey Moniak UTIL TJ Rumfield UTIL Teoscar Hernandez UTIL Zac Veen,,Zac Veen,UTIL,34.78%,0
8,5224002407,bleeski,0,53.45,CPT Shohei Ohtani UTIL Roki Sasaki UTIL Mookie Betts UTIL Miguel Rojas UTIL Adael Amador UTIL Ben Rortvedt,,Jake McCarthy,UTIL,30.43%,7
9,5223720778,bposluszny,0,53.08,CPT Kyle Freeland UTIL Jake McCarthy UTIL Mickey Moniak UTIL Cole Carrigg UTIL TJ Rumfield UTIL Ben Rortvedt,,Mookie Betts,UTIL,30.43%,24
10,5223324542,mythicalrhymer01,0,51.68,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Miguel Rojas UTIL Ezequiel Tovar,,Miguel Rojas,UTIL,26.09%,0
10,5224044449,grantgoupil,0,51.68,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Miguel Rojas UTIL Ezequiel Tovar,,Kyle Freeland,UTIL,21.74%,6.05
12,5223917422,ffwaiverwiz,0,51,CPT Shohei Ohtani UTIL Andy Pages UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Zac Veen UTIL Connor Norby,,Kyle Tucker,UTIL,21.74%,8
13,5223471615,JcClark18,0,50.68,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Teoscar Hernandez UTIL Adael Amador UTIL Ben Rortvedt,,TJ Rumfield,UTIL,21.74%,7
14,5224050933,vavo27,0,46.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Zac Veen UTIL Adael Amador UTIL Connor Norby,,Connor Norby,UTIL,21.74%,12
15,5224023395,nomoemoney,0,45.95,CPT Teoscar Hernandez UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Adael Amador UTIL Ben Rortvedt,,Freddie Freeman,UTIL,17.39%,7
16,5223493188,tnstud46,0,44.55,CPT Jake McCarthy UTIL Kyle Freeland UTIL Andy Pages UTIL TJ Rumfield UTIL Teoscar Hernandez UTIL Adael Amador,,Mickey Moniak,UTIL,17.39%,24
17,5223571817,KILLANADZ24,0,43,CPT Shohei Ohtani UTIL Mickey Moniak UTIL TJ Rumfield UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Brett Sullivan,,Kike Hernandez,UTIL,17.39%,21
18,5223965533,MIKEMETAL,0,38,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Andy Pages UTIL Adael Amador UTIL Ben Rortvedt,,Brett Sullivan,UTIL,17.39%,2
19,5223993091,newulmspeedy,0,37.5,CPT Andy Pages UTIL Shohei Ohtani UTIL Jake McCarthy UTIL Teoscar Hernandez UTIL Brett Sullivan UTIL Connor Norby,,Cole Carrigg,UTIL,13.04%,3
20,5223839978,dmann8888,0,34.45,CPT Shohei Ohtani UTIL Roki Sasaki UTIL Andy Pages UTIL Zac Veen UTIL Adael Amador UTIL Ben Rortvedt,,Ezequiel Tovar,UTIL,13.04%,0
21,5223400414,whoisjohngalt420,0,32.95,CPT Freddie Freeman UTIL Roki Sasaki UTIL Andy Pages UTIL Miguel Rojas UTIL Zac Veen UTIL Ben Rortvedt,,Willi Castro,UTIL,4.35%,0
22,5223247842,RFinch_Kings,0,28,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Zac Veen,,,
23,5223999361,LUMBERJAX,0,26,CPT Shohei Ohtani UTIL Andy Pages UTIL Jake McCarthy UTIL Brett Sullivan UTIL Zac Veen UTIL Adael Amador,,,
