Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5223289782,happyrip (2/2),0,151.5,1B Jeff McNeil 2B Matt McLain 3B Eugenio Suarez C Jose Trevino OF Andy Pages OF Kyle Tucker OF Teoscar Hernandez P Parker Messick P Cade Cavalli SS Mookie Betts,,Parker Messick,P,64.21%,29.4
2,5223726388,tmoney88 (2/2),0,149.5,1B Ben Rice 2B Jose Tena 3B Nick Loftin C Salvador Perez OF Andy Pages OF Jac Caglianone OF Kyle Isbel P Parker Messick P Cade Cavalli SS Maikel Garcia,,Teoscar Hernandez,OF,37.89%,7
3,5223702096,soonerbernie2002 (1/2),0,146.55,1B Kike Hernandez 2B Miguel Rojas 3B Maikel Garcia C Salvador Perez OF Teoscar Hernandez OF Lawrence Butler OF Tyler Tolbert P Chase Burns P Cade Cavalli SS Mookie Betts,,Andy Pages,OF,31.58%,5
4,5223778630,jsanders41,0,143.5,1B Abimelec Ortiz 2B Jose Tena 3B Maikel Garcia C Jose Trevino OF Andy Pages OF Teoscar Hernandez OF Angel Martinez P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Drew Rasmussen,P,26.32%,9.85
5,5223979075,Branaman12 (2/2),0,139.5,1B Kike Hernandez 2B Miguel Rojas 3B Angel Genao C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Cole Carrigg P Parker Messick P Matthew Liberatore SS Mookie Betts,,Mookie Betts,SS,25.26%,24
5,5223982220,Nadesify (2/2),0,139.5,1B Luis Garcia Jr. 2B Adael Amador 3B Ryan McMahon C Ben Rice OF Mickey Moniak OF Trent Grisham OF Zac Veen P Parker Messick P Cade Cavalli SS George Lombard Jr.,,Cade Cavalli,P,25.26%,37.1
7,5223395753,cagea65 (1/2),0,138.25,1B Pete Alonso 2B Jeff McNeil 3B Max Muncy C Samuel Basallo OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Drew Rasmussen P Parker Messick SS Maikel Garcia,,Trent Grisham,OF,23.16%,5
8,5223343237,Wanna_Square_Up1567 (2/2),0,132.5,1B Freddie Freeman 2B Jose Tena 3B Ryan McMahon C Ben Rortvedt OF Andy Pages OF Kyle Tucker OF Teoscar Hernandez P Parker Messick P Cade Cavalli SS George Lombard Jr.,,Dustin May,P,22.11%,-13.5
8,5223941316,A_playa_named_gus (2/2),0,132.5,1B Jonathan Aranda 2B Jose Tena 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Chandler Simpson OF Wade Meckler P Parker Messick P Cade Cavalli SS Angel Genao,,Miguel Rojas,2B,22.11%,0
10,5223882105,Amishman654 (2/2),0,132.2,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Salvador Perez OF Shohei Ohtani OF Yordan Alvarez OF Josh Lowe P Cade Cavalli P Matthew Liberatore SS Joey Ortiz,,Eugenio Suarez,3B,20.00%,2
11,5223989197,xmalachi (2/2),0,129.25,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Nick Loftin C Ben Rice OF Trent Grisham OF Spencer Jones OF Jose Tena P Drew Rasmussen P Parker Messick SS Maikel Garcia,,Dane Myers,OF,20.00%,5
12,5223977096,DFSdegen (2/2),0,128.5,1B Kike Hernandez 2B Miguel Rojas 3B Nick Loftin C Salvador Perez OF Andy Pages OF Cedric Mullins OF Teoscar Hernandez P Parker Messick P Matthew Liberatore SS Mookie Betts,,Salvador Perez,C,17.89%,11
13,5223768236,bgwig500 (2/2),0,127.55,1B Vinnie Pasquantino 2B Jackson Holliday 3B Maikel Garcia C Samuel Basallo OF Chandler Simpson OF Leody Taveras OF Dylan Beavers P Logan Gilbert P Matthew Liberatore SS Bobby Witt Jr.,,Ethan Pecko,P,14.74%,8.05
14,5223762725,kngof9ex,0,123.5,1B Freddie Freeman 2B Miguel Rojas 3B Angel Genao C Jose Trevino OF Kyle Tucker OF Teoscar Hernandez OF Zac Veen P Parker Messick P Cade Cavalli SS Mookie Betts,,Bobby Witt Jr.,SS,13.68%,4
15,5223343236,Wanna_Square_Up1567 (1/2),0,121.85,1B Josh Naylor 2B Cole Young 3B Brendan Donovan C Cal Raleigh OF Kyle Tucker OF Julio Rodriguez OF Lawrence Butler P Logan Gilbert P Parker Messick SS Mookie Betts,,Shohei Ohtani,1B,12.63%,2
16,5223948435,cjcarlto (2/2),0,121.5,1B Jac Caglianone 2B Jeff McNeil 3B Nick Loftin C Jonah Heim OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Luis Garcia Jr.,1B,12.63%,3
17,5223977095,DFSdegen (1/2),0,121.25,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Ryan McMahon C Salvador Perez OF Teoscar Hernandez OF Trent Grisham OF Chandler Simpson P Drew Rasmussen P Parker Messick SS Mookie Betts,,Ryan McMahon,3B,12.63%,5
18,5223970991,DEMONFIST45,0,119.9,1B Andres Chaparro 2B Jeff McNeil 3B Josh Smith C Keibert Ruiz OF Jackson Chourio OF Dane Myers OF Colton Cowser P Chase Burns P Logan Gilbert SS CJ Abrams,,Zac Veen,OF,12.63%,0
19,5223726387,tmoney88 (1/2),0,118.45,1B Shohei Ohtani 2B Jose Tena 3B Brendan Donovan C Ben Rortvedt OF Andy Pages OF Teoscar Hernandez OF Trent Grisham P Parker Messick P Ethan Pecko SS Mookie Betts,,Jazz Chisholm Jr.,2B,11.58%,16
20,5223902869,drunkonpappy (1/2),0,116.85,1B Kike Hernandez 2B Miguel Rojas 3B Jose Ramirez C Salvador Perez OF Andy Pages OF Teoscar Hernandez OF Dane Myers P Parker Messick P Roki Sasaki SS Mookie Betts,,Jackson Holliday,2B,10.53%,9
21,5223428539,MiamiSKC (2/2),0,116.55,1B Ben Rice 2B Jackson Holliday 3B Isaac Paredes C Samuel Basallo OF Trent Grisham OF Leody Taveras OF Dylan Beavers P Logan Gilbert P Matthew Liberatore SS Gunnar Henderson,,Chase Burns,P,10.53%,18.45
22,5223749023,Jackie2424,0,115.5,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Ben Rice OF Trent Grisham OF Zac Veen OF Colton Cowser P Parker Messick P Cade Cavalli SS Cole Carrigg,,Nick Loftin,3B,10.53%,2
23,5223994035,dean78904 (1/2),0,113.85,1B Ben Rice 2B Jackson Holliday 3B Eugenio Suarez C Salvador Perez OF Trent Grisham OF Spencer Jones OF Kyle Isbel P Chase Burns P Parker Messick SS George Lombard Jr.,,Angel Genao,3B,9.47%,6
24,5223983807,xmalachi (1/2),0,113.5,1B Michael Toglia 2B Miguel Rojas 3B Josh Smith C Carlos Narvaez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Parker Messick P Cade Cavalli SS Mookie Betts,,Tyler Stephenson,C,9.47%,0
25,5223702097,soonerbernie2002 (2/2),0,112.85,1B Ben Rice 2B Jackson Holliday 3B Ryan McMahon C Austin Wells OF Trent Grisham OF Dylan Beavers OF Spencer Jones P Logan Gilbert P Parker Messick SS Gunnar Henderson,,Matthew Liberatore,P,9.47%,23.1
26,5223940341,salatso22 (2/2),0,111.45,1B Freddie Freeman 2B Connor Norby 3B Angel Genao C Salvador Perez OF Shohei Ohtani OF Teoscar Hernandez OF Dane Myers P Parker Messick P Ethan Pecko SS Mookie Betts,,Maikel Garcia,3B,9.47%,15
27,5223395754,cagea65 (2/2),0,109.55,1B Josh Naylor 2B Jazz Chisholm Jr. 3B Brendan Donovan C Cal Raleigh OF Shohei Ohtani OF Julio Rodriguez OF Dominic Canzone P Logan Gilbert P Matthew Liberatore SS Miguel Rojas,,Logan Gilbert,P,9.47%,14.45
