Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5223920216,Ldsimons3,0,80.5,CPT Mookie Betts UTIL Roki Sasaki UTIL Kyle Freeland UTIL Cole Carrigg UTIL Kike Hernandez UTIL Ezequiel Tovar,,Roki Sasaki,UTIL,52.17%,14.45
2,5223471627,JcClark18,0,78.68,CPT Roki Sasaki UTIL Andy Pages UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Ezequiel Tovar,,Kyle Freeland,UTIL,52.17%,6.05
3,5224072914,aharrold323,0,71.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Mickey Moniak UTIL Cole Carrigg UTIL Adael Amador UTIL Connor Norby,,Shohei Ohtani,UTIL,52.17%,2
4,5223545666,mrclean913,0,64.68,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Kike Hernandez UTIL Adael Amador UTIL Ben Rortvedt,,Teoscar Hernandez,UTIL,47.83%,7
5,5223671051,Bears133,0,60.5,CPT Teoscar Hernandez UTIL Shohei Ohtani UTIL Andy Pages UTIL Mookie Betts UTIL TJ Rumfield UTIL Connor Norby,,Andy Pages,UTIL,39.13%,5
6,5224076161,josephje,0,57.55,CPT Adael Amador UTIL Kyle Freeland UTIL Jake McCarthy UTIL Mickey Moniak UTIL TJ Rumfield UTIL Miguel Rojas,,Adael Amador,UTIL,39.13%,9
7,5223813610,KristianFTM,0,54.68,CPT Roki Sasaki UTIL Andy Pages UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Miguel Rojas UTIL Zac Veen,,Miguel Rojas,UTIL,34.78%,0
8,5223531234,Celticsnc,0,54.08,CPT Kyle Freeland UTIL Shohei Ohtani UTIL Mickey Moniak UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Connor Norby,,Connor Norby,UTIL,34.78%,12
9,5223939704,zonaque,0,52.05,CPT Ezequiel Tovar UTIL Kyle Freeland UTIL Jake McCarthy UTIL Mickey Moniak UTIL Kyle Tucker UTIL TJ Rumfield,,Jake McCarthy,UTIL,30.43%,7
10,5224044462,grantgoupil,0,49.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Jake McCarthy UTIL TJ Rumfield UTIL Zac Veen UTIL Connor Norby,,Zac Veen,UTIL,30.43%,0
11,5224022474,nomoemoney,0,46.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Jake McCarthy UTIL Teoscar Hernandez UTIL Zac Veen UTIL Adael Amador,,Ezequiel Tovar,UTIL,30.43%,0
11,5224050939,vavo27,0,46.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Zac Veen UTIL Adael Amador UTIL Connor Norby,,Mickey Moniak,UTIL,26.09%,24
13,5224009483,L053R666,0,45.95,CPT Andy Pages UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Teoscar Hernandez UTIL Connor Norby UTIL Ben Rortvedt,,TJ Rumfield,UTIL,26.09%,7
14,5223720790,bposluszny,0,45.68,CPT Roki Sasaki UTIL Freddie Freeman UTIL Andy Pages UTIL Miguel Rojas UTIL Connor Norby UTIL Ezequiel Tovar,,Mookie Betts,UTIL,17.39%,24
15,5223484040,tnstud46,0,44.55,CPT Jake McCarthy UTIL Kyle Freeland UTIL Andy Pages UTIL TJ Rumfield UTIL Teoscar Hernandez UTIL Adael Amador,,Kyle Tucker,UTIL,17.39%,8
16,5223561552,KILLANADZ24,0,43,CPT Shohei Ohtani UTIL Mickey Moniak UTIL TJ Rumfield UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Brett Sullivan,,Kike Hernandez,UTIL,17.39%,21
17,5224002378,bleeski,0,42,CPT Shohei Ohtani UTIL Mookie Betts UTIL Kyle Tucker UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Zac Veen,,Ben Rortvedt,UTIL,17.39%,3
18,5224081828,Bigcpzz,0,40.05,CPT Shohei Ohtani UTIL Kyle Freeland UTIL Mickey Moniak UTIL Teoscar Hernandez UTIL Miguel Rojas UTIL Ezequiel Tovar,,Freddie Freeman,UTIL,13.04%,7
19,5223965530,MIKEMETAL,0,38,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Andy Pages UTIL Adael Amador UTIL Ben Rortvedt,,Cole Carrigg,UTIL,13.04%,3
20,5223745863,Tburke34,0,37.45,CPT Zac Veen UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Andy Pages UTIL Teoscar Hernandez UTIL Adael Amador,,Brett Sullivan,UTIL,8.70%,2
21,5223324547,mythicalrhymer01,0,33.53,CPT Kyle Freeland UTIL Roki Sasaki UTIL Jake McCarthy UTIL Cole Carrigg UTIL Zac Veen UTIL Ezequiel Tovar,,,
22,5224063405,Oxyfide,0,30,CPT Shohei Ohtani UTIL Freddie Freeman UTIL Andy Pages UTIL Miguel Rojas UTIL Connor Norby UTIL Ben Rortvedt,,,
23,5223400415,whoisjohngalt420,0,29.55,CPT Jake McCarthy UTIL Kyle Freeland UTIL Shohei Ohtani UTIL Brett Sullivan UTIL Adael Amador UTIL Ezequiel Tovar,,,
