Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5223915876,Ldsimons3,0,80.5,CPT Mookie Betts UTIL Roki Sasaki UTIL Kyle Freeland UTIL Cole Carrigg UTIL Kike Hernandez UTIL Ezequiel Tovar,,Andy Pages,UTIL,59.32%,5
2,5224077830,Stree,0,78.675,CPT Roki Sasaki UTIL Andy Pages UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Ezequiel Tovar,,Teoscar Hernandez,UTIL,38.98%,7
3,5224007956,bleeski,0,73.45,CPT Mookie Betts UTIL Roki Sasaki UTIL Shohei Ohtani UTIL Kike Hernandez UTIL Miguel Rojas UTIL Ezequiel Tovar,,Shohei Ohtani,UTIL,38.98%,2
4,5224006892,stroontz,0,73.075,CPT Kyle Freeland UTIL Freddie Freeman UTIL Mickey Moniak UTIL Mookie Betts UTIL Zac Veen UTIL Adael Amador,,Zac Veen,UTIL,32.20%,0
5,5224032733,CrazyNate96,0,72.725,CPT Roki Sasaki UTIL Kyle Freeland UTIL Mookie Betts UTIL Kike Hernandez UTIL Zac Veen UTIL Ezequiel Tovar,,Connor Norby,UTIL,28.81%,12
6,5224079662,josephje,0,70,CPT Brett Sullivan UTIL Andy Pages UTIL Jake McCarthy UTIL Mickey Moniak UTIL Mookie Betts UTIL Teoscar Hernandez,,Adael Amador,UTIL,27.12%,9
7,5224076835,tentguy42,0,69.675,CPT Roki Sasaki UTIL Shohei Ohtani UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Connor Norby UTIL Ben Rortvedt,,Mookie Betts,UTIL,27.12%,24
8,5224079373,baseballtxc,0,69.5,CPT Andy Pages UTIL Mickey Moniak UTIL Mookie Betts UTIL Miguel Rojas UTIL Brett Sullivan UTIL Connor Norby,,Freddie Freeman,UTIL,25.42%,7
9,5224107315,Quin8000,0,67.45,CPT Mookie Betts UTIL Roki Sasaki UTIL Freddie Freeman UTIL TJ Rumfield UTIL Miguel Rojas UTIL Ben Rortvedt,,Roki Sasaki,UTIL,25.42%,14.45
10,5224105028,jonjarvis,0,65,CPT Miguel Rojas UTIL Freddie Freeman UTIL Mickey Moniak UTIL Mookie Betts UTIL Cole Carrigg UTIL Teoscar Hernandez,,Miguel Rojas,UTIL,25.42%,0
