Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5170153540,soloboxeo (3/7),0,189.4,1B Freddie Freeman 2B Jose Altuve 3B Isaac Paredes C Logan O'Hoppe OF Yordan Alvarez OF Andy Pages OF Colton Cowser P Cam Schlittler P Tatsuya Imai SS Jeremy Pena,,Jacob Misiorowski,P,55.56%,19.9
2,5170370547,sh-13,0,178.1,1B Nolan Schanuel 2B Christian Moore 3B Denzer Guzman C Shea Langeliers OF Tyler Soderstrom OF Jo Adell OF Jose Siri P Cam Schlittler P Ranger Suarez SS Jacob Wilson,,Jacob deGrom,P,31.31%,18.1
3,5170448072,Packersfan203 (7/8),0,172.5,1B Nolan Schanuel 2B Oswald Peraza 3B Yandy Diaz C Logan O'Hoppe OF Tyler Soderstrom OF Wade Meckler OF John Rave P Jacob Misiorowski P Ranger Suarez SS Denzer Guzman,,Cam Schlittler,P,27.95%,40.5
4,5170553371,bryanbigbets (2/8),0,170.7,1B Nolan Schanuel 2B Oswald Peraza 3B Max Muncy C Logan O'Hoppe OF Corbin Carroll OF Jo Adell OF Jordan Lawlar P Jacob deGrom P Ranger Suarez SS Zach Neto,,Jo Adell,OF,21.21%,4
5,5170062480,Emac (1/8),0,170.1,1B Nolan Schanuel 2B Willi Castro 3B Denzer Guzman C Logan O'Hoppe OF Jake McCarthy OF Jo Adell OF Cole Carrigg P Cam Schlittler P Ranger Suarez SS Zach Neto,,Logan O'Hoppe,C,18.86%,28
6,5170385138,sboynton10 (1/8),0,169.4,1B Nolan Schanuel 2B Ketel Marte 3B Ryan McMahon C Logan O'Hoppe OF Jo Adell OF Jose Siri OF Spencer Jones P Jacob Misiorowski P Cam Schlittler SS Zach Neto,,Ranger Suarez,P,18.52%,26.6
7,5170346286,cptnspaulding (3/8),0,168.4,1B Nolan Schanuel 2B Oswald Peraza 3B Nick Loftin C Logan O'Hoppe OF Jac Caglianone OF Jo Adell OF Tyler Tolbert P Jacob Misiorowski P Cam Schlittler SS Zach Neto,,Carter Jensen,C,17.85%,3
8,5170151184,Mitchellski (1/2),0,166.95,1B Christian Walker 2B Jose Altuve 3B Blaze Jordan C Yainer Diaz OF Yordan Alvarez OF Jo Adell OF Jose Siri P Cam Schlittler P Bryce Miller SS Jeremy Pena,,Zach Neto,SS,17.17%,16
9,5170553372,bryanbigbets (3/8),0,163.25,1B Rhys Hoskins 2B Oswald Peraza 3B Denzer Guzman C Logan O'Hoppe OF Yordan Alvarez OF Wilyer Abreu OF Jo Adell P Cam Schlittler P Roki Sasaki SS Zach Neto,,Marcell Ozuna,OF,16.50%,3
10,5170634208,DMATH,0,160.4,1B Kyle Manzardo 2B Ildemaro Vargas 3B Max Muncy C Logan O'Hoppe OF Yordan Alvarez OF Owen Caissie OF Spencer Jones P Jacob Misiorowski P Cam Schlittler SS Ezequiel Duran,,Ryan McMahon,3B,15.82%,3
