Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5225752013,wittwerjoe,0,78.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL William Contreras UTIL Mauricio Dubon UTIL Dominic Smith UTIL Joey Ortiz,,Jacob Misiorowski,UTIL,90.48%,25.9
2,5225703073,pat_the_hat2,0,73.6,CPT Chris Sale UTIL Jacob Misiorowski UTIL William Contreras UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Trevor Megill,,Chris Sale,UTIL,80.95%,16.7
3,5225732194,lpapesh,0,72.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Joey Ortiz,UTIL,80.95%,0
3,5225764854,chelterbrand,0,72.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Andrew Vaughn,UTIL,52.38%,5
3,5225767228,bamamammith,0,72.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Mauricio Dubon,UTIL,38.10%,6
6,5225717014,Ezilodi,0,70.85,CPT Jacob Misiorowski UTIL Jackson Chourio UTIL William Contreras UTIL Gary Sanchez UTIL Luis Lara UTIL Dominic Smith,,William Contreras,UTIL,33.33%,14
7,5225745014,eaglezzz,0,70.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Gary Sanchez UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Mike Yastrzemski,UTIL,33.33%,10
8,5225765042,krusherz77,0,68.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL Dominic Smith UTIL Joey Ortiz UTIL Mike Yastrzemski,,Jake Bauers,UTIL,23.81%,0
8,5225772376,Alancey,0,68.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL Dominic Smith UTIL Joey Ortiz UTIL Mike Yastrzemski,,Dominic Smith,UTIL,23.81%,3
10,5225754175,elcroupier,0,66.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Austin Riley UTIL Andrew Vaughn UTIL Mauricio Dubon UTIL Joey Ortiz,,Gary Sanchez,UTIL,19.05%,0
10,5225772891,SkyFlyDFS,0,66.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Austin Riley UTIL Andrew Vaughn UTIL Mauricio Dubon UTIL Joey Ortiz,,Ozzie Albies,UTIL,19.05%,2
10,5225782349,vavo27,0,66.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Andrew Vaughn UTIL Cooper Pratt UTIL Mauricio Dubon UTIL Joey Ortiz,,Austin Riley,UTIL,19.05%,0
13,5225764153,wackkattack34,0,63.95,CPT Chris Sale UTIL Jacob Misiorowski UTIL Drake Baldwin UTIL Dominic Smith UTIL Joey Ortiz UTIL Mike Yastrzemski,,Jackson Chourio,UTIL,14.29%,7
14,5225765368,Dandys,0,61.6,CPT Joey Ortiz UTIL Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL William Contreras UTIL Andrew Vaughn,,Michael Harris II,UTIL,14.29%,10
15,5225726067,CyclopeanCyborg,0,60.85,CPT Jacob Misiorowski UTIL Jackson Chourio UTIL Michael Harris II UTIL Austin Riley UTIL Andrew Vaughn UTIL Joey Ortiz,,Ronald Acuna Jr.,UTIL,9.52%,4
16,5225755519,74riZionup,0,59.4,CPT Jackson Chourio UTIL Jacob Misiorowski UTIL Brice Turang UTIL William Contreras UTIL Mauricio Dubon UTIL Joey Ortiz,,Drake Baldwin,UTIL,9.52%,0
17,5225763873,ffwaiverwiz,0,55.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL David Hamilton UTIL Joey Ortiz UTIL Ha-Seong Kim,,Cooper Pratt,UTIL,9.52%,0
18,5225724591,bleeski,0,54.7,CPT Ronald Acuna Jr. UTIL Chris Sale UTIL Michael Harris II UTIL William Contreras UTIL Ozzie Albies UTIL Mauricio Dubon,,Brice Turang,UTIL,4.76%,3
19,5225749304,corruption79,0,49.4,CPT Matt Olson UTIL Jacob Misiorowski UTIL William Contreras UTIL Gary Sanchez UTIL Austin Riley UTIL Andrew Vaughn,,Luis Lara,UTIL,4.76%,8
20,5225771985,Cmoney13x,0,48.6,CPT Cooper Pratt UTIL Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL Gary Sanchez UTIL Mauricio Dubon,,David Hamilton,UTIL,4.76%,0
21,5225707742,KristianFTM,0,45.05,CPT Chris Sale UTIL Ronald Acuna Jr. UTIL Drake Baldwin UTIL Michael Harris II UTIL Mauricio Dubon UTIL Joey Ortiz,,Ha-Seong Kim,UTIL,4.76%,0
,,,,,,,Trevor Megill,UTIL,4.76%,3.65
,,,,,,,Matt Olson,CPT,4.76%,4.5
