Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5225752033,wittwerjoe,0,87.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL William Contreras UTIL Luis Lara UTIL Joey Ortiz UTIL Mike Yastrzemski,,Jacob Misiorowski,UTIL,91.30%,25.9
2,5225764351,wackkattack34,0,84.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Michael Harris II UTIL Mauricio Dubon UTIL Dominic Smith UTIL Mike Yastrzemski,,Chris Sale,UTIL,78.26%,16.7
3,5225749393,corruption79,0,72.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Joey Ortiz,UTIL,65.22%,0
3,5225764859,chelterbrand,0,72.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Andrew Vaughn,UTIL,56.52%,5
5,5225693510,DUI-Guy,0,70.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Gary Sanchez UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Mike Yastrzemski,UTIL,39.13%,10
5,5225748808,eaglezzz,0,70.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Gary Sanchez UTIL Andrew Vaughn UTIL Joey Ortiz UTIL Mike Yastrzemski,,Austin Riley,UTIL,34.78%,0
7,5225649978,grantgoupil,0,68.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Jake Bauers UTIL Dominic Smith UTIL Joey Ortiz UTIL Mike Yastrzemski,,Mauricio Dubon,UTIL,30.43%,6
7,5225698397,hypegotti,0,68.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Andrew Vaughn UTIL Luis Lara UTIL Joey Ortiz UTIL Aaron Ashby,,Dominic Smith,UTIL,30.43%,3
9,5225691556,amaddal708,0,66.6,CPT Joey Ortiz UTIL Jacob Misiorowski UTIL Chris Sale UTIL Jackson Chourio UTIL William Contreras UTIL Dominic Smith,,Jackson Chourio,UTIL,21.74%,7
10,5225664914,Harvesters0812,0,66.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Austin Riley UTIL Andrew Vaughn UTIL Mauricio Dubon UTIL Joey Ortiz,,Ozzie Albies,UTIL,21.74%,2
10,5225697836,crf_333,0,66.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Austin Riley UTIL Andrew Vaughn UTIL Mauricio Dubon UTIL Joey Ortiz,,Brice Turang,UTIL,13.04%,3
12,5225766286,bamamammith,0,65.95,CPT Chris Sale UTIL Jacob Misiorowski UTIL Austin Riley UTIL Andrew Vaughn UTIL Cooper Pratt UTIL Mike Yastrzemski,,Jake Bauers,UTIL,13.04%,0
13,5225721901,Ezilodi,0,65.55,CPT Jacob Misiorowski UTIL Chris Sale UTIL Ozzie Albies UTIL Andrew Vaughn UTIL Dominic Smith UTIL Joey Ortiz,,William Contreras,UTIL,13.04%,14
14,5225630206,KristianFTM,0,64.95,CPT Chris Sale UTIL Jacob Misiorowski UTIL Austin Riley UTIL Andrew Vaughn UTIL Mauricio Dubon UTIL Dominic Smith,,Luis Lara,UTIL,13.04%,8
15,5225780648,ffwaiverwiz,0,63.85,CPT Jacob Misiorowski UTIL Jackson Chourio UTIL Jake Bauers UTIL Austin Riley UTIL Luis Lara UTIL Mike Yastrzemski,,Michael Harris II,UTIL,8.70%,10
16,5225674159,cunningdog3,0,62.6,CPT Joey Ortiz UTIL Jacob Misiorowski UTIL Chris Sale UTIL Jackson Chourio UTIL Michael Harris II UTIL Dominic Smith,,Gary Sanchez,UTIL,8.70%,0
17,5225680667,beccapatt,0,61.95,CPT Chris Sale UTIL Jacob Misiorowski UTIL Ozzie Albies UTIL Austin Riley UTIL Mauricio Dubon UTIL Dominic Smith,,Cooper Pratt,UTIL,4.35%,0
18,5225729016,bleeski,0,55.4,CPT Brice Turang UTIL Jacob Misiorowski UTIL Jake Bauers UTIL William Contreras UTIL Andrew Vaughn UTIL Mauricio Dubon,,Aaron Ashby,UTIL,4.35%,0
19,5225712065,tresta1965,0,54.85,CPT Jacob Misiorowski UTIL Jackson Chourio UTIL Brice Turang UTIL Austin Riley UTIL Mauricio Dubon UTIL Joey Ortiz,,,
20,5225659443,Bears133,0,54.6,CPT Joey Ortiz UTIL Jacob Misiorowski UTIL Chris Sale UTIL Jackson Chourio UTIL Austin Riley UTIL Andrew Vaughn,,,
21,5225726086,CyclopeanCyborg,0,52.6,CPT Joey Ortiz UTIL Jacob Misiorowski UTIL Chris Sale UTIL Brice Turang UTIL Ozzie Albies UTIL Andrew Vaughn,,,
22,5225623315,dreday7,0,0,,,,
22,5225692631,L053R666,0,0,,,,
