Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5213588321,ssvinny,0,115.8,1B Tyler Locklear 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Corbin Carroll OF Andy Pages OF Chandler Simpson P Troy Melton P Ian Seymour SS Taylor Walls,,Andy Pages,OF,54.37%,10
1,5213625138,d9144 (2/3),0,115.8,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Corbin Carroll OF Chandler Simpson OF Victor Mesa Jr. P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Troy Melton,P,50.49%,20.5
3,5213408087,tab8385 (1/3),0,106.8,1B Jonathan Aranda 2B Ketel Marte 3B Kevin McGonigle C Gabriel Moreno OF Julio Rodriguez OF Kyle Tucker OF Drew Gilbert P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Ian Seymour,P,49.51%,25.3
4,5213623371,FantanaXJ,0,106.3,1B Jonathan Aranda 2B Osleivis Basabe 3B Junior Caminero C Gabriel Moreno OF Andy Pages OF Kyle Tucker OF Chandler Simpson P Logan Webb P Ian Seymour SS Geraldo Perdomo,,Logan Webb,P,41.75%,17
5,5213597380,hskfun,0,103.8,1B Jonathan Aranda 2B Cole Young 3B Junior Caminero C Liam Hicks OF Andy Pages OF Chandler Simpson OF Teoscar Hernandez P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Geraldo Perdomo,SS,36.89%,5
6,5213631084,jenna23,0,103.5,1B Yandy Diaz 2B Richie Palacios 3B Kike Hernandez C Liam Hicks OF Andy Pages OF Chandler Simpson OF Teoscar Hernandez P Troy Melton P Logan Webb SS Mookie Betts,,Shohei Ohtani,OF,31.07%,0
7,5213455590,Scruffy34 (3/3),0,97.3,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Andy Pages OF Julio Rodriguez OF Chandler Simpson P Logan Webb P Ian Seymour SS Geraldo Perdomo,,Mookie Betts,SS,29.13%,2
8,5213559913,olrat14 (1/3),0,95.8,1B Freddie Freeman 2B Ketel Marte 3B Nolan Arenado C Ben Rortvedt OF Corbin Carroll OF Andy Pages OF Kyle Tucker P Troy Melton P Ian Seymour SS Mookie Betts,,Gabriel Moreno,C,29.13%,9
8,5213570110,Flipper9,0,95.8,1B Tyler Locklear 2B Richie Palacios 3B Yandy Diaz C Gabriel Moreno OF Shohei Ohtani OF Andy Pages OF Max Clark P Troy Melton P Ian Seymour SS Kevin McGonigle,,Nolan Arenado,3B,28.16%,2
10,5212963014,ecaras0381 (1/3),0,94.8,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Eduardo Valencia OF Andy Pages OF Chandler Simpson OF Max Clark P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Justin Wrobleski,P,27.18%,2.1
11,5213560902,JohnFR,0,93.3,1B Rafael Devers 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Andy Pages OF Tim Tawa P Logan Webb P Ian Seymour SS Geraldo Perdomo,,Emerson Hancock,P,26.21%,5.9
12,5213463575,hacker33,0,92.8,1B Jonathan Aranda 2B Richie Palacios 3B Yandy Diaz C James McCann OF Corbin Carroll OF Andy Pages OF Kyle Tucker P Troy Melton P Ian Seymour SS Kevin McGonigle,,Julio Rodriguez,OF,25.24%,2
13,5213618245,jefftheho (2/2),0,91.3,1B Shohei Ohtani 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Andy Pages OF Teoscar Hernandez OF Kike Hernandez P Logan Webb P Ian Seymour SS Geraldo Perdomo,,Corbin Carroll,OF,25.24%,2
14,5213559915,olrat14 (3/3),0,90.8,1B Ildemaro Vargas 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Kyle Tucker OF Teoscar Hernandez P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Kyle Tucker,OF,25.24%,10
14,5213607782,jefftheho (1/2),0,90.8,1B Shohei Ohtani 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Andy Pages OF Teoscar Hernandez OF Tim Tawa P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Jonathan Aranda,1B,24.27%,3
16,5213031375,Ozarkian (1/2),0,89.8,1B Jonathan Aranda 2B Gleyber Torres 3B Junior Caminero C Liam Hicks OF Chandler Simpson OF Teoscar Hernandez OF Kike Hernandez P Troy Melton P Ian Seymour SS Mookie Betts,,Teoscar Hernandez,OF,23.30%,0
16,5213278850,flintmonster,0,89.8,1B Josh Naylor 2B Richie Palacios 3B Kevin McGonigle C Dillon Dingler OF Andy Pages OF Chandler Simpson OF Max Clark P Troy Melton P Ian Seymour SS Geraldo Perdomo,,Tommy Edman,2B,20.39%,0
