Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5213809655,kjea,0,78.5,CPT Fernando Tatis Jr. UTIL Yordan Alvarez UTIL Manny Machado UTIL Jackson Merrill UTIL Gavin Sheets UTIL Freddy Fermin,,Jake Cronenworth,UTIL,56.52%,0
2,5213766360,KILLANADZ24,0,73.55,CPT Jackson Merrill UTIL Randy Vasquez UTIL Fernando Tatis Jr. UTIL Taylor Trammell UTIL Luis Rengifo UTIL Jake Cronenworth,,Yordan Alvarez,UTIL,52.17%,0
3,5213791663,Razzle11,0,69.5,CPT Jackson Merrill UTIL Yordan Alvarez UTIL Fernando Tatis Jr. UTIL Taylor Trammell UTIL Daulton Varsho UTIL Jake Cronenworth,,Jackson Merrill,UTIL,52.17%,17
4,5213814812,libo66,0,67.5,CPT Jackson Merrill UTIL Yordan Alvarez UTIL Fernando Tatis Jr. UTIL Ty France UTIL Daulton Varsho UTIL Jake Cronenworth,,Randy Vasquez,UTIL,47.83%,12.05
5,5213733808,bleeski,0,65.08,CPT Randy Vasquez UTIL Fernando Tatis Jr. UTIL Manny Machado UTIL Taylor Trammell UTIL Gavin Sheets UTIL Jake Cronenworth,,Fernando Tatis Jr.,UTIL,47.83%,23
6,5213757265,cw1tt,0,59,CPT Jose Altuve UTIL Fernando Tatis Jr. UTIL Manny Machado UTIL Jackson Merrill UTIL Daulton Varsho UTIL Jake Cronenworth,,Cristian Javier,UTIL,39.13%,1.85
7,5213761833,peterjpacheco,0,52.93,CPT Randy Vasquez UTIL Cristian Javier UTIL Jackson Merrill UTIL Xander Bogaerts UTIL Gavin Sheets UTIL Jake Cronenworth,,Taylor Trammell,UTIL,39.13%,5
8,5213759992,sasmallen,0,51.78,CPT Cristian Javier UTIL Yordan Alvarez UTIL Jackson Merrill UTIL Daulton Varsho UTIL Gavin Sheets UTIL Jake Cronenworth,,Gavin Sheets,UTIL,39.13%,16
9,5213742405,bertlinc,0,47,CPT Yainer Diaz UTIL Fernando Tatis Jr. UTIL Jose Altuve UTIL Isaac Paredes UTIL Daulton Varsho UTIL Luis Rengifo,,Jeremy Pena,UTIL,26.09%,0
10,5213742350,qbjjj,0,45.83,CPT Cristian Javier UTIL Randy Vasquez UTIL Fernando Tatis Jr. UTIL Xander Bogaerts UTIL Jake Cronenworth UTIL Freddy Fermin,,Ty France,UTIL,26.09%,3
11,5213735316,SDOD1,0,44.5,CPT Ty France UTIL Yordan Alvarez UTIL Fernando Tatis Jr. UTIL Jackson Merrill UTIL Isaac Paredes UTIL Jake Cronenworth,,Freddy Fermin,UTIL,26.09%,8
12,5213766094,jc000000,0,44,CPT Yordan Alvarez UTIL Fernando Tatis Jr. UTIL Jeremy Pena UTIL Taylor Trammell UTIL Gavin Sheets UTIL Jake Cronenworth,,Daulton Varsho,UTIL,21.74%,16
13,5213798735,nlh46,0,43,CPT Freddy Fermin UTIL Yordan Alvarez UTIL Fernando Tatis Jr. UTIL Jeremy Pena UTIL Manny Machado UTIL Taylor Trammell,,Manny Machado,UTIL,17.39%,3
14,5213743460,SmokingSquash,0,42.4,CPT Jackson Merrill UTIL Cristian Javier UTIL Randy Vasquez UTIL Ty France UTIL LaMonte Wade Jr. UTIL Jake Cronenworth,,Jose Altuve,UTIL,17.39%,0
15,5213752370,waiverwirewizards,0,41.83,CPT Cristian Javier UTIL Randy Vasquez UTIL Ty France UTIL Luis Rengifo UTIL Xander Bogaerts UTIL Gavin Sheets,,Isaac Paredes,UTIL,17.39%,0
16,5213760190,tom.kingery28,0,38.9,CPT Freddy Fermin UTIL Cristian Javier UTIL Randy Vasquez UTIL Yordan Alvarez UTIL Taylor Trammell UTIL Luis Rengifo,,Luis Rengifo,UTIL,17.39%,8
17,5213771205,bigsmoothjeremy,0,38.55,CPT Taylor Trammell UTIL Randy Vasquez UTIL Jeremy Pena UTIL Jose Altuve UTIL Ty France UTIL Gavin Sheets,,LaMonte Wade Jr.,UTIL,17.39%,0
18,5213766066,Buka,0,37.9,CPT Yordan Alvarez UTIL Cristian Javier UTIL Randy Vasquez UTIL LaMonte Wade Jr. UTIL Gavin Sheets UTIL Freddy Fermin,,Xander Bogaerts,UTIL,13.04%,0
19,5213826418,j-wolf05,0,36.83,CPT Cristian Javier UTIL Randy Vasquez UTIL Jackson Merrill UTIL Taylor Trammell UTIL Jake Cronenworth UTIL Yuki Matsui,,Christian Walker,UTIL,4.35%,0
20,5213810627,cavaliersfan41,0,31.82,CPT Cristian Javier UTIL Randy Vasquez UTIL Jackson Merrill UTIL Bryan Abreu UTIL Mason Miller UTIL Adrian Morejon,,Bryan Abreu,UTIL,4.35%,0
21,5213783006,craft3642,0,26.5,CPT Taylor Trammell UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Isaac Paredes UTIL Ty France UTIL Gavin Sheets,,Yuki Matsui,UTIL,4.35%,0
22,5213767748,Bonfire_Villa8,0,25.5,CPT Jackson Merrill UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Christian Walker UTIL LaMonte Wade Jr. UTIL Jake Cronenworth,,Mason Miller,UTIL,4.35%,0
23,5213788999,WiLDM4Ch1NE,0,8,CPT Yordan Alvarez UTIL Jeremy Pena UTIL Jose Altuve UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Freddy Fermin,,Adrian Morejon,UTIL,4.35%,0
,,,,,,,Yainer Diaz,CPT,4.35%,0
