Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5213373572,seth1374,0,132.45,1B Jake Burger 2B Nico Hoerner 3B Alex Bregman C Miguel Amaya OF Brandon Nimmo OF Tyrone Taylor OF Michael Conforto P Matthew Boyd P Jacob Misiorowski SS Corey Seager,,Jacob Misiorowski,P,73.91%,22.5
2,5213430440,grantgoupil,0,132.4,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Ivan Herrera OF Starling Marte OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Connor Prielipp SS Bobby Witt Jr.,,Kumar Rocker,P,39.13%,-0.65
3,5213177940,stock2mail,0,125.95,1B Alec Burleson 2B JJ Wetherholt 3B Jose Fermin C Ivan Herrera OF Tyler O'Neill OF Bryan Torres OF Dylan Beavers P Joey Cantillo P Jacob Misiorowski SS Jackson Holliday,,Nick Loftin,3B,34.78%,0
4,5213191362,hoosierpack,0,125.45,1B TJ Rumfield 2B Cam Cauley 3B Kyle Karros C Gary Sanchez OF Brandon Nimmo OF Ian Happ OF Jake McCarthy P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Starling Marte,OF,26.09%,16
5,5213175268,howardwi,0,115.95,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Ivan Herrera OF Starling Marte OF Trevor Larnach OF Bryan Torres P Davis Martin P Jacob Misiorowski SS Colson Montgomery,,Alec Burleson,1B,26.09%,18
6,5213368422,Emac,0,115.5,1B Pete Alonso 2B JJ Wetherholt 3B Nick Loftin C Salvador Perez OF Brandon Nimmo OF Jac Caglianone OF Wyatt Langford P Joey Cantillo P Connor Prielipp SS Bobby Witt Jr.,,Jackson Chourio,OF,26.09%,18
7,5213104767,Bankster17,0,110.25,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Jimmy Crooks OF Bryan Torres OF Pete Crow-Armstrong OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Jackson Holliday,,JJ Wetherholt,2B,26.09%,20
8,5213474024,DicVec,0,107.45,1B Andrew Vaughn 2B JJ Wetherholt 3B Jose Fermin C Jimmy Crooks OF Bryan Torres OF Jackson Chourio OF Nathan Church P Matthew Boyd P Jacob Misiorowski SS Jackson Holliday,,Salvador Perez,C,21.74%,5
9,5213093889,macyfan,0,106.55,1B Michael Busch 2B Angel Genao 3B Nick Loftin C Salvador Perez OF Tyrone Taylor OF Ian Happ OF Pete Crow-Armstrong P Connor Prielipp P Jacob Misiorowski SS Dansby Swanson,,Brandon Nimmo,OF,21.74%,18
10,5213469660,bleeski,0,101.95,1B Jake Burger 2B Jackson Holliday 3B Miguel Vargas C Luke Maile OF Starling Marte OF Jackson Chourio OF Wyatt Langford P Davis Martin P Jacob Misiorowski SS Corey Seager,,Corey Seager,SS,21.74%,0
11,5213080488,davidwinz1960,0,99.85,1B Nathaniel Lowe 2B Justin Foscue 3B Jose Ramirez C Brett Sullivan OF Brandon Nimmo OF Chase DeLauter OF Wyatt Langford P Kumar Rocker P Jacob Misiorowski SS Ezequiel Duran,,Alex Bregman,3B,21.74%,15
12,5213306100,SinMiedo,0,98.1,1B Alec Burleson 2B Brice Turang 3B Alex Bregman C Salvador Perez OF Jake McCarthy OF Jackson Chourio OF Chase DeLauter P Kumar Rocker P Michael McGreevy SS Gunnar Henderson,,Jake McCarthy,OF,21.74%,10
13,5213007880,whoisjohngalt420,0,97.85,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Salvador Perez OF Starling Marte OF Tyrone Taylor OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Dansby Swanson,,Bryan Torres,OF,21.74%,3
13,5213487485,peterjpacheco,0,97.85,1B Alec Burleson 2B Angel Genao 3B Nick Loftin C Ivan Herrera OF Jake McCarthy OF Jordan Walker OF Nathan Church P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Andrew Vaughn,1B,21.74%,0
15,5213380172,UniversalFriend,0,96.65,1B Jac Caglianone 2B Michael Massey 3B Miguel Vargas C Hunter Goodman OF Randal Grichuk OF Starling Marte OF Kyle Isbel P Michael Lorenzen P Jacob Misiorowski SS Bobby Witt Jr.,,Bobby Witt Jr.,SS,21.74%,2
16,5213400141,jgolfer33,0,92.85,1B Alec Burleson 2B Angel Genao 3B Jose Ramirez C Jimmy Crooks OF Brandon Nimmo OF Steven Kwan OF Chase DeLauter P Kumar Rocker P Jacob Misiorowski SS Corey Seager,,Pete Crow-Armstrong,OF,21.74%,11
17,5212987885,Stree,0,86.85,1B Andrew Vaughn 2B Nico Hoerner 3B Alex Bregman C Jimmy Crooks OF Tyrone Taylor OF Pete Crow-Armstrong OF Nathan Church P Kumar Rocker P Jacob Misiorowski SS Dansby Swanson,,Jackson Holliday,2B,21.74%,17
