Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5213462784,bleeski,0,151,1B Alec Burleson 2B JJ Wetherholt 3B Miguel Vargas C Victor Caratini OF Brandon Nimmo OF Ian Happ OF Jordan Walker P Matthew Boyd P Connor Prielipp SS Masyn Winn,,Jacob Misiorowski,P,73.91%,22.5
2,5213368423,Emac,0,145.5,1B Pete Alonso 2B Nico Hoerner 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Michael Conforto OF Pete Crow-Armstrong P Joey Cantillo P Connor Prielipp SS Gunnar Henderson,,Pete Crow-Armstrong,OF,52.17%,11
3,5213423780,grantgoupil,0,132.4,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Ivan Herrera OF Starling Marte OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Connor Prielipp SS Bobby Witt Jr.,,Kumar Rocker,P,47.83%,-0.65
4,5213177941,stock2mail,0,129,1B Michael Busch 2B Royce Lewis 3B Alex Bregman C Miguel Amaya OF Ian Happ OF Trevor Larnach OF Pete Crow-Armstrong P Matthew Boyd P Connor Prielipp SS Gunnar Henderson,,Ian Happ,OF,34.78%,24
5,5213227960,Extraqtt,0,128.55,1B Munetaka Murakami 2B Jackson Holliday 3B Coby Mayo C Carlos Narvaez OF Brenton Doyle OF Pete Crow-Armstrong OF Dylan Beavers P Connor Prielipp P Jacob Misiorowski SS Gunnar Henderson,,Alec Burleson,1B,34.78%,18
6,5213191331,hoosierpack,0,125.45,1B TJ Rumfield 2B Cam Cauley 3B Kyle Karros C Gary Sanchez OF Brandon Nimmo OF Ian Happ OF Jake McCarthy P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Jimmy Crooks,C,34.78%,2
7,5213373688,seth1374,0,124.95,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Jimmy Crooks OF Tyrone Taylor OF Ian Happ OF Nathan Church P Davis Martin P Jacob Misiorowski SS Masyn Winn,,Michael Busch,1B,30.43%,15
8,5212987886,Stree,0,116.55,1B Jake Burger 2B JJ Wetherholt 3B Ezequiel Duran C Salvador Perez OF Starling Marte OF Brandon Nimmo OF Wyatt Langford P Connor Prielipp P Jacob Misiorowski SS Corey Seager,,JJ Wetherholt,2B,30.43%,20
9,5213106136,Bankster17,0,110.25,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Jimmy Crooks OF Bryan Torres OF Pete Crow-Armstrong OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Jackson Holliday,,Alex Bregman,3B,26.09%,15
10,5213385482,UniversalFriend,0,109.3,1B Michael Busch 2B Royce Lewis 3B Alex Bregman C Ivan Herrera OF Ian Happ OF Pete Crow-Armstrong OF Luke Keaschall P Matthew Boyd P Kumar Rocker SS Dansby Swanson,,Connor Prielipp,P,26.09%,15.05
11,5213367464,DanDePo,0,106.25,1B Nathaniel Lowe 2B JJ Wetherholt 3B Jose Ramirez C Jimmy Crooks OF Steven Kwan OF Jordan Walker OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Masyn Winn,,Nick Loftin,3B,26.09%,0
12,5213083278,mcafeend,0,105.85,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Luke Maile OF Michael Conforto OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Tyler Tolbert,,Masyn Winn,SS,26.09%,12
