Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5213462960,bleeski,0,134.45,1B Nathaniel Lowe 2B JJ Wetherholt 3B Miguel Vargas C Jimmy Crooks OF Tyler O'Neill OF Ian Happ OF Nathan Church P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Jacob Misiorowski,P,82.61%,22.5
2,5213423793,grantgoupil,0,132.4,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Ivan Herrera OF Starling Marte OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Connor Prielipp SS Bobby Witt Jr.,,Kumar Rocker,P,34.78%,-0.65
3,5213373814,seth1374,0,131.95,1B Pete Alonso 2B Jackson Holliday 3B Nick Loftin C Salvador Perez OF Leody Taveras OF Colton Cowser OF Dylan Beavers P Joey Cantillo P Jacob Misiorowski SS Bobby Witt Jr.,,Nick Loftin,3B,34.78%,0
4,5213191318,hoosierpack,0,125.45,1B TJ Rumfield 2B Cam Cauley 3B Kyle Karros C Gary Sanchez OF Brandon Nimmo OF Ian Happ OF Jake McCarthy P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Pete Crow-Armstrong,OF,34.78%,11
5,5213227970,Extraqtt,0,114.65,1B Andrew Vaughn 2B Nico Hoerner 3B Alex Bregman C William Contreras OF Michael Conforto OF Tyler O'Neill OF Ian Happ P Jacob Misiorowski P Cade Povich SS Dansby Swanson,,Ian Happ,OF,30.43%,24
6,5213104789,Bankster17,0,110.25,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Jimmy Crooks OF Bryan Torres OF Pete Crow-Armstrong OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Jackson Holliday,,Jake McCarthy,OF,26.09%,10
7,5213083277,mcafeend,0,108.45,1B Andrew Vaughn 2B Brice Turang 3B David Hamilton C Carlos Narvaez OF Brenton Doyle OF Jackson Chourio OF Luis Lara P Matthew Boyd P Jacob Misiorowski SS Jackson Holliday,,Michael Busch,1B,26.09%,15
8,5213197172,mrclean913,0,106.95,1B Michael Busch 2B Angel Genao 3B Nick Loftin C Miguel Amaya OF Tyrone Taylor OF Ian Happ OF Pete Crow-Armstrong P Joey Cantillo P Jacob Misiorowski SS Tyler Tolbert,,Andrew Vaughn,1B,26.09%,0
9,5213364924,DanDePo,0,106.25,1B Nathaniel Lowe 2B JJ Wetherholt 3B Jose Ramirez C Jimmy Crooks OF Steven Kwan OF Jordan Walker OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Masyn Winn,,Jimmy Crooks,C,26.09%,2
10,5213368424,Emac,0,105.85,1B Michael Busch 2B Angel Genao 3B Alex Bregman C Salvador Perez OF Michael Conforto OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Ezequiel Tovar,,Salvador Perez,C,21.74%,5
11,5213177942,stock2mail,0,105.4,1B Nathaniel Lowe 2B Nico Hoerner 3B Jose Ramirez C Miguel Amaya OF Tyrone Taylor OF Pete Crow-Armstrong OF Chase DeLauter P Matthew Boyd P Joey Cantillo SS Dansby Swanson,,Nico Hoerner,2B,21.74%,19
12,5212987887,Stree,0,101.65,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Salvador Perez OF Tyrone Taylor OF Michael Conforto OF Ian Happ P Jacob Misiorowski P Cade Povich SS Bobby Witt Jr.,,Joey Cantillo,P,21.74%,4.45
13,5213007882,whoisjohngalt420,0,97.85,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Salvador Perez OF Starling Marte OF Tyrone Taylor OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Dansby Swanson,,Jordan Walker,OF,21.74%,8
13,5213487579,peterjpacheco,0,97.85,1B Alec Burleson 2B Angel Genao 3B Nick Loftin C Ivan Herrera OF Jake McCarthy OF Jordan Walker OF Nathan Church P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Masyn Winn,SS,21.74%,12
15,5213081112,davidwinz1960,0,94.85,1B Michael Busch 2B JJ Wetherholt 3B Jose Fermin C Jimmy Crooks OF Michael Conforto OF Bryan Torres OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Jackson Chourio,OF,21.74%,18
16,5213380205,UniversalFriend,0,92.95,1B Andrew Vaughn 2B Willi Castro 3B Kyle Karros C Brett Sullivan OF Jake McCarthy OF Jackson Chourio OF Wyatt Langford P Joey Cantillo P Jacob Misiorowski SS Ezequiel Tovar,,Angel Genao,2B,21.74%,4
17,5213400148,jgolfer33,0,92.85,1B Alec Burleson 2B Angel Genao 3B Jose Ramirez C Jimmy Crooks OF Brandon Nimmo OF Steven Kwan OF Chase DeLauter P Kumar Rocker P Jacob Misiorowski SS Corey Seager,,JJ Wetherholt,2B,21.74%,20
18,5212868755,Tburke34,0,82.85,1B Andrew Vaughn 2B Justin Foscue 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Steven Kwan OF Jackson Chourio P Kumar Rocker P Jacob Misiorowski SS Luisangel Acuna,,Matthew Boyd,P,17.39%,16.95
19,5213031223,Ozarkian,0,81.95,1B Alec Burleson 2B Angel Genao 3B Nick Loftin C Patrick Bailey OF Tyler O'Neill OF Steven Kwan OF Jac Caglianone P Joey Cantillo P Jacob Misiorowski SS Bobby Witt Jr.,,Tyrone Taylor,OF,17.39%,3
20,5213112184,BraylonDrew131,0,73.9,1B Munetaka Murakami 2B Royce Lewis 3B Miguel Vargas C Carlos Narvaez OF Pete Crow-Armstrong OF Jordan Walker OF Jackson Chourio P Michael McGreevy P Cade Povich SS Tyler Tolbert,,Alex Bregman,3B,17.39%,15
21,5213077666,titanhawks,0,68.95,1B Andrew Vaughn 2B JJ Wetherholt 3B Jose Fermin C Jimmy Crooks OF Bryan Torres OF Jordan Walker OF Wyatt Langford P Davis Martin P Jacob Misiorowski SS Ezequiel Duran,,Michael Conforto,OF,17.39%,10
