Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5197208585,DUI-Guy,0,70.03,CPT Troy Melton UTIL Randy Dobnak UTIL Dillon Dingler UTIL Zach McKinstry UTIL James Outman UTIL Andrew Velazquez,,Troy Melton,UTIL,82.76%,11.85
2,5197209248,bleeski,0,65.1,CPT Dillon Dingler UTIL Troy Melton UTIL Randy Dobnak UTIL Spencer Torkelson UTIL Isaac Collins UTIL Andrew Velazquez,,Riley Greene,UTIL,51.72%,3
3,5197268043,MrPointman,0,64.78,CPT Troy Melton UTIL Riley Greene UTIL Gleyber Torres UTIL Kerry Carpenter UTIL Isaac Collins UTIL James Outman,,Kevin McGonigle,UTIL,48.28%,3
4,5197248432,Bandaid1973,0,63.35,CPT Kevin McGonigle UTIL Troy Melton UTIL Vinnie Pasquantino UTIL Gleyber Torres UTIL Isaac Collins UTIL James Outman,,Zach McKinstry,UTIL,44.83%,6
5,5197275626,Reboundboy,0,61.23,CPT Randy Dobnak UTIL Troy Melton UTIL Lane Thomas UTIL Salvador Perez UTIL Zach McKinstry UTIL James Outman,,Dillon Dingler,UTIL,37.93%,14
6,5197186932,brennan_rooks,0,59.78,CPT Troy Melton UTIL Dillon Dingler UTIL Vinnie Pasquantino UTIL Salvador Perez UTIL Isaac Collins UTIL Andrew Velazquez,,Spencer Torkelson,UTIL,34.48%,0
7,5197267936,mab805us,0,55.78,CPT Troy Melton UTIL Dillon Dingler UTIL Riley Greene UTIL Kerry Carpenter UTIL Zach McKinstry UTIL Josh Rojas,,Andrew Velazquez,UTIL,34.48%,0
8,5197242880,WestAlii,0,54.78,CPT Troy Melton UTIL Dillon Dingler UTIL Kevin McGonigle UTIL Salvador Perez UTIL Isaac Collins UTIL Andrew Velazquez,,Kerry Carpenter,UTIL,31.03%,5
9,5197255371,Kenbob0417,0,51.78,CPT Troy Melton UTIL Kevin McGonigle UTIL Riley Greene UTIL Colt Keith UTIL Isaac Collins UTIL Josh Rojas,,Salvador Perez,UTIL,31.03%,2
10,5197155661,buckstar,0,49.78,CPT Troy Melton UTIL Kevin McGonigle UTIL Kerry Carpenter UTIL Colt Keith UTIL Isaac Collins UTIL Zach McKinstry,,Gleyber Torres,UTIL,27.59%,3
11,5197285072,fchonor,0,49,CPT Dillon Dingler UTIL Carter Jensen UTIL Kevin McGonigle UTIL Vinnie Pasquantino UTIL Spencer Torkelson UTIL Josh Rojas,,Isaac Collins,UTIL,27.59%,18
12,5197140832,ScoutTheOracle,0,46.85,CPT Vinnie Pasquantino UTIL Troy Melton UTIL Gleyber Torres UTIL Colt Keith UTIL Salvador Perez UTIL James Outman,,Colt Keith,UTIL,24.14%,0
13,5197192939,L053R666,0,46.78,CPT Troy Melton UTIL Riley Greene UTIL Lane Thomas UTIL Spencer Torkelson UTIL Zach McKinstry UTIL James Outman,,Josh Rojas,UTIL,24.14%,10
14,5197271564,johnsdad308,0,46.35,CPT Gleyber Torres UTIL Troy Melton UTIL Kevin McGonigle UTIL Riley Greene UTIL Isaac Collins UTIL Zach McKinstry,,Randy Dobnak,UTIL,20.69%,14.25
15,5197130982,nickbloggerman,0,42.5,CPT Kevin McGonigle UTIL Dillon Dingler UTIL Riley Greene UTIL Vinnie Pasquantino UTIL Gleyber Torres UTIL Josh Rojas,,James Outman,UTIL,20.69%,18
16,5197275477,Oxyfide,0,42.35,CPT Riley Greene UTIL Troy Melton UTIL Dillon Dingler UTIL Salvador Perez UTIL Spencer Torkelson UTIL Josh Rojas,,Vinnie Pasquantino,UTIL,17.24%,8
17,5197119747,wittwerjoe,0,41.6,CPT Kevin McGonigle UTIL Troy Melton UTIL Randy Dobnak UTIL Kerry Carpenter UTIL Zach McKinstry UTIL Andrew Velazquez,,Lane Thomas,UTIL,17.24%,2
18,5197216327,crf_333,0,40.78,CPT Troy Melton UTIL Dillon Dingler UTIL Gleyber Torres UTIL Colt Keith UTIL Zach McKinstry UTIL Andrew Velazquez,,Carter Jensen,UTIL,10.34%,7
18,5197242889,sfinzone49,0,40.78,CPT Troy Melton UTIL Dillon Dingler UTIL Riley Greene UTIL Spencer Torkelson UTIL Zach McKinstry UTIL Andrew Velazquez,,Michael Massey,UTIL,3.45%,8
20,5197146692,sportsfan14,0,39.25,CPT Salvador Perez UTIL Randy Dobnak UTIL Carter Jensen UTIL Kevin McGonigle UTIL Lane Thomas UTIL Josh Rojas,,Nick Loftin,UTIL,3.45%,3
21,5197220570,mattath,0,37.85,CPT Dillon Dingler UTIL Troy Melton UTIL Riley Greene UTIL Lane Thomas UTIL Spencer Torkelson UTIL Andrew Velazquez,,Starling Marte,UTIL,3.45%,0
22,5197124306,Bears133,0,35.35,CPT Riley Greene UTIL Troy Melton UTIL Michael Massey UTIL Kerry Carpenter UTIL Spencer Torkelson UTIL Zach McKinstry,,Jake Rogers,UTIL,3.45%,0
23,5197172835,Stree,0,34.78,CPT Troy Melton UTIL Kevin McGonigle UTIL Riley Greene UTIL Kerry Carpenter UTIL Zach McKinstry UTIL Andrew Velazquez,,,
24,5197252364,jc000000,0,34.35,CPT Kevin McGonigle UTIL Troy Melton UTIL Riley Greene UTIL Kerry Carpenter UTIL Spencer Torkelson UTIL Josh Rojas,,,
25,5197255915,kyle213,0,32.25,CPT Lane Thomas UTIL Randy Dobnak UTIL Carter Jensen UTIL Colt Keith UTIL Salvador Perez UTIL Zach McKinstry,,,
26,5197121634,coastrat69,0,28.78,CPT Troy Melton UTIL Riley Greene UTIL Colt Keith UTIL Salvador Perez UTIL Spencer Torkelson UTIL Zach McKinstry,,,
27,5197112743,bobbyv31,0,25.78,CPT Troy Melton UTIL Kevin McGonigle UTIL Kerry Carpenter UTIL Colt Keith UTIL Starling Marte UTIL Jake Rogers,,,
28,5197266392,ChrisA626,0,25.35,CPT Kevin McGonigle UTIL Troy Melton UTIL Riley Greene UTIL Gleyber Torres UTIL Nick Loftin UTIL Andrew Velazquez,,,
29,5197267264,allpoints03,0,16,CPT Spencer Torkelson UTIL Kevin McGonigle UTIL Riley Greene UTIL Gleyber Torres UTIL Kerry Carpenter UTIL Salvador Perez,,,
