Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Kevin Ginkel (43667872),Kevin Ginkel,43667872,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,3.02
RP,Ryan Fernandez (43667874),Ryan Fernandez,43667874,P,4000,ARI@STL 07/23/2026 05:15PM ET,STL,5.02
RP,JoJo Romero (43667876),JoJo Romero,43667876,P,4000,ARI@STL 07/23/2026 05:15PM ET,STL,2.70
RP,Paul Sewald (43667878),Paul Sewald,43667878,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,2.79
RP,Taylor Clarke (43667882),Taylor Clarke,43667882,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,2.39
RP,Scott Blewett (43667883),Scott Blewett,43667883,P,4000,ARI@STL 07/23/2026 05:15PM ET,STL,6.7
RP,Justin Martinez (43667884),Justin Martinez,43667884,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,0
RP,Andrew Hoffmann (43667888),Andrew Hoffmann,43667888,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,2.08
RP,Jonathan Loaisiga (43667889),Jonathan Loaisiga,43667889,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,2.64
RP,John Curtiss (43667891),John Curtiss,43667891,P,4000,ARI@STL 07/23/2026 05:15PM ET,ARI,0
C,Ivan Herrera (43667710),Ivan Herrera,43667710,C,3900,ARI@STL 07/23/2026 05:15PM ET,STL,7.52
OF,Lane Thomas (43667711),Lane Thomas,43667711,OF,3800,KC@DET 07/23/2026 06:40PM ET,KC,5.84
OF,Kerry Carpenter (43667712),Kerry Carpenter,43667712,OF,3700,KC@DET 07/23/2026 06:40PM ET,DET,5.37
3B,Nolan Arenado (43667713),Nolan Arenado,43667713,3B,3600,ARI@STL 07/23/2026 05:15PM ET,ARI,6.90
3B,Colt Keith (43667714),Colt Keith,43667714,3B,3500,KC@DET 07/23/2026 06:40PM ET,DET,5.05
1B,Salvador Perez (43667715),Salvador Perez,43667715,1B,3500,KC@DET 07/23/2026 06:40PM ET,KC,5.98
OF,Lars Nootbaar (43667716),Lars Nootbaar,43667716,OF,3400,ARI@STL 07/23/2026 05:15PM ET,STL,6.30
SS,Masyn Winn (43667717),Masyn Winn,43667717,SS,3400,ARI@STL 07/23/2026 05:15PM ET,STL,6.28
1B,Spencer Torkelson (43667718),Spencer Torkelson,43667718,1B,3300,KC@DET 07/23/2026 06:40PM ET,DET,6.60
OF/SS,Tyler Tolbert (43667719),Tyler Tolbert,43667719,SS/OF,3300,KC@DET 07/23/2026 06:40PM ET,KC,4.69
OF,Matt Vierling (43667721),Matt Vierling,43667721,OF,3200,KC@DET 07/23/2026 06:40PM ET,DET,4.56
3B,Nick Loftin (43667722),Nick Loftin,43667722,3B,3200,KC@DET 07/23/2026 06:40PM ET,KC,5.91
2B,Jonathan India (43667755),Jonathan India,43667755,2B,3100,KC@DET 07/23/2026 06:40PM ET,KC,5.41
1B/2B,Ildemaro Vargas (43667723),Ildemaro Vargas,43667723,1B/2B,3100,ARI@STL 07/23/2026 05:15PM ET,ARI,6.35
