Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5205580180,Rallycap,0,68.13,CPT Kevin Gausman UTIL Alec Burleson UTIL George Springer UTIL Alejandro Kirk UTIL Daulton Varsho UTIL Luis Urias,,Kevin Gausman,UTIL,61.76%,16.75
2,5205265801,Diesel,0,66.13,CPT Kevin Gausman UTIL Jordan Walker UTIL George Springer UTIL Alejandro Kirk UTIL Myles Straw UTIL Luis Urias,,Kazuma Okamoto,UTIL,52.94%,0
3,5205279613,howardwi,0,64.98,CPT Kevin Gausman UTIL Quinn Mathews UTIL George Springer UTIL Ernie Clement UTIL Blaze Jordan UTIL Luis Urias,,Luis Urias,UTIL,50.00%,5
4,5205506430,SportsJoker12,0,61.25,CPT Alejandro Kirk UTIL Kevin Gausman UTIL Jordan Walker UTIL George Springer UTIL Nathan Church UTIL Myles Straw,,Quinn Mathews,UTIL,41.18%,7.85
5,5205494917,macyfan,0,60.13,CPT Kevin Gausman UTIL Vladimir Guerrero Jr. UTIL George Springer UTIL Lars Nootbaar UTIL Daulton Varsho UTIL Luis Urias,,George Springer,UTIL,41.18%,14
6,5205579118,SinMiedo,0,58,CPT George Springer UTIL Jordan Walker UTIL Alec Burleson UTIL Ivan Herrera UTIL Alejandro Kirk UTIL Luis Urias,,Jordan Walker,UTIL,38.24%,6
7,5205554680,Apples00,0,57.13,CPT Kevin Gausman UTIL Jordan Walker UTIL George Springer UTIL Kazuma Okamoto UTIL Blaze Jordan UTIL Davis Schneider,,Vladimir Guerrero Jr.,UTIL,35.29%,8
8,5204932013,jazzyj0619,0,55.98,CPT Kevin Gausman UTIL Quinn Mathews UTIL George Springer UTIL Kazuma Okamoto UTIL Davis Schneider UTIL Luis Urias,,Alec Burleson,UTIL,29.41%,8
8,5205109541,Stree,0,55.98,CPT Kevin Gausman UTIL Quinn Mathews UTIL George Springer UTIL Kazuma Okamoto UTIL Davis Schneider UTIL Luis Urias,,Myles Straw,UTIL,29.41%,5
8,5205148282,Relaunch,0,55.98,CPT Kevin Gausman UTIL Quinn Mathews UTIL Vladimir Guerrero Jr. UTIL Daulton Varsho UTIL Myles Straw UTIL Luis Urias,,Lars Nootbaar,UTIL,26.47%,3
11,5205545801,grantgoupil,0,54.53,CPT Quinn Mathews UTIL Kevin Gausman UTIL Jordan Walker UTIL Masyn Winn UTIL Blaze Jordan UTIL Jimmy Crooks,,JJ Wetherholt,UTIL,23.53%,2
12,5205573512,crushindreams,0,53.98,CPT Kevin Gausman UTIL Quinn Mathews UTIL Vladimir Guerrero Jr. UTIL Lars Nootbaar UTIL Myles Straw UTIL Luis Urias,,Ernie Clement,UTIL,23.53%,5
13,5205559185,Harmiles,0,52.53,CPT Quinn Mathews UTIL Kevin Gausman UTIL Vladimir Guerrero Jr. UTIL Nathan Church UTIL Myles Straw UTIL Blaze Jordan,,Blaze Jordan,UTIL,23.53%,8
14,5204950545,Aoteoroa,0,52.13,CPT Kevin Gausman UTIL George Springer UTIL Kazuma Okamoto UTIL Ernie Clement UTIL Lars Nootbaar UTIL Luis Urias,,Alejandro Kirk,UTIL,20.59%,11
15,5205284128,smoothcriminal,0,51.6,CPT Kazuma Okamoto UTIL Kevin Gausman UTIL Quinn Mathews UTIL George Springer UTIL Blaze Jordan UTIL Luis Urias,,Daulton Varsho,UTIL,20.59%,5
16,5205533190,137666,0,50.53,CPT Quinn Mathews UTIL Kevin Gausman UTIL JJ Wetherholt UTIL Masyn Winn UTIL Blaze Jordan UTIL Jimmy Crooks,,Nathan Church,UTIL,20.59%,3
17,5205569435,Dubsy22,0,49.13,CPT Kevin Gausman UTIL Jordan Walker UTIL Vladimir Guerrero Jr. UTIL Kazuma Okamoto UTIL Myles Straw UTIL Luis Urias,,Ivan Herrera,UTIL,17.65%,7
18,5205565144,whoisjohngalt420,0,47,CPT George Springer UTIL Alec Burleson UTIL Vladimir Guerrero Jr. UTIL Ivan Herrera UTIL Kazuma Okamoto UTIL Jimmy Crooks,,Masyn Winn,UTIL,14.71%,9
19,5204954608,aramisj22,0,46.6,CPT Jordan Walker UTIL Kevin Gausman UTIL Quinn Mathews UTIL Ernie Clement UTIL Luis Urias UTIL Jimmy Crooks,,Davis Schneider,UTIL,14.71%,4
20,5205500429,crf_333,0,46.5,CPT Ivan Herrera UTIL Alec Burleson UTIL George Springer UTIL Kazuma Okamoto UTIL Masyn Winn UTIL Luis Urias,,Jimmy Crooks,UTIL,14.71%,3
21,5205505025,bleeski,0,46.13,CPT Kevin Gausman UTIL Vladimir Guerrero Jr. UTIL Kazuma Okamoto UTIL Ernie Clement UTIL Daulton Varsho UTIL Jimmy Crooks,,,
22,5205524744,jarradkern,0,43.53,CPT Quinn Mathews UTIL Kevin Gausman UTIL JJ Wetherholt UTIL Nathan Church UTIL Myles Straw UTIL Luis Urias,,,
23,5205518810,auweglman,0,43,CPT Jordan Walker UTIL Alec Burleson UTIL Ivan Herrera UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Blaze Jordan,,,
24,5205434718,wittwerjoe,0,42.5,CPT Ernie Clement UTIL Jordan Walker UTIL Alec Burleson UTIL Alejandro Kirk UTIL Daulton Varsho UTIL Myles Straw,,,
25,5204733362,1johnnyrotten2,0,41.78,CPT Quinn Mathews UTIL Alec Burleson UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Lars Nootbaar UTIL Blaze Jordan,,,
26,5205579908,davidlobo4,0,41.75,CPT Kazuma Okamoto UTIL Kevin Gausman UTIL Alec Burleson UTIL Ivan Herrera UTIL Daulton Varsho UTIL Luis Urias,,,
27,5205483075,ATL_Kimbo12,0,39.1,CPT Nathan Church UTIL Kevin Gausman UTIL Quinn Mathews UTIL JJ Wetherholt UTIL Lars Nootbaar UTIL Myles Straw,,,
28,5205486329,jericho911,0,35.35,CPT Masyn Winn UTIL Quinn Mathews UTIL JJ Wetherholt UTIL Ivan Herrera UTIL Kazuma Okamoto UTIL Luis Urias,,,
29,5205575882,doinky1,0,34,CPT Jordan Walker UTIL JJ Wetherholt UTIL Alec Burleson UTIL Vladimir Guerrero Jr. UTIL Nathan Church UTIL Davis Schneider,,,
30,5205089397,jep4576,0,33,CPT Kazuma Okamoto UTIL JJ Wetherholt UTIL George Springer UTIL Ernie Clement UTIL Lars Nootbaar UTIL Masyn Winn,,,
31,5205568077,Bullpn,0,28,CPT Kazuma Okamoto UTIL JJ Wetherholt UTIL Alec Burleson UTIL Vladimir Guerrero Jr. UTIL Ernie Clement UTIL Myles Straw,,,
32,5205069989,Stolle76,0,27.5,CPT Ernie Clement UTIL Jordan Walker UTIL Vladimir Guerrero Jr. UTIL Kazuma Okamoto UTIL Lars Nootbaar UTIL Nathan Church,,,
33,5205567462,BoomerTesch,0,26.5,CPT Lars Nootbaar UTIL Jordan Walker UTIL Vladimir Guerrero Jr. UTIL Kazuma Okamoto UTIL Daulton Varsho UTIL Nathan Church,,,
34,5205405119,Bears133,0,24,CPT JJ Wetherholt UTIL Jordan Walker UTIL Vladimir Guerrero Jr. UTIL Kazuma Okamoto UTIL Lars Nootbaar UTIL Davis Schneider,,,
