Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5205388874,Chadg20 (91/150),0,162.65,1B Kyle Stowers 2B Luis Urias 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF George Springer OF Esteury Ruiz P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Logan Gilbert,P,55.49%,18.15
2,5205052025,mythicalrhymer01 (16/20),0,161.65,1B Kyle Stowers 2B Cole Young 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Dominic Canzone OF Griffin Conine P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Drew Rasmussen,P,49.06%,34.5
3,5205259159,kozy6813 (8/40),0,160.65,1B Vladimir Guerrero Jr. 2B Luis Urias 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Heriberto Hernandez OF Griffin Conine P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Francisco Lindor,SS,35.28%,6
4,5205182838,aquafinatim (21/150),0,157.65,1B Kyle Stowers 2B Cole Young 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Dominic Canzone OF Esteury Ruiz P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Kevin Gausman,P,33.92%,16.75
5,5205387722,Brutal-1 (7/10),0,157.25,1B Kyle Stowers 2B Kody Clemens 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Julio Rodriguez OF Griffin Conine P Drew Rasmussen P Kevin Gausman SS Otto Lopez,,Connor Prielipp,P,27.83%,11.2
6,5205253031,UltimateWin4 (128/150),0,153.25,1B Kyle Stowers 2B Cole Young 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Julio Rodriguez OF Heriberto Hernandez P Drew Rasmussen P Kevin Gausman SS Otto Lopez,,Heriberto Hernandez,OF,26.02%,7
7,5205481564,stupacjmu (66/150),0,151.35,1B Kyle Stowers 2B Cole Young 3B Javier Sanoja C Ryan Jeffers OF Randy Arozarena OF Esteury Ruiz OF Griffin Conine P Drew Rasmussen P Quinn Mathews SS Otto Lopez,,A.J. Ewing,OF,25.17%,3
8,5205208086,kwacu (86/109),0,150.65,1B Vladimir Guerrero Jr. 2B Cole Young 3B Javier Sanoja C Liam Hicks OF George Springer OF Heriberto Hernandez OF Esteury Ruiz P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,George Springer,OF,23.30%,14
8,5205227946,upperslad (111/150),0,150.65,1B Yandy Diaz 2B Ben Williamson 3B Javier Sanoja C Liam Hicks OF George Springer OF Esteury Ruiz OF Griffin Conine P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Otto Lopez,SS,22.14%,11
10,5205186145,deweysl (65/100),0,150.25,1B Kyle Stowers 2B Cole Young 3B Junior Caminero C Liam Hicks OF Randy Arozarena OF Heriberto Hernandez OF Esteury Ruiz P Drew Rasmussen P Kevin Gausman SS Javier Sanoja,,Vladimir Guerrero Jr.,1B,22.09%,8
10,5205208417,SeanGeezy (108/150),0,150.25,1B Kyle Stowers 2B Royce Lewis 3B Brooks Lee C Ryan Jeffers OF Randy Arozarena OF Trevor Larnach OF Luke Keaschall P Drew Rasmussen P Kevin Gausman SS Javier Sanoja,,Junior Caminero,3B,21.71%,2
12,5204929864,matthewwalsh (34/150),0,149.65,1B Kyle Stowers 2B Luis Urias 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF Julio Rodriguez OF Heriberto Hernandez P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Carson Benge,OF,21.50%,3
12,5205137954,danindy (30/150),0,149.65,1B Vladimir Guerrero Jr. 2B Luis Urias 3B Kazuma Okamoto C Alejandro Kirk OF Randy Arozarena OF George Springer OF Esteury Ruiz P Logan Gilbert P Drew Rasmussen SS Javier Sanoja,,Kazuma Okamoto,3B,20.65%,0
14,5205262743,ScottyGTO (128/150),0,149.25,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Javier Sanoja C Liam Hicks OF Randy Arozarena OF George Springer OF Heriberto Hernandez P Drew Rasmussen P Kevin Gausman SS Otto Lopez,,Julio Rodriguez,OF,20.30%,9
15,5205018737,tbjones2121 (35/45),0,148.25,1B Kyle Stowers 2B Cole Young 3B Javier Sanoja C Ryan Jeffers OF Randy Arozarena OF Heriberto Hernandez OF Esteury Ruiz P Drew Rasmussen P Kevin Gausman SS Otto Lopez,,Randy Arozarena,OF,18.94%,25
16,5205123383,az350z (49/50),0,147.65,1B Kyle Stowers 2B Cole Young 3B Weston Wilson C Liam Hicks OF Randy Arozarena OF Julio Rodriguez OF Griffin Conine P Logan Gilbert P Drew Rasmussen SS Otto Lopez,,Alejandro Kirk,C,18.87%,11
