Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5205757118,knox314 (9/10),0,205.45,1B Matt Olson 2B Gleyber Torres 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Yoshinobu Yamamoto,P,40.63%,15
2,5205731927,XYZee03 (4/12),0,204.55,1B Spencer Torkelson 2B Gleyber Torres 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Javier Baez OF Max Clark P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Max Clark,OF,37.74%,19
3,5205757113,knox314 (4/10),0,203.45,1B Matt Olson 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Riley Greene OF Jake McCarthy OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,David Peterson,P,30.77%,25.25
4,5205763661,Wanna_Square_Up1567 (1/12),0,194.55,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Chase DeLauter OF Angel Martinez P Cristopher Sanchez P David Peterson SS Javier Baez,,Cristopher Sanchez,P,29.33%,35.3
5,5205757119,knox314 (10/10),0,194.45,1B Spencer Torkelson 2B Gleyber Torres 3B Willi Castro C Hunter Goodman OF Riley Greene OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Kevin McGonigle,SS,25.96%,26
6,5205770090,peterjpacheco (4/5),0,192.45,1B Matt Olson 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF John Rave P Max Fried P David Peterson SS Tyler Tolbert,,Kyle Karros,3B,23.08%,16
7,5205757111,knox314 (2/10),0,190.45,1B TJ Rumfield 2B Ozzie Albies 3B Willi Castro C Hunter Goodman OF Riley Greene OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Riley Greene,OF,22.84%,4
8,5205757114,knox314 (5/10),0,189.45,1B Matt Olson 2B Willi Castro 3B Nick Loftin C Hunter Goodman OF Riley Greene OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Lane Thomas,OF,20.91%,3
9,5205731925,XYZee03 (2/12),0,188.55,1B Spencer Torkelson 2B Zach McKinstry 3B Kyle Karros C Hunter Goodman OF Riley Greene OF Cole Carrigg OF Max Clark P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Robert Gasser,P,19.23%,17.65
10,5205763672,Wanna_Square_Up1567 (12/12),0,186.55,1B Salvador Perez 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Tyler Freeman OF Isaac Collins P Cristopher Sanchez P David Peterson SS Willy Adames,,Jac Caglianone,OF,16.35%,16
11,5205757110,knox314 (1/10),0,186.45,1B Matt Olson 2B Tyler Freeman 3B Willi Castro C Hunter Goodman OF Riley Greene OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Spencer Torkelson,1B,15.63%,10
12,5205773535,betbetbet13,0,184.5,1B TJ Rumfield 2B Bryson Stott 3B Kyle Karros C Hunter Goodman OF Steven Kwan OF Javier Baez OF Max Clark P Cristopher Sanchez P Max Fried SS Trea Turner,,Salvador Perez,C,15.38%,14
13,5205757116,knox314 (7/10),0,183.45,1B Spencer Torkelson 2B Gleyber Torres 3B Willi Castro C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Javier Baez P Max Fried P David Peterson SS Kevin McGonigle,,Isaac Collins,OF,15.38%,10
14,5205778123,LionKing1957,0,181.75,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF John Rave OF Max Clark P Parker Messick P Max Fried SS Javier Baez,,Ozzie Albies,2B,15.14%,8
15,5205766458,TheArizonaBay,0,181.45,1B Salvador Perez 2B Gleyber Torres 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Ceddanne Rafaela OF Lane Thomas P Max Fried P David Peterson SS Zach Neto,,Matt Olson,1B,15.14%,18
16,5205757112,knox314 (3/10),0,178.45,1B Matt Olson 2B Willi Castro 3B Nick Loftin C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Javier Baez P Max Fried P David Peterson SS Kevin McGonigle,,Drake Baldwin,C,14.90%,9
17,5205770665,KenyanDrake (3/12),0,174.3,1B Spencer Torkelson 2B Zach McKinstry 3B Nick Loftin C Salvador Perez OF Isaac Collins OF Henry Bolte OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Kevin McGonigle,,Michael Harris II,OF,14.42%,0
18,5205778984,mwr2001,0,173.55,1B TJ Rumfield 2B Gleyber Torres 3B Kyle Karros C Salvador Perez OF Riley Greene OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Parker Messick,P,14.18%,15.55
19,5205731928,XYZee03 (5/12),0,168.55,1B Spencer Torkelson 2B Gleyber Torres 3B Kyle Karros C Jonah Heim OF Riley Greene OF Jake McCarthy OF Max Clark P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Gleyber Torres,2B,13.94%,21
20,5205758616,mitchellmorse30 (3/12),0,168.45,1B TJ Rumfield 2B Tyler Freeman 3B Kyle Karros C Salvador Perez OF Jac Caglianone OF John Rave OF Isaac Collins P Cristopher Sanchez P Framber Valdez SS Tyler Tolbert,,Colt Keith,3B,13.94%,8
21,5205757117,knox314 (8/10),0,166.45,1B TJ Rumfield 2B Gleyber Torres 3B Willi Castro C Dillon Dingler OF Riley Greene OF Cole Carrigg OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Salvador Perez,1B,13.46%,14
21,5205764274,cherrypicken (6/12),0,166.45,1B Salvador Perez 2B Gleyber Torres 3B Colt Keith C Carter Jensen OF Lane Thomas OF Zach McKinstry OF Max Clark P Cristopher Sanchez P Framber Valdez SS Kevin McGonigle,,Max Fried,P,13.22%,22.2
23,5205770668,KenyanDrake (6/12),0,165.5,1B Spencer Torkelson 2B Zach McKinstry 3B Willi Castro C Hunter Goodman OF Riley Greene OF Jorge Soler OF Max Clark P Cristopher Sanchez P Max Fried SS Javier Baez,,Joc Pederson,1B,12.98%,3
24,5205762177,Handcuff2006 (2/12),0,165.25,1B TJ Rumfield 2B Gleyber Torres 3B Kyle Karros C Salvador Perez OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Javier Baez,SS,12.74%,0
25,5205763669,Wanna_Square_Up1567 (9/12),0,163.25,1B TJ Rumfield 2B Bryson Stott 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Javier Baez,,Jake McCarthy,OF,12.02%,12
25,5205764216,wallyboa,0,163.25,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Dillon Dingler OF Jake McCarthy OF Brenton Doyle OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Zach McKinstry,2B,12.02%,7
27,5205774060,mammen (4/4),0,162.25,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Jonah Heim OF Mickey Moniak OF Jac Caglianone OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Carter Jensen,C,12.02%,12
28,5205765266,dburns823,0,158.55,1B Matt Olson 2B Willi Castro 3B Kyle Karros C Yainer Diaz OF Riley Greene OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Framber Valdez,P,11.54%,21.15
29,5205760145,rjkid1,0,157.55,1B Spencer Torkelson 2B Zach McKinstry 3B Kyle Karros C Carter Jensen OF Riley Greene OF Lane Thomas OF Max Clark P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,TJ Rumfield,1B,10.82%,19
29,5205771404,Ezilodi (7/12),0,157.55,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Carter Jensen OF Lane Thomas OF Isaac Collins OF Zach McKinstry P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Dillon Dingler,C,10.58%,3
31,5205770669,KenyanDrake (7/12),0,157.35,1B Spencer Torkelson 2B Zach McKinstry 3B Willi Castro C Hunter Goodman OF Riley Greene OF Tyler Freeman OF Max Clark P Cristopher Sanchez P Shane Baz SS Javier Baez,,Jacob deGrom,P,9.62%,-3.7
32,5205758625,mitchellmorse30 (12/12),0,156.55,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Drake Baldwin OF Jake McCarthy OF Cole Carrigg OF Isaac Collins P Cristopher Sanchez P David Peterson SS Jim Jarvis,,Nick Loftin,3B,9.13%,8
33,5205764280,cherrypicken (12/12),0,156.45,1B Salvador Perez 2B Zach McKinstry 3B Colt Keith C Carter Jensen OF Riley Greene OF Isaac Collins OF Max Clark P Cristopher Sanchez P Framber Valdez SS Kevin McGonigle,,Jonah Heim,C,8.89%,0
34,5205758619,mitchellmorse30 (6/12),0,156.3,1B Salvador Perez 2B Ozzie Albies 3B Amed Rosario C James McCann OF Jac Caglianone OF Isaac Collins OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Tyler Tolbert,,Tyler Tolbert,SS,8.65%,15
35,5205784883,Hitstyx9,0,155.4,1B Andres Chaparro 2B Willi Castro 3B Brady House C Hunter Goodman OF James Wood OF Dylan Crews OF Max Clark P Framber Valdez P David Peterson SS CJ Abrams,,Hunter Goodman,C,8.41%,40
36,5205758623,mitchellmorse30 (10/12),0,154.15,1B TJ Rumfield 2B Zach McKinstry 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P Framber Valdez SS Javier Baez,,Jose Ramirez,3B,7.93%,2
37,5205778184,NYGIANTSFN4EVER,0,153.55,1B Salvador Perez 2B Jake Cronenworth 3B Kyle Karros C Carter Jensen OF Riley Greene OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Jim Jarvis,SS,7.93%,3
38,5205758614,mitchellmorse30 (1/12),0,153.45,1B Salvador Perez 2B Ozzie Albies 3B Kyle Karros C Carter Jensen OF Jac Caglianone OF Isaac Collins OF Evan Carter P Cristopher Sanchez P Framber Valdez SS Tyler Tolbert,,Mickey Moniak,OF,7.21%,5
39,5205785877,IChuckUpDaDeuces (4/4),0,153.4,1B Matt Olson 2B Gleyber Torres 3B Kyle Karros C Dillon Dingler OF Riley Greene OF Jake McCarthy OF Brenton Doyle P Framber Valdez P David Peterson SS Kevin McGonigle,,Cole Carrigg,OF,6.97%,6
40,5205743778,AJSuperman,0,153.25,1B Salvador Perez 2B Gleyber Torres 3B Kyle Karros C Dillon Dingler OF Riley Greene OF Isaac Collins OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Trea Turner,SS,6.73%,8
40,5205773279,Marsharks,0,153.25,1B TJ Rumfield 2B Gleyber Torres 3B Kyle Karros C Salvador Perez OF Riley Greene OF Lane Thomas OF Isaac Collins P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,William Contreras,C,6.73%,5
42,5205764275,cherrypicken (7/12),0,151.45,1B TJ Rumfield 2B Zach McKinstry 3B Nick Loftin C Salvador Perez OF Jake McCarthy OF John Rave OF Lane Thomas P Cristopher Sanchez P Framber Valdez SS Tyler Tolbert,,Bryson Stott,2B,6.49%,12
43,5205778910,Elev11,0,150.45,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Salvador Perez OF Jake McCarthy OF Cole Carrigg OF Max Clark P Jacob deGrom P Framber Valdez SS Kevin McGonigle,,Ronald Acuna Jr.,OF,6.49%,18
44,5205770878,TBS4thep1ck,0,150.25,1B Bryce Harper 2B Willi Castro 3B Luis Rengifo C Salvador Perez OF Ronald Acuna Jr. OF Tyler Tolbert OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Corey Seager,,Willi Castro,2B,6.49%,21
45,5205763663,Wanna_Square_Up1567 (3/12),0,149.55,1B Andrew Vaughn 2B Ketel Marte 3B Nick Loftin C Salvador Perez OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P David Peterson SS Geraldo Perdomo,,Javier Baez,OF,6.01%,0
46,5205764279,cherrypicken (11/12),0,149.45,1B Matt Olson 2B Ozzie Albies 3B Kyle Karros C Drake Baldwin OF Jake McCarthy OF Dominic Smith OF Brenton Doyle P Cristopher Sanchez P Framber Valdez SS Jim Jarvis,,Jackson Chourio,OF,6.01%,7
47,5205774535,megaruler (2/2),0,148.8,1B Salvador Perez 2B Gleyber Torres 3B Colt Keith C Carter Jensen OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Robert Gasser P Framber Valdez SS Kevin McGonigle,,Tyler Soderstrom,OF,6.01%,10
48,5205771195,Casey0504,0,148.3,1B Andrew Vaughn 2B Jake Cronenworth 3B Kyle Karros C Salvador Perez OF Lane Thomas OF Isaac Collins OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Kevin McGonigle,,Walker Buehler,P,5.77%,-0.25
49,5205767603,hacdougduo (2/2),0,148.25,1B Spencer Torkelson 2B Gleyber Torres 3B Nick Loftin C Salvador Perez OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Payton Tolle,P,5.53%,16.9
49,5205774548,cha457 (8/12),0,148.25,1B Bryce Harper 2B Bryson Stott 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Cole Carrigg P Jack Perkins P David Peterson SS Trea Turner,,Corey Seager,SS,5.53%,5
51,5205758617,mitchellmorse30 (4/12),0,148.15,1B Salvador Perez 2B Gleyber Torres 3B Kyle Karros C Carter Jensen OF Riley Greene OF Javier Baez OF Max Clark P Yoshinobu Yamamoto P Framber Valdez SS Kevin McGonigle,,Andrew Vaughn,1B,5.53%,2
52,5205773957,cyruscyrus (3/3),0,147.95,1B Matt Olson 2B Ozzie Albies 3B Colt Keith C Jonah Heim OF Riley Greene OF Mike Yastrzemski OF Max Clark P Cristopher Sanchez P Robert Gasser SS Kevin McGonigle,,Mike Yastrzemski,OF,5.29%,12
53,5205773846,heartconscience,0,147.8,1B TJ Rumfield 2B Tyler Freeman 3B Kyle Karros C Salvador Perez OF Ronald Acuna Jr. OF Jackson Chourio OF Tyler Tolbert P Robert Gasser P Framber Valdez SS Jeremy Pena,,Brandon Nimmo,OF,5.05%,13
54,5205761138,blitzburgh07 (1/2),0,147.55,1B Matt Olson 2B Bryson Stott 3B Jose Ramirez C James McCann OF Kyle Schwarber OF Riley Greene OF Max Clark P Cristopher Sanchez P David Peterson SS Cooper Pratt,,Michael Massey,2B,5.05%,5
55,5205748041,B1enderman,0,147.25,1B Spencer Torkelson 2B Brice Turang 3B Willi Castro C Salvador Perez OF Mickey Moniak OF Zach McKinstry OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Christian Yelich,OF,5.05%,0
56,5205767622,megaruler (1/2),0,146.25,1B TJ Rumfield 2B Zach McKinstry 3B Kyle Karros C Dillon Dingler OF Riley Greene OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Willi Castro,3B,4.81%,21
57,5205758620,mitchellmorse30 (7/12),0,145.45,1B Andrew Vaughn 2B Brice Turang 3B Nick Loftin C Salvador Perez OF Jac Caglianone OF Isaac Collins OF Max Clark P Cristopher Sanchez P Framber Valdez SS Tyler Tolbert,,CJ Abrams,SS,4.81%,7
57,5205764272,cherrypicken (4/12),0,145.45,1B Bryce Harper 2B Gleyber Torres 3B Alec Bohm C J.T. Realmuto OF Riley Greene OF Justin Crawford OF Bryan De La Cruz P Cristopher Sanchez P Framber Valdez SS Kevin McGonigle,,Tyler Freeman,2B,4.57%,5
59,5205784881,HeikkiLunta (3/3),0,145.2,1B Joc Pederson 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Wyatt Langford OF Steven Kwan OF Max Clark P Yoshinobu Yamamoto P Max Fried SS Geraldo Perdomo,,Zach Neto,SS,4.57%,0
60,5205764271,cherrypicken (3/12),0,145.1,1B Salvador Perez 2B Gleyber Torres 3B Nick Loftin C Carter Jensen OF Riley Greene OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P Brett Kerry SS Kevin McGonigle,,Brice Turang,2B,4.57%,5
61,5205763665,Wanna_Square_Up1567 (5/12),0,144.25,1B Salvador Perez 2B Tyler Freeman 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Isaac Collins OF Brenton Doyle P Yoshinobu Yamamoto P David Peterson SS Zach Neto,,Bryce Harper,1B,4.33%,12
61,5205774547,cha457 (7/12),0,144.25,1B Rhys Hoskins 2B Gleyber Torres 3B Jose Ramirez C Drake Baldwin OF Riley Greene OF Zach McKinstry OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Steven Kwan,OF,4.33%,13
61,5205778363,dallas152,0,144.25,1B TJ Rumfield 2B Brice Turang 3B Kike Hernandez C Drake Baldwin OF Jake Bauers OF Mike Yastrzemski OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Ronel Blanco,P,4.33%,8.3
64,5205761351,blitzburgh07 (2/2),0,143.65,1B Bryce Harper 2B Jake Cronenworth 3B Willi Castro C James McCann OF Jackson Chourio OF Jac Caglianone OF Max Clark P Yoshinobu Yamamoto P Robert Gasser SS Cooper Pratt,,Miguel Rojas,2B,4.33%,5
64,5205770940,FATEFELLSHORT (3/12),0,143.65,1B TJ Rumfield 2B James Triantos 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P Robert Gasser SS Javier Baez,,Joey Ortiz,3B,4.33%,0
64,5205770946,FATEFELLSHORT (7/12),0,143.65,1B TJ Rumfield 2B James Triantos 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P Robert Gasser SS Javier Baez,,Brenton Doyle,OF,4.09%,7
64,5205776122,FATEFELLSHORT (11/12),0,143.65,1B TJ Rumfield 2B James Triantos 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P Robert Gasser SS Javier Baez,,Yordan Alvarez,OF,4.09%,13
68,5205762179,Handcuff2006 (4/12),0,143.55,1B TJ Rumfield 2B Alika Williams 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Lane Thomas OF Max Clark P Jacob deGrom P David Peterson SS Tyler Tolbert,,Kyle Schwarber,OF,3.85%,4
68,5205762180,Handcuff2006 (5/12),0,143.55,1B TJ Rumfield 2B Alika Williams 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Lane Thomas OF Max Clark P Jacob deGrom P David Peterson SS Tyler Tolbert,,Wyatt Langford,OF,3.85%,14
68,5205762187,Handcuff2006 (12/12),0,143.55,1B TJ Rumfield 2B Alika Williams 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Lane Thomas OF Max Clark P Jacob deGrom P David Peterson SS Tyler Tolbert,,Shane Baz,P,3.61%,16.05
71,5205745510,jakethesnake83 (1/2),0,142.95,1B TJ Rumfield 2B Ozzie Albies 3B Kyle Karros C Salvador Perez OF Ronald Acuna Jr. OF Michael Harris II OF Isaac Collins P Cristopher Sanchez P Robert Gasser SS Miguel Rojas,,Evan Carter,OF,3.61%,6
72,5205779572,johnbrock636,0,142.9,1B Spencer Torkelson 2B Willi Castro 3B Jose Ramirez C Salvador Perez OF James Wood OF Riley Greene OF Max Clark P Robert Gasser P David Peterson SS Kevin McGonigle,,James Wood,OF,3.61%,4
73,5205763668,Wanna_Square_Up1567 (8/12),0,142.55,1B Spencer Torkelson 2B Michael Massey 3B Nick Loftin C J.T. Realmuto OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,Amed Rosario,3B,3.37%,3
74,5205764277,cherrypicken (9/12),0,142.45,1B Bryce Harper 2B Bryson Stott 3B Kyle Karros C J.T. Realmuto OF Jake McCarthy OF Brandon Marsh OF Brenton Doyle P Cristopher Sanchez P Framber Valdez SS Trea Turner,,Austin Riley,3B,3.37%,12
75,5205741718,saboonilover,0,142.3,1B Dominic Smith 2B Bryson Stott 3B Nolan Arenado C Keibert Ruiz OF Daylen Lile OF Brandon Nimmo OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Jacob Wilson,,Cooper Pratt,SS,3.37%,7
76,5205779303,albie4,0,141.85,1B TJ Rumfield 2B Vaughn Grissom 3B Colt Keith C James McCann OF Cole Carrigg OF Garrett Mitchell OF Max Clark P Cristopher Sanchez P Parker Messick SS Corey Seager,,Chase DeLauter,OF,3.37%,16
77,5205779943,matt7777s,0,141.25,1B TJ Rumfield 2B Vaughn Grissom 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Jorge Soler P Yoshinobu Yamamoto P David Peterson SS Javier Baez,,Jake Cronenworth,2B,3.37%,8
78,5205731932,XYZee03 (9/12),0,140.3,1B Spencer Torkelson 2B Zach McKinstry 3B Kyle Karros C Jonah Heim OF Jake McCarthy OF Javier Baez OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Kevin McGonigle,,Christian Encarnacion-Strand,3B,3.37%,4
79,5205773628,tvielkin (1/2),0,140.25,1B TJ Rumfield 2B Willi Castro 3B Nick Loftin C Carter Jensen OF Jake McCarthy OF Lane Thomas OF Isaac Collins P Yoshinobu Yamamoto P David Peterson SS Tyler Tolbert,,Zach McKinstry,OF,3.13%,7
80,5205781289,Gilbyfest (4/5),0,139.8,1B Spencer Torkelson 2B Willi Castro 3B Colt Keith C Salvador Perez OF Jac Caglianone OF Christian Yelich OF Cole Carrigg P Robert Gasser P Framber Valdez SS Kevin McGonigle,,Luinder Avila,P,3.13%,-6.2
81,5205763666,Wanna_Square_Up1567 (6/12),0,139.55,1B Spencer Torkelson 2B Gleyber Torres 3B Austin Riley C Drake Baldwin OF Shohei Ohtani OF Riley Greene OF Max Clark P Ronel Blanco P David Peterson SS Kevin McGonigle,,Jeremy Pena,SS,3.13%,15
82,5205762289,jpeyton1219,0,139.45,1B TJ Rumfield 2B Ozzie Albies 3B Nick Loftin C Carter Jensen OF Jac Caglianone OF John Rave OF Alejandro Osuna P Max Fried P David Peterson SS CJ Abrams,,Alejandro Osuna,OF,3.13%,5
83,5205757115,knox314 (6/10),0,139.3,1B Spencer Torkelson 2B Willi Castro 3B Kyle Karros C Salvador Perez OF Cole Carrigg OF Lane Thomas OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Javier Baez,,John Rave,OF,3.13%,17
83,5205770666,KenyanDrake (4/12),0,139.3,1B Spencer Torkelson 2B Zach McKinstry 3B Nick Loftin C Salvador Perez OF Jac Caglianone OF Tyler Tolbert OF Max Clark P Cristopher Sanchez P Yoshinobu Yamamoto SS Javier Baez,,Brandon Marsh,OF,2.88%,15
