Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5205139888,MiamiSKC (2/5),0,184.45,1B TJ Rumfield 2B Tyler Freeman 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF John Rave OF Max Clark P Cristopher Sanchez P Framber Valdez SS Javier Baez,,Yoshinobu Yamamoto,P,51.12%,15
2,5205148018,Extraqtt (5/5),0,179.55,1B Joc Pederson 2B Zach McKinstry 3B Colt Keith C Hunter Goodman OF Riley Greene OF Jake McCarthy OF Max Clark P Cristopher Sanchez P David Peterson SS Kevin McGonigle,,David Peterson,P,42.13%,25.25
2,5205205805,12mgoblue28 (1/5),0,179.55,1B TJ Rumfield 2B Tyler Freeman 3B Willi Castro C Hunter Goodman OF Riley Greene OF Jake McCarthy OF Max Clark P Ronel Blanco P David Peterson SS Kevin McGonigle,,Max Clark,OF,29.78%,19
4,5205750568,bleeski (2/5),0,168.95,1B TJ Rumfield 2B Willi Castro 3B Kyle Karros C Drake Baldwin OF Cole Carrigg OF Javier Baez OF Max Clark P Cristopher Sanchez P Robert Gasser SS Kevin McGonigle,,Kevin McGonigle,SS,29.78%,26
5,5205747587,jdub.14 (3/5),0,165.25,1B TJ Rumfield 2B Gleyber Torres 3B Kyle Karros C Salvador Perez OF Jac Caglianone OF Lane Thomas OF Isaac Collins P Yoshinobu Yamamoto P David Peterson SS Kevin McGonigle,,Cristopher Sanchez,P,25.84%,35.3
6,5205229205,cholt27 (2/3),0,163.9,1B Spencer Torkelson 2B Willi Castro 3B Colt Keith C Hunter Goodman OF Mickey Moniak OF Riley Greene OF Zach McKinstry P Robert Gasser P David Peterson SS Kevin McGonigle,,Kyle Karros,3B,24.72%,16
7,5205628227,Wanna_Square_Up1567 (2/5),0,163.55,1B Salvador Perez 2B Bryson Stott 3B Kyle Karros C Carter Jensen OF Jac Caglianone OF Lane Thomas OF Brandon Marsh P Cristopher Sanchez P David Peterson SS Tyler Tolbert,,Lane Thomas,OF,18.54%,3
8,5205754890,libo66,0,162.45,1B Spencer Torkelson 2B Gleyber Torres 3B Tommy White C Dillon Dingler OF Riley Greene OF Tyler Soderstrom OF Henry Bolte P Max Fried P David Peterson SS Kevin McGonigle,,Riley Greene,OF,18.54%,4
9,5205741135,UltimateWin4 (2/5),0,160.15,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Salvador Perez OF Jac Caglianone OF Isaac Collins OF Max Clark P Yoshinobu Yamamoto P Framber Valdez SS Kevin McGonigle,,Jac Caglianone,OF,16.29%,16
10,5205262609,hbcards (2/3),0,159.25,1B Bryce Eldridge 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Max Clark P Yoshinobu Yamamoto P David Peterson SS Javier Baez,,Drake Baldwin,C,15.73%,9
11,5205262610,hbcards (3/3),0,158.45,1B Salvador Perez 2B Gleyber Torres 3B Nick Loftin C Dillon Dingler OF Jac Caglianone OF Riley Greene OF Max Clark P Max Fried P David Peterson SS Kevin McGonigle,,Jake McCarthy,OF,15.17%,12
12,5205721490,salatso22 (3/5),0,157.55,1B Nolan Schanuel 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Cole Carrigg OF Jorge Soler OF Brenton Doyle P Cristopher Sanchez P David Peterson SS Zach Neto,,Spencer Torkelson,1B,14.61%,10
13,5205456220,sboynton10,0,156.9,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Riley Greene OF Max Clark P Robert Gasser P David Peterson SS Kevin McGonigle,,Michael Harris II,OF,12.92%,0
