Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5217250453,howardwi,0,81.8,CPT Logan Gilbert UTIL Max Fried UTIL Trent Grisham UTIL George Lombard Jr. UTIL Weston Wilson UTIL Ryan McMahon,,Max Fried,UTIL,72.73%,13.05
1,5217344364,Dubsy22,0,81.8,CPT Logan Gilbert UTIL Max Fried UTIL Trent Grisham UTIL George Lombard Jr. UTIL Weston Wilson UTIL Ryan McMahon,,Logan Gilbert,UTIL,68.18%,28.5
3,5217237448,clags22,0,79.75,CPT Logan Gilbert UTIL Luis Garcia Jr. UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Weston Wilson UTIL Leo Rivas,,George Lombard Jr.,UTIL,54.55%,0
4,5217339481,Alancey,0,78.05,CPT Weston Wilson UTIL Logan Gilbert UTIL Max Fried UTIL Ben Rice UTIL Spencer Jones UTIL Jhonny Pereda,,Leo Rivas,UTIL,40.91%,0
5,5217377122,zonaque,0,63.8,CPT Logan Gilbert UTIL Max Fried UTIL Trent Grisham UTIL Josh Naylor UTIL Ryan McMahon UTIL Leo Rivas,,Trent Grisham,UTIL,31.82%,3
6,5217085918,ShineCrazyDiamond,0,60.8,CPT Logan Gilbert UTIL Max Fried UTIL Dominic Canzone UTIL Spencer Jones UTIL George Lombard Jr. UTIL Ali Sanchez,,Spencer Jones,UTIL,31.82%,0
7,5217251109,mrclean913,0,58.8,CPT Logan Gilbert UTIL Max Fried UTIL Cal Raleigh UTIL Jhonny Pereda UTIL Brendan Donovan UTIL Leo Rivas,,Ryan McMahon,UTIL,31.82%,2
8,5217099213,Stree,0,57.08,CPT Max Fried UTIL Logan Gilbert UTIL Jose Caballero UTIL Spencer Jones UTIL George Lombard Jr. UTIL Ryan McMahon,,Julio Rodriguez,UTIL,27.27%,3
9,5217151959,KristianFTM,0,55.08,CPT Max Fried UTIL Logan Gilbert UTIL Jose Caballero UTIL Spencer Jones UTIL George Lombard Jr. UTIL Leo Rivas,,Luis Garcia Jr.,UTIL,22.73%,8
10,5217357572,Cmoney13x,0,52.55,CPT George Lombard Jr. UTIL Logan Gilbert UTIL Max Fried UTIL Luis Garcia Jr. UTIL Josh Naylor UTIL Brendan Donovan,,Randy Arozarena,UTIL,22.73%,5
11,5217319453,BuckyNation34,0,52.08,CPT Max Fried UTIL Logan Gilbert UTIL Dominic Canzone UTIL Spencer Jones UTIL George Lombard Jr. UTIL Ryan McMahon,,Dominic Canzone,UTIL,22.73%,2
12,5217370736,Oxyfide,0,50.75,CPT Logan Gilbert UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Cal Raleigh UTIL George Lombard Jr. UTIL Leo Rivas,,Josh Naylor,UTIL,22.73%,3
13,5217138101,Celticsnc,0,48.08,CPT Max Fried UTIL Logan Gilbert UTIL Jazz Chisholm Jr. UTIL George Lombard Jr. UTIL Brendan Donovan UTIL Leo Rivas,,Weston Wilson,UTIL,22.73%,21
14,5217380064,Tyman23,0,48.05,CPT Trent Grisham UTIL Logan Gilbert UTIL Max Fried UTIL Jazz Chisholm Jr. UTIL Ryan McMahon UTIL Leo Rivas,,Ben Rice,UTIL,18.18%,2
15,5217214211,wittwerjoe,0,45.58,CPT Max Fried UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Weston Wilson UTIL Leo Rivas,,Jazz Chisholm Jr.,UTIL,18.18%,0
16,5217289183,pat_the_hat2,0,37.5,CPT Dominic Canzone UTIL Logan Gilbert UTIL Julio Rodriguez UTIL Cal Raleigh UTIL Josh Naylor UTIL George Lombard Jr.,,Cal Raleigh,UTIL,13.64%,0
17,5217129564,whoisjohngalt420,0,32.58,CPT Max Fried UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Dominic Canzone UTIL Spencer Jones UTIL Ali Sanchez,,Jose Caballero,UTIL,13.64%,7
18,5217378513,Paulo21613,0,31.58,CPT Max Fried UTIL Ben Rice UTIL Trent Grisham UTIL Jose Caballero UTIL George Lombard Jr. UTIL Leo Rivas,,Brendan Donovan,UTIL,13.64%,0
19,5216997414,SinMiedo,0,24.55,CPT Julio Rodriguez UTIL Max Fried UTIL Randy Arozarena UTIL Dominic Canzone UTIL Spencer Jones UTIL George Lombard Jr.,,Jhonny Pereda,UTIL,9.09%,3
20,5217379912,bleeski,0,24,CPT Ben Rice UTIL Luis Garcia Jr. UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Josh Naylor UTIL Ryan McMahon,,Ali Sanchez,UTIL,9.09%,3
21,5217305531,josephje,0,23.5,CPT Julio Rodriguez UTIL Luis Garcia Jr. UTIL Randy Arozarena UTIL Trent Grisham UTIL Heliot Ramos UTIL Josh Naylor,,Heliot Ramos,UTIL,4.55%,0
22,5217159685,KILLANADZ24,0,0,,,,
