Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5217282950,CLTGoBlue,0,179.1,1B Spencer Horwitz 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Bryan Reynolds OF Jake Mangum OF Dane Myers P Payton Tolle P Logan Gilbert SS Jacob Gonzalez,,Logan Gilbert,P,44.68%,28.5
2,5217314009,LTLDidUKnow,0,170.1,1B Abimelec Ortiz 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Elly De La Cruz,,Max Fried,P,42.55%,13.05
3,5217143640,jokerdpo,0,154.7,1B Abimelec Ortiz 2B Chase Meidroth 3B Miguel Vargas C Dillon Dingler OF Daylen Lile OF Braden Montgomery OF Randal Grichuk P Logan Gilbert P Cade Cavalli SS CJ Abrams,,Payton Tolle,P,31.91%,27.6
4,5217249785,zandwich,0,130.85,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Austin Hedges OF Esmerlyn Valdez OF Chase DeLauter OF Steven Kwan P Logan Gilbert P Braxton Ashcraft SS Jacob Gonzalez,,Wilyer Abreu,OF,31.91%,11
5,5217239622,Remer,0,128.55,1B Abimelec Ortiz 2B Nick Sogard 3B Caleb Durbin C Dillon Dingler OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Max Fried SS CJ Abrams,,Pete Crow-Armstrong,OF,27.66%,0
6,5217238127,Kingvisions,0,122.55,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Randal Grichuk P Logan Gilbert P Max Fried SS Colson Montgomery,,Elly De La Cruz,SS,23.40%,7
7,5217260253,moldova,0,121.85,1B Abimelec Ortiz 2B Pedro Ramirez 3B Jorbit Vivas C Eduardo Valencia OF Pete Crow-Armstrong OF Dylan Crews OF Daylen Lile P Braxton Ashcraft P Davis Martin SS CJ Abrams,,Miguel Vargas,3B,23.40%,0
8,5217308470,relevanthought,0,113.65,1B Abimelec Ortiz 2B Nick Sogard 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Ian Happ OF Jarren Duran P Payton Tolle P Max Fried SS CJ Abrams,,Angel Genao,2B,23.40%,0
9,5217315552,frasig,0,111.55,1B Abimelec Ortiz 2B Matt McLain 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Jo Adell P Logan Gilbert P Max Fried SS Elly De La Cruz,,Abimelec Ortiz,1B,23.40%,23
10,5217263600,jc000000,0,111.2,1B Michael Busch 2B Nick Sogard 3B Miguel Vargas C Eduardo Valencia OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Braxton Ashcraft P Keider Montero SS Elly De La Cruz,,Parker Messick,P,21.28%,17.15
11,5217312236,AirSport1,0,110.1,1B Ben Rice 2B Travis Bazzana 3B Angel Genao C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Andres Gimenez,,CJ Abrams,SS,21.28%,5
12,5217186462,hokesfight24,0,109.1,1B Nathaniel Lowe 2B Chase Meidroth 3B Miguel Vargas C Eduardo Valencia OF Ian Happ OF Brenton Doyle OF Randal Grichuk P Payton Tolle P Logan Gilbert SS Colson Montgomery,,Jarren Duran,OF,19.15%,2
13,5217296700,oshevach,0,107.1,1B Abimelec Ortiz 2B Angel Genao 3B Jose Ramirez C Austin Hedges OF Daylen Lile OF Chase DeLauter OF Steven Kwan P Payton Tolle P Logan Gilbert SS CJ Abrams,,Chase Meidroth,2B,19.15%,20
14,5217024845,ggriggcubsfan,0,106.95,1B Spencer Torkelson 2B Gleyber Torres 3B Hao-Yu Lee C Dillon Dingler OF Wilyer Abreu OF Jarren Duran OF Griffin Conine P Payton Tolle P Braxton Ashcraft SS Javier Baez,,Michael Busch,1B,17.02%,3
15,5217315791,cb777,0,106.8,1B Josh Naylor 2B Jazz Chisholm Jr. 3B Weston Wilson C Keibert Ruiz OF Randy Arozarena OF Julio Rodriguez OF Dominic Canzone P Payton Tolle P Cade Cavalli SS CJ Abrams,,Masataka Yoshida,OF,17.02%,12
16,5217213656,Bankster17,0,102.85,1B Sal Stewart 2B Gleyber Torres 3B Alex Bregman C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Hector Rodriguez P Max Fried P Tyler Phillips SS Elly De La Cruz,,Ceddanne Rafaela,OF,14.89%,12
17,5217075738,Brick1926,0,102.55,1B Abimelec Ortiz 2B Chase Meidroth 3B Alex Bregman C Keibert Ruiz OF Ian Happ OF Chase DeLauter OF Steven Kwan P Logan Gilbert P Max Fried SS Elly De La Cruz,,Julio Rodriguez,OF,14.89%,3
18,5217256339,howardwi,0,96.2,1B Willson Contreras 2B Chase Meidroth 3B Angel Genao C Cal Raleigh OF JJ Bleday OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Kevin Gausman SS Elly De La Cruz,,Chase DeLauter,OF,14.89%,11
18,5217289560,MrChowon23,0,96.2,1B Willson Contreras 2B Brandon Lowe 3B Nick Gonzales C Agustin Ramirez OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Parker Messick P Max Fried SS Jacob Gonzalez,,Keibert Ruiz,C,14.89%,0
20,5217317283,WiLDM4Ch1NE,0,95.2,1B Willson Contreras 2B Chase Meidroth 3B Angel Genao C Cal Raleigh OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Kevin Gausman SS Elly De La Cruz,,Steven Kwan,OF,14.89%,0
21,5217137979,salatso22,0,94.55,1B Spencer Torkelson 2B Gleyber Torres 3B Miguel Vargas C Dillon Dingler OF Wilyer Abreu OF Randal Grichuk OF Ben Malgeri P Logan Gilbert P Max Fried SS Javier Baez,,Braxton Ashcraft,P,12.77%,42.35
22,5217059959,london5506,0,94.2,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Keibert Ruiz OF Ceddanne Rafaela OF Griffin Conine OF Michael Conforto P Parker Messick P Max Fried SS Colson Montgomery,,Willson Contreras,1B,12.77%,7
23,5217264367,chex43,0,94.05,1B Vladimir Guerrero Jr. 2B Brandon Lowe 3B Kazuma Okamoto C Edgar Quero OF Wilyer Abreu OF George Springer OF Jarren Duran P Braxton Ashcraft P Kevin Gausman SS Kevin McGonigle,,Ian Happ,OF,12.77%,0
24,5217129334,drunkonpappy,0,87.85,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Leo Rivas C Cal Raleigh OF Pete Crow-Armstrong OF Randy Arozarena OF Julio Rodriguez P Logan Gilbert P Braxton Ashcraft SS Dansby Swanson,,Agustin Ramirez,C,12.77%,0
25,5217108242,Theo2020,0,86.75,1B Spencer Horwitz 2B Nick Sogard 3B Ryan McMahon C Agustin Ramirez OF Wilyer Abreu OF Bryan Reynolds OF Ceddanne Rafaela P Payton Tolle P Parker Messick SS Otto Lopez,,Kevin Gausman,P,10.64%,7.7
