Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5217251108,mrclean913,0,82.8,CPT Logan Gilbert UTIL Max Fried UTIL Trent Grisham UTIL Josh Naylor UTIL Weston Wilson UTIL Leo Rivas,,Max Fried,UTIL,63.64%,13.05
2,5217347045,Dubsy22,0,81.8,CPT Logan Gilbert UTIL Max Fried UTIL Julio Rodriguez UTIL George Lombard Jr. UTIL Weston Wilson UTIL Ryan McMahon,,Logan Gilbert,UTIL,50.00%,28.5
3,5217085913,ShineCrazyDiamond,0,77.08,CPT Max Fried UTIL Logan Gilbert UTIL Randy Arozarena UTIL Brendan Donovan UTIL Weston Wilson UTIL Ali Sanchez,,Ben Rice,UTIL,45.45%,2
4,5217224621,wittwerjoe,0,68,CPT Weston Wilson UTIL Logan Gilbert UTIL Ben Rice UTIL Julio Rodriguez UTIL Trent Grisham UTIL George Lombard Jr.,,George Lombard Jr.,UTIL,45.45%,0
5,5217345943,jonsierak,0,60.08,CPT Max Fried UTIL Logan Gilbert UTIL Jose Caballero UTIL Josh Naylor UTIL George Lombard Jr. UTIL Ryan McMahon,,Ryan McMahon,UTIL,45.45%,2
6,5217333036,Alancey,0,56.55,CPT Ryan McMahon UTIL Logan Gilbert UTIL Max Fried UTIL Randy Arozarena UTIL Jose Caballero UTIL George Lombard Jr.,,Randy Arozarena,UTIL,36.36%,5
7,5217151925,KristianFTM,0,53.75,CPT Logan Gilbert UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Josh Naylor UTIL George Lombard Jr. UTIL Brendan Donovan,,Trent Grisham,UTIL,36.36%,3
8,5217370897,Tyman23,0,53.08,CPT Max Fried UTIL Logan Gilbert UTIL Trent Grisham UTIL George Lombard Jr. UTIL Brendan Donovan UTIL Ryan McMahon,,Julio Rodriguez,UTIL,31.82%,3
9,5217353894,Harvesters0812,0,52.05,CPT Randy Arozarena UTIL Logan Gilbert UTIL Max Fried UTIL Josh Naylor UTIL George Lombard Jr. UTIL Leo Rivas,,Josh Naylor,UTIL,31.82%,3
10,5217316635,MichaelB9B,0,46.55,CPT Ben Rice UTIL Logan Gilbert UTIL Max Fried UTIL Brendan Donovan UTIL Ryan McMahon UTIL Leo Rivas,,Luis Garcia Jr.,UTIL,27.27%,8
11,5217365143,BigFish2,0,40.5,CPT George Lombard Jr. UTIL Logan Gilbert UTIL Ben Rice UTIL Randy Arozarena UTIL Dominic Canzone UTIL Josh Naylor,,Spencer Jones,UTIL,22.73%,0
12,5217378512,Paulo21613,0,38,CPT Ben Rice UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Trent Grisham UTIL Josh Naylor UTIL Weston Wilson,,Brendan Donovan,UTIL,22.73%,0
13,5217307688,josephje,0,36.58,CPT Max Fried UTIL Luis Garcia Jr. UTIL Jose Caballero UTIL George Lombard Jr. UTIL Ryan McMahon UTIL Seranthony Dominguez,,Weston Wilson,UTIL,22.73%,21
14,5217228564,clags22,0,34.58,CPT Max Fried UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Josh Naylor UTIL George Lombard Jr. UTIL Ryan McMahon,,Jazz Chisholm Jr.,UTIL,18.18%,0
15,5217099212,Stree,0,32.58,CPT Max Fried UTIL Ben Rice UTIL Julio Rodriguez UTIL Trent Grisham UTIL Ali Sanchez UTIL Ryan McMahon,,Dominic Canzone,UTIL,18.18%,2
15,5217129563,whoisjohngalt420,0,32.58,CPT Max Fried UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Dominic Canzone UTIL Spencer Jones UTIL Ali Sanchez,,Ali Sanchez,UTIL,18.18%,3
17,5217377086,zonaque,0,31.58,CPT Max Fried UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Dominic Canzone UTIL Spencer Jones UTIL Ryan McMahon,,Jose Caballero,UTIL,13.64%,7
18,5217138102,Celticsnc,0,31.05,CPT Ryan McMahon UTIL Max Fried UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Randy Arozarena UTIL Spencer Jones,,Leo Rivas,UTIL,13.64%,0
19,5217371161,bleeski,0,19,CPT Ben Rice UTIL Luis Garcia Jr. UTIL Randy Arozarena UTIL Trent Grisham UTIL Spencer Jones UTIL Brendan Donovan,,Heliot Ramos,UTIL,4.55%,0
20,5217289120,pat_the_hat2,0,14.5,CPT Trent Grisham UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Julio Rodriguez UTIL Dominic Canzone UTIL Ali Sanchez,,Seranthony Dominguez,UTIL,4.55%,0
21,5217186923,bossup1498,0,8,CPT Spencer Jones UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Julio Rodriguez UTIL Trent Grisham UTIL Heliot Ramos,,,
22,5217151560,KILLANADZ24,0,0,,,,
