Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
20,5217698034,cptnspaulding,0,32.4,1B Shohei Ohtani 2B Justin Foscue 3B Kike Hernandez C Gary Sanchez OF Wyatt Langford OF Brandon Nimmo OF Evan Carter P Jacob deGrom P Roki Sasaki SS Corey Seager,,Ezequiel Duran,3B,21.74%,0
21,5217255587,jaakko,0,29.4,1B Freddie Freeman 2B Justin Foscue 3B Kike Hernandez C Austin Wynns OF Shohei Ohtani OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Joc Pederson,1B,21.74%,0
22,5217690446,flytimez,0,27.4,1B Shohei Ohtani 2B Justin Foscue 3B Kike Hernandez C Ben Rortvedt OF Andy Pages OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Shane Drohan,P,17.39%,12.4
23,5217502835,falstaff64,0,26.4,1B Jake Burger 2B Tommy Edman 3B Ezequiel Duran C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Jacob deGrom P Roki Sasaki SS Corey Seager,,Brandon Nimmo,OF,17.39%,2
,,,,,,,Justin Foscue,2B,17.39%,0
,,,,,,,Christian Yelich,OF,13.04%,3
,,,,,,,Garrett Mitchell,OF,13.04%,5
,,,,,,,David Hamilton,3B,13.04%,9
,,,,,,,Nolan Schanuel,1B,13.04%,9
,,,,,,,Wade Meckler,OF,13.04%,5
,,,,,,,Joey Ortiz,SS,13.04%,12
,,,,,,,Denzer Guzman,3B,13.04%,15
,,,,,,,Ben Rortvedt,C,13.04%,5
,,,,,,,Kyle Tucker,OF,8.70%,0
,,,,,,,Andrew Vaughn,3B,8.70%,12
,,,,,,,Jake Burger,1B,4.35%,0
,,,,,,,Evan Carter,OF,4.35%,3
,,,,,,,Jose Siri,OF,4.35%,7
,,,,,,,Nicky Lopez,SS,4.35%,8
,,,,,,,Hunter Feduccia,C,4.35%,0
,,,,,,,Austin Wynns,C,4.35%,3
