Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5228168335,sopolis,0,172,1B Michael Busch 2B Pedro Ramirez 3B Weston Wilson C Cal Raleigh OF Pete Crow-Armstrong OF Ian Happ OF Victor Robles P Blake Snell P Andrew Abbott SS Nico Hoerner,,Blake Snell,P,76.72%,25.9
2,5227907535,mauka95,0,165,1B Michael Busch 2B Pedro Ramirez 3B Alex Bregman C Tyler Stephenson OF Ian Happ OF Dane Myers OF Alan Roden P Blake Snell P Walker Buehler SS Nico Hoerner,,Shota Imanaga,P,60.98%,5.7
3,5228245220,TobyTucker,0,160,1B Ty France 2B Pedro Ramirez 3B Brooks Lee C Tyler Stephenson OF Fernando Tatis Jr. OF Jackson Merrill OF Alek Thomas P Blake Snell P Andrew Abbott SS Elly De La Cruz,,Luke Keaschall,OF,27.21%,3
4,5227777126,SAWMAN55,0,156.8,1B Michael Busch 2B Matt McLain 3B Brooks Lee C Gabriel Moreno OF Fernando Tatis Jr. OF Randy Arozarena OF Ian Happ P Shota Imanaga P Walker Buehler SS Nico Hoerner,,Fernando Tatis Jr.,OF,26.23%,43
5,5227623887,theblackhand666,0,150.95,1B Michael Busch 2B Pedro Ramirez 3B Nolan Arenado C Carson Kelly OF Seiya Suzuki OF Ian Happ OF Luke Keaschall P Blake Snell P Bailey Ober SS Mookie Betts,,Jake Cronenworth,2B,24.26%,3
6,5228119306,Hammer74,0,147.15,1B Michael Busch 2B Pedro Ramirez 3B Alex Bregman C Tyler Stephenson OF Pete Crow-Armstrong OF Teoscar Hernandez OF Michael Conforto P Walker Buehler P Bailey Ober SS Elly De La Cruz,,Mookie Betts,SS,23.93%,3
7,5227599036,MusicPoisoning,0,144.8,1B Michael Busch 2B Cole Young 3B Alex Bregman C Hunter Feduccia OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Shota Imanaga P Walker Buehler SS Matt McLain,,Nolan Arenado,3B,22.30%,0
7,5228156610,rcarena,0,144.8,1B Michael Busch 2B Pedro Ramirez 3B Max Muncy C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Alek Thomas P Shota Imanaga P Walker Buehler SS Matt McLain,,Gabriel Moreno,C,21.64%,6
9,5227521089,mustangs2015,0,144,1B Michael Busch 2B Sal Stewart 3B Weston Wilson C Cal Raleigh OF Pete Crow-Armstrong OF Dane Myers OF Victor Robles P Blake Snell P Walker Buehler SS Elly De La Cruz,,Jackson Merrill,OF,21.31%,14
10,5227998718,jnwallen,0,143.65,1B Tim Tawa 2B Nico Hoerner 3B Pedro Ramirez C James McCann OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Shota Imanaga P Mitch Bratt SS Geraldo Perdomo,,Tyler Stephenson,C,19.67%,5
