Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5228320028,traunt53,0,74.35,CPT Mauricio Dubon UTIL Tyler Mahle UTIL Ronald Acuna Jr. UTIL Jake Bauers UTIL Christian Yelich UTIL Austin Riley,,Tyler Mahle,UTIL,35.59%,15.85
2,5228337494,jsamtoy,0,71.85,CPT Michael Harris II UTIL Tyler Mahle UTIL Ronald Acuna Jr. UTIL Jake Bauers UTIL Austin Riley UTIL Sean Murphy,,Sean Murphy,UTIL,35.59%,5
2,5228386225,mammola,0,71.85,CPT Ronald Acuna Jr. UTIL Tyler Mahle UTIL Michael Harris II UTIL Austin Riley UTIL William Contreras UTIL Sean Murphy,,Brice Turang,UTIL,30.51%,7
4,5227718158,r2phantom,0,67.35,CPT Austin Riley UTIL Tyler Mahle UTIL Drake Baldwin UTIL Jake Bauers UTIL Michael Harris II UTIL Lane Thomas,,Andrew Vaughn,UTIL,30.51%,6
5,5228242719,twooge74,0,65.425,CPT Tyler Mahle UTIL Shane Drohan UTIL Michael Harris II UTIL William Contreras UTIL Lane Thomas UTIL Sean Murphy,,Michael Harris II,UTIL,30.51%,14
5,5228270912,Relaunch,0,65.425,CPT Tyler Mahle UTIL Shane Drohan UTIL Michael Harris II UTIL Christian Yelich UTIL David Hamilton UTIL Sean Murphy,,Jackson Chourio,UTIL,28.81%,6
7,5227813413,skibumb124,0,64.85,CPT Michael Harris II UTIL Tyler Mahle UTIL Ronald Acuna Jr. UTIL Ozzie Albies UTIL William Contreras UTIL Joey Ortiz,,Shane Drohan,UTIL,28.81%,10.65
7,5228379426,spencer46,0,64.85,CPT Ronald Acuna Jr. UTIL Tyler Mahle UTIL Brice Turang UTIL Ozzie Albies UTIL Mauricio Dubon UTIL Sean Murphy,,William Contreras,UTIL,28.81%,6
9,5227694470,JcClark18,0,63.425003,CPT Tyler Mahle UTIL Shane Drohan UTIL Brice Turang UTIL Lane Thomas UTIL Mauricio Dubon UTIL Sean Murphy,,Mauricio Dubon,UTIL,27.12%,11
9,5228338152,swier162,0,63.425003,CPT Tyler Mahle UTIL Shane Drohan UTIL Michael Harris II UTIL Garrett Mitchell UTIL Mauricio Dubon UTIL Joey Ortiz,,Ronald Acuna Jr.,UTIL,27.12%,12
