Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5228586653,pgk8 (1/2),0,145.75,1B Michael Busch 2B Kody Clemens 3B Pedro Ramirez C Austin Hedges OF Byron Buxton OF Seiya Suzuki OF Michael Conforto P Robbie Ray P Zebby Matthews SS Nico Hoerner,,Parker Messick,P,61.11%,21.1
2,5229071633,oshevach (1/2),0,139.9,1B Josh Bell 2B Jeff McNeil 3B Brooks Lee C Jonah Heim OF Luke Keaschall OF Lawrence Butler OF Henry Bolte P Parker Messick P Robbie Ray SS Kaelen Culpepper,,Kaelen Culpepper,SS,29.63%,16
3,5228720956,stock2mail (2/2),0,126.3,1B Michael Busch 2B Jeff McNeil 3B Tommy White C Ryan Jeffers OF Byron Buxton OF Zack Gelof OF Luke Keaschall P Parker Messick P Carson Whisenhunt SS Kaelen Culpepper,,Pete Crow-Armstrong,OF,27.78%,0
4,5229396255,Paulo21613 (1/2),0,124.05,1B Royce Lewis 2B Nick Gonzales 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Carlos Cortes P Parker Messick P Kumar Rocker SS Kaelen Culpepper,,Ryan Jeffers,C,27.78%,7
5,5228520469,mwear,0,121.3,1B Michael Busch 2B Kody Clemens 3B Jose Ramirez C Rafael Flores Jr. OF Byron Buxton OF Luke Keaschall OF Steven Kwan P Parker Messick P Carson Whisenhunt SS Kaelen Culpepper,,Michael Busch,1B,27.78%,6
5,5228720955,stock2mail (1/2),0,121.3,1B Royce Lewis 2B Kody Clemens 3B Nick Yorke C Ryan Jeffers OF Byron Buxton OF Esmerlyn Valdez OF Henry Bolte P Parker Messick P Carson Whisenhunt SS Kaelen Culpepper,,Luke Keaschall,OF,27.78%,14
7,5229230423,seth1374 (1/2),0,121,1B Michael Busch 2B Pedro Ramirez 3B Miguel Vargas C Carson Kelly OF Seiya Suzuki OF Ian Happ OF Tristan Peters P Logan Gilbert P Zebby Matthews SS Colson Montgomery,,Byron Buxton,OF,25.93%,21
8,5228994812,sirleged7777,0,120.9,1B Josh Bell 2B Cody Freeman 3B Brooks Lee C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Tristan Peters P Parker Messick P Robbie Ray SS Matt McLain,,Zack Wheeler,P,24.07%,-7.4
9,5229436311,MGBlaze,0,118.05,1B Michael Busch 2B Cody Freeman 3B Alex Bregman C Travis d'Arnaud OF Pete Crow-Armstrong OF Byron Buxton OF Luke Keaschall P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Josh Bell,1B,22.22%,15
10,5229123577,RoobK19,0,117.7,1B Nick Yorke 2B Nick Gonzales 3B Ezequiel Duran C Rafael Flores Jr. OF Wyatt Langford OF Brandon Nimmo OF Evan Carter P Zack Wheeler P Parker Messick SS Corey Seager,,Robbie Ray,P,20.37%,13.8
11,5228477685,TheBabz,0,117.3,1B Michael Busch 2B Nick Gonzales 3B Nick Yorke C Ryan Jeffers OF Pete Crow-Armstrong OF Byron Buxton OF Ian Happ P Kevin Gausman P Zebby Matthews SS Matt McLain,,Zebby Matthews,P,18.52%,26.95
12,5229075144,sportsfan14 (2/2),0,115.9,1B Jake Burger 2B Angel Genao 3B Ezequiel Duran C Austin Hedges OF Pete Crow-Armstrong OF Jo Adell OF Steven Kwan P Parker Messick P Robbie Ray SS Brayan Rocchio,,Steven Kwan,OF,18.52%,8
