Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5228720863,stock2mail (3/5),0,168.3,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Ryan Jeffers OF Byron Buxton OF Wyatt Langford OF Luke Keaschall P Parker Messick P Carson Whisenhunt SS Corey Seager,,Parker Messick,P,58.14%,21.1
2,5229433074,sphere3d (1/2),0,163.45,1B Josh Bell 2B Cody Freeman 3B Ezequiel Duran C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Tristan Peters P Parker Messick P Kevin Gausman SS Kaelen Culpepper,,Ryan Jeffers,C,37.21%,7
3,5229413190,Ajballa14 (2/2),0,152.55,1B Josh Bell 2B Jeff McNeil 3B Ezequiel Duran C Rafael Flores Jr. OF Pete Crow-Armstrong OF Byron Buxton OF Lawrence Butler P George Klassen P Kumar Rocker SS Corey Seager,,Luke Keaschall,OF,36.05%,14
4,5229225844,imadeit110 (3/5),0,148.3,1B Josh Bell 2B Jeff McNeil 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Henry Bolte P Parker Messick P Carson Whisenhunt SS Corey Seager,,Kaelen Culpepper,SS,35.47%,16
5,5229049605,salatso22 (2/5),0,144.15,1B Joc Pederson 2B Cody Freeman 3B Ezequiel Duran C Elias Diaz OF Byron Buxton OF Wyatt Langford OF Luke Keaschall P Logan Gilbert P Parker Messick SS Kaelen Culpepper,,Byron Buxton,OF,29.07%,21
6,5229049608,salatso22 (5/5),0,136.15,1B Royce Lewis 2B Nick Gonzales 3B Jared Triolo C Rafael Flores Jr. OF Bryan Reynolds OF Luke Keaschall OF Esmerlyn Valdez P Logan Gilbert P Parker Messick SS Ryan Kreidler,,Robbie Ray,P,26.74%,13.8
7,5229225839,imadeit110 (2/5),0,135.9,1B Josh Bell 2B Cody Freeman 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Henry Bolte P Parker Messick P Robbie Ray SS Kaelen Culpepper,,Zack Wheeler,P,25.58%,-7.4
8,5228881323,drunkonpappy (5/5),0,134.75,1B Josh Bell 2B Pedro Ramirez 3B Brooks Lee C Tyler Stephenson OF Pete Crow-Armstrong OF Byron Buxton OF Luke Keaschall P Robbie Ray P Zebby Matthews SS Kaelen Culpepper,,Pete Crow-Armstrong,OF,23.84%,0
9,5229241705,Extraqtt (4/5),0,134.35,1B Josh Naylor 2B Jeff McNeil 3B Max Muncy C Cal Raleigh OF Zack Gelof OF Lawrence Butler OF Taylor Ward P Chase Burns P Parker Messick SS Donovan Walton,,Royce Lewis,1B,19.77%,3
10,5229072950,hcnpower (2/2),0,133.05,1B Josh Bell 2B Kody Clemens 3B Colson Montgomery C Ryan Jeffers OF Byron Buxton OF Andrew Benintendi OF Tristan Peters P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Chase Burns,P,18.60%,2.25
11,5229072949,hcnpower (1/2),0,132.85,1B Jake Burger 2B Shay Whitcomb 3B Ezequiel Duran C Drew Cavanaugh OF Seiya Suzuki OF Wyatt Langford OF Jung Hoo Lee P Logan Gilbert P Robbie Ray SS Corey Seager,,Josh Bell,1B,18.60%,15
12,5229045111,meyers2305 (1/5),0,129.05,1B Royce Lewis 2B Jeff McNeil 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Henry Bolte P Parker Messick P Merrill Kelly SS Kaelen Culpepper,,Brooks Lee,3B,18.02%,5
12,5229045112,meyers2305 (2/5),0,129.05,1B Royce Lewis 2B Jeff McNeil 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Henry Bolte P Parker Messick P Merrill Kelly SS Kaelen Culpepper,,Jeff McNeil,2B,17.44%,17
14,5229279589,trent.adams23 (2/2),0,128.45,1B Michael Busch 2B Donovan Walton 3B Nick Gonzales C Rafael Flores Jr. OF Mike Trout OF Lawrence Butler OF Henry Bolte P Parker Messick P Kevin Gausman SS Zach Neto,,Dane Myers,OF,16.86%,0
15,5229226533,seth1374 (3/5),0,127.3,1B Michael Busch 2B Pedro Ramirez 3B Brooks Lee C Ryan Jeffers OF Byron Buxton OF Ian Happ OF Luke Keaschall P Parker Messick P Carson Whisenhunt SS Kaelen Culpepper,,Henry Bolte,OF,15.12%,17
16,5229045114,meyers2305 (4/5),0,126.05,1B Royce Lewis 2B Jeff McNeil 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Carlos Cortes P Parker Messick P Kumar Rocker SS Kaelen Culpepper,,Jose Ramirez,3B,14.53%,3
17,5228870049,metzykid23,0,124.4,1B Josh Bell 2B Jeff McNeil 3B Zack Gelof C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Carlos Cortes P Robbie Ray P George Klassen SS Ryan Kreidler,,Tyler Stephenson,C,14.53%,8
18,5229045113,meyers2305 (3/5),0,124.05,1B Royce Lewis 2B Angel Genao 3B Jose Ramirez C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Petey Halpin P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Michael Busch,1B,14.53%,6
18,5229045115,meyers2305 (5/5),0,124.05,1B Royce Lewis 2B Angel Genao 3B Jose Ramirez C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Petey Halpin P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Zebby Matthews,P,13.95%,26.95
20,5229413189,Ajballa14 (1/2),0,123.2,1B Rafael Flores Jr. 2B Chase Meidroth 3B Cody Freeman C Cal Raleigh OF Pete Crow-Armstrong OF Esmerlyn Valdez OF Jo Adell P Chase Burns P Zebby Matthews SS Elly De La Cruz,,Angel Genao,2B,13.37%,7
21,5228994761,sirleged7777,0,120.9,1B Josh Bell 2B Cody Freeman 3B Brooks Lee C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Tristan Peters P Parker Messick P Robbie Ray SS Matt McLain,,Lawrence Butler,OF,12.79%,16
22,5229311127,Rhombus87 (5/5),0,120.65,1B Tommy White 2B Jeff McNeil 3B Zack Gelof C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Henry Bolte P Parker Messick P Jose Urquidy SS Kaelen Culpepper,,Donovan Walton,2B,12.21%,2
23,5228749923,cholt27 (5/5),0,120.3,1B Michael Busch 2B Jeff McNeil 3B Pedro Ramirez C Carson Kelly OF Pete Crow-Armstrong OF Lawrence Butler OF Henry Bolte P Parker Messick P Carson Whisenhunt SS Nico Hoerner,,Steven Kwan,OF,11.63%,8
24,5228905383,sboynton10,0,119.9,1B Michael Busch 2B Pedro Ramirez 3B Tommy White C Carson Kelly OF Pete Crow-Armstrong OF Lawrence Butler OF Michael Conforto P Parker Messick P Robbie Ray SS Donovan Walton,,Sal Stewart,2B,11.05%,3
24,5228978361,Ivaldry (1/5),0,119.9,1B Joc Pederson 2B Kody Clemens 3B Cody Freeman C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Petey Halpin P Parker Messick P Robbie Ray SS Kaelen Culpepper,,Jose Urquidy,P,11.05%,-6.45
26,5229242597,JohnFR (3/5),0,118.4,1B Josh Bell 2B Nick Gonzales 3B Max Muncy C Rafael Flores Jr. OF Byron Buxton OF Luke Keaschall OF Ryan Kreidler P Zack Wheeler P Robbie Ray SS Kaelen Culpepper,,Brayan Rocchio,SS,10.47%,2
27,5228881320,drunkonpappy (2/5),0,118.05,1B Royce Lewis 2B Sal Stewart 3B Brooks Lee C Tyler Stephenson OF Byron Buxton OF Luke Keaschall OF Dane Myers P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Tristan Peters,OF,9.88%,16
