Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5229203857,jeffmorris007 (10/10),0,199.3,1B Jake Burger 2B Pedro Ramirez 3B Ezequiel Duran C Carson Kelly OF Pete Crow-Armstrong OF Wyatt Langford OF Michael Conforto P Kevin Gausman P Kumar Rocker SS Corey Seager,,Parker Messick,P,52.83%,21.1
2,5229306520,mrfixer2415 (4/4),0,193.45,1B Royce Lewis 2B Kody Clemens 3B Jared Triolo C Cal Raleigh OF Byron Buxton OF Ryan Kreidler OF Tristan Peters P Parker Messick P Kevin Gausman SS Kaelen Culpepper,,Luke Keaschall,OF,29.14%,14
3,5229161389,laxmike80 (12/14),0,183.9,1B Josh Naylor 2B Jeff McNeil 3B Zack Gelof C Cal Raleigh OF Byron Buxton OF Julio Rodriguez OF Petey Halpin P Parker Messick P Robbie Ray SS Kaelen Culpepper,,Ryan Jeffers,C,28.13%,7
4,5229367996,BossHogDaddyDog (7/20),0,176.15,1B Josh Naylor 2B Cole Young 3B Nick Gonzales C Cal Raleigh OF Byron Buxton OF Randy Arozarena OF Julio Rodriguez P Logan Gilbert P Parker Messick SS Brayan Rocchio,,Zack Wheeler,P,28.13%,-7.4
5,5229261238,nvachani (19/20),0,175.15,1B Rafael Flores Jr. 2B Cole Young 3B Rafael Devers C Cal Raleigh OF Fernando Tatis Jr. OF Julio Rodriguez OF Dominic Canzone P Logan Gilbert P Parker Messick SS Xander Bogaerts,,Kaelen Culpepper,SS,27.56%,16
6,5229297451,elindy4 (14/19),0,172.75,1B Josh Bell 2B Kody Clemens 3B Jose Ramirez C Cal Raleigh OF Byron Buxton OF Luke Keaschall OF Jo Adell P Robbie Ray P Zebby Matthews SS Kaelen Culpepper,,Byron Buxton,OF,25.27%,21
7,5229130341,T41129130907 (16/20),0,172.45,1B Josh Naylor 2B Pedro Ramirez 3B Alex Bregman C Cal Raleigh OF Ian Happ OF Michael Conforto OF Dominic Canzone P Parker Messick P Kevin Gausman SS Nico Hoerner,,Chase Burns,P,24.02%,2.25
8,5229205600,tpolak25 (17/20),0,169.15,1B Tommy White 2B Jeff McNeil 3B Max Muncy C Cal Raleigh OF Lawrence Butler OF Henry Bolte OF Jo Adell P Logan Gilbert P Parker Messick SS Corey Seager,,Robbie Ray,P,20.15%,13.8
9,5229212304,eharig09 (14/20),0,168.45,1B Royce Lewis 2B Kody Clemens 3B Pedro Ramirez C Carson Kelly OF Luke Keaschall OF Michael Conforto OF Ryan Kreidler P Parker Messick P Kevin Gausman SS Kaelen Culpepper,,Pete Crow-Armstrong,OF,18.51%,0
10,5229213952,RSorbs,0,167.05,1B Josh Bell 2B Pedro Ramirez 3B Brooks Lee C Ryan Jeffers OF Byron Buxton OF Ian Happ OF Michael Conforto P Parker Messick P Zebby Matthews SS Kaelen Culpepper,,Michael Busch,1B,17.63%,6
11,5229330822,nickbloggerman (3/10),0,166.6,1B Josh Naylor 2B Kody Clemens 3B Weston Wilson C Cal Raleigh OF Wyatt Langford OF Julio Rodriguez OF Taylor Ward P Braxton Ashcraft P Parker Messick SS Kaelen Culpepper,,Josh Bell,1B,15.28%,15
