Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5229279591,bleeski,0,104.93,CPT Kumar Rocker UTIL Wyatt Langford UTIL Corey Seager UTIL Ezequiel Duran UTIL Elias Diaz UTIL Drew Romo,,Jose Urquidy,UTIL,73.91%,-6.45
2,5229389060,josephje,0,89.5,CPT Evan Carter UTIL Miguel Vargas UTIL Corey Seager UTIL Jake Burger UTIL Ezequiel Duran UTIL Brandon Nimmo,,Kumar Rocker,UTIL,56.52%,23.95
3,5228872513,zonaque,0,82.95,CPT Ezequiel Duran UTIL Kumar Rocker UTIL Wyatt Langford UTIL Sam Antonacci UTIL Joc Pederson UTIL Cody Freeman,,Joc Pederson,UTIL,56.52%,4
4,5229263168,Cmoney13x,0,80,CPT Tristan Peters UTIL Munetaka Murakami UTIL Miguel Vargas UTIL Wyatt Langford UTIL Corey Seager UTIL Chase Meidroth,,Cody Freeman,UTIL,52.17%,8
5,5229113626,austin60915,0,75.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Corey Seager UTIL Joc Pederson UTIL Evan Carter UTIL Cody Freeman,,Miguel Vargas,UTIL,39.13%,5
5,5229402051,Ezilodi,0,75.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Wyatt Langford UTIL Evan Carter UTIL Elias Diaz UTIL Cody Freeman,,Wyatt Langford,UTIL,34.78%,23
7,5228843417,USAFJorgensen,0,68.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Wyatt Langford UTIL Joc Pederson UTIL Elias Diaz UTIL Cody Freeman,,Elias Diaz,UTIL,34.78%,4
7,5229319120,clags22,0,68.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Wyatt Langford UTIL Joc Pederson UTIL Elias Diaz UTIL Cody Freeman,,Munetaka Murakami,UTIL,26.09%,3
7,5229378577,nutrinoche,0,68.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Wyatt Langford UTIL Joc Pederson UTIL Elias Diaz UTIL Cody Freeman,,Sam Antonacci,UTIL,26.09%,0
10,5229383712,macyfan,0,60.27,CPT Jose Urquidy UTIL Kumar Rocker UTIL Wyatt Langford UTIL Joc Pederson UTIL Evan Carter UTIL Cody Freeman,,Corey Seager,UTIL,26.09%,23
11,5229388102,L053R666,0,55.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Munetaka Murakami UTIL Evan Carter UTIL Elias Diaz UTIL Cody Freeman,,Andrew Benintendi,UTIL,26.09%,0
12,5229341071,Rhombus87,0,52.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Brandon Nimmo UTIL Joc Pederson UTIL Evan Carter UTIL Elias Diaz,,Evan Carter,UTIL,26.09%,11
13,5229381697,dylanneedsabag,0,48.48,CPT Kumar Rocker UTIL Jose Urquidy UTIL Braden Montgomery UTIL Andrew Benintendi UTIL Joc Pederson UTIL Cody Freeman,,Tristan Peters,UTIL,21.74%,16
14,5228887828,KILLANADZ24,0,44.05,CPT Miguel Vargas UTIL Jose Urquidy UTIL Corey Seager UTIL Andrew Benintendi UTIL Joc Pederson UTIL Tristan Peters,,Drew Romo,UTIL,21.74%,3
14,5229380452,smoothcriminal,0,44.05,CPT Miguel Vargas UTIL Jose Urquidy UTIL Corey Seager UTIL Andrew Benintendi UTIL Joc Pederson UTIL Tristan Peters,,Jake Burger,UTIL,13.04%,25
16,5229361495,pat_the_hat2,0,39.05,CPT Jake Burger UTIL Jose Urquidy UTIL Munetaka Murakami UTIL Sam Antonacci UTIL Chase Meidroth UTIL Drew Romo,,Ezequiel Duran,UTIL,13.04%,16
17,5229438339,bdunnjr,0,38.05,CPT Miguel Vargas UTIL Jose Urquidy UTIL Sam Antonacci UTIL Jake Burger UTIL Joc Pederson UTIL Cody Freeman,,Brandon Nimmo,UTIL,13.04%,4
18,5228839525,whoisjohngalt420,0,33.28,CPT Jose Urquidy UTIL Kumar Rocker UTIL Sam Antonacci UTIL Andrew Benintendi UTIL Tristan Peters UTIL Drew Romo,,Chase Meidroth,UTIL,8.70%,2
19,5229369012,Paligapjh,0,30.28,CPT Jose Urquidy UTIL Kumar Rocker UTIL Miguel Vargas UTIL Joc Pederson UTIL Elias Diaz UTIL Drew Romo,,Braden Montgomery,UTIL,4.35%,7
20,5229372325,tkleamkrjd1942,0,22.33,CPT Jose Urquidy UTIL Munetaka Murakami UTIL Miguel Vargas UTIL Andrew Benintendi UTIL Tristan Peters UTIL Cody Freeman,,,
21,5229338527,3lbfrill,0,18,CPT Joc Pederson UTIL Munetaka Murakami UTIL Miguel Vargas UTIL Sam Antonacci UTIL Brandon Nimmo UTIL Andrew Benintendi,,,
22,5228877232,aramisj22,0,9.33,CPT Jose Urquidy UTIL Munetaka Murakami UTIL Miguel Vargas UTIL Sam Antonacci UTIL Cody Freeman UTIL Drew Romo,,,
23,5229417983,Extraqtt,0,0,,,,
