Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5214817470,wittwerjoe,0,156.7,1B Yandy Diaz 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Taylor Trammell OF Corbin Carroll OF Ryan Waldschmidt P MacKenzie Gore P Reid Detmers SS Geraldo Perdomo,,Tarik Skubal,P,47.83%,13.05
2,5214725325,LUE92,0,122.2,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Elias Diaz OF Lars Nootbaar OF Ryan Vilade OF Chandler Simpson P Michael Soroka P Tarik Skubal SS Carson Williams,,Salvador Perez,C,30.43%,0
3,5214799204,KILLANADZ24,0,119.85,1B Ryan Vilade 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Jake McCarthy OF Tim Tawa OF Tyler Soderstrom P Hayden Wesneski P Reid Detmers SS Jacob Wilson,,Gabriel Moreno,C,30.43%,19
4,5214679876,deckeron,0,118.7,1B Christian Walker 2B Jose Altuve 3B Yandy Diaz C Salvador Perez OF Yordan Alvarez OF Cam Smith OF Wyatt Langford P Freddy Peralta P MacKenzie Gore SS Taylor Walls,,Yandy Diaz,1B,26.09%,26
5,5214739559,kodiakdog1966,0,113.45,1B Christian Walker 2B Ketel Marte 3B Nolan Arenado C Hunter Goodman OF Jake McCarthy OF Andy Pages OF Tyler Soderstrom P Reid Detmers P Jacob Lopez SS Miguel Rojas,,Geraldo Perdomo,SS,26.09%,4
6,5214778191,hutchdawg16,0,109.55,1B Jake Burger 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Wyatt Langford P MacKenzie Gore P Jacob Lopez SS Geraldo Perdomo,,MacKenzie Gore,P,26.09%,24.4
7,5214719954,arbo1,0,109.2,1B Christian Walker 2B Jeff McNeil 3B Isaac Paredes C Gabriel Moreno OF Jake Bauers OF Tim Tawa OF Jackson Chourio P Tarik Skubal P Jacob Lopez SS Geraldo Perdomo,,Corbin Carroll,OF,26.09%,11
8,5214681281,fheimes,0,108.45,1B Tim Tawa 2B Osleivis Basabe 3B Nolan Arenado C Elias Diaz OF Lars Nootbaar OF Corbin Carroll OF Wyatt Langford P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Jeff McNeil,1B,21.74%,15
9,5214792202,mnovotny824,0,106.5,1B Yandy Diaz 2B Jose Altuve 3B Nolan Arenado C Christian Vazquez OF Yordan Alvarez OF Corbin Carroll OF Tim Tawa P Hayden Wesneski P Noah Cameron SS Jeremy Pena,,Michael Soroka,P,21.74%,14.15
10,5214798734,jc000000,0,99.25,1B Yandy Diaz 2B Jake Cronenworth 3B Nick Loftin C Salvador Perez OF Taylor Trammell OF Fernando Tatis Jr. OF Jung Hoo Lee P Casey Mize P Noah Cameron SS Bobby Witt Jr.,,Ryan Vilade,1B,21.74%,4
11,5214712515,tstone13,0,98.6,1B Yandy Diaz 2B Jose Altuve 3B Ezequiel Duran C Gabriel Moreno OF Taylor Trammell OF Jordan Beck OF Tyler Soderstrom P Logan Henderson P Noah Cameron SS Geraldo Perdomo,,Reid Detmers,P,21.74%,19.3
12,5214783689,Emac,0,98.2,1B Jeff McNeil 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Jose Siri OF Lars Nootbaar OF Corbin Carroll P Tarik Skubal P Jacob Lopez SS Geraldo Perdomo,,Jacob Lopez,P,21.74%,18.15
13,5214789842,Jmass44x2,0,90.6,1B Freddie Freeman 2B Miguel Rojas 3B Junior Caminero C Salvador Perez OF Teoscar Hernandez OF Ryan Vilade OF Chandler Simpson P Hayden Wesneski P Tarik Skubal SS Carson Williams,,Tim Tawa,1B,21.74%,5
14,5214691641,redyodagirl,0,89.55,1B Andrew Vaughn 2B Osleivis Basabe 3B David Hamilton C Gabriel Moreno OF Jake Bauers OF Jackson Chourio OF Luis Lara P Michael Soroka P MacKenzie Gore SS Jeremy Pena,,Noah Cameron,P,21.74%,3.95
15,5214814005,Hazeyjose,0,89.45,1B Nolan Schanuel 2B Osleivis Basabe 3B Isaac Paredes C Salvador Perez OF Jake Bauers OF Zack Gelof OF Corbin Carroll P Michael Soroka P Reid Detmers SS Zach Neto,,Nolan Arenado,3B,17.39%,28
16,5214702796,ssj262,0,87.8,1B Jac Caglianone 2B Ketel Marte 3B Ezequiel Duran C Salvador Perez OF Starling Marte OF Jose Siri OF Ryan Vilade P Michael Soroka P Logan Henderson SS Bobby Witt Jr.,,Ketel Marte,2B,17.39%,14
17,5214811191,Handcuff2006,0,74.35,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Christian Vazquez OF Fernando Tatis Jr. OF Ryan Vilade OF Jackson Merrill P Tarik Skubal P Reid Detmers SS Carson Williams,,Jake Bauers,OF,17.39%,5
18,5214679158,Branaman12,0,71.45,1B TJ Rumfield 2B Willi Castro 3B Isaac Paredes C Hunter Goodman OF Jake McCarthy OF Jordan Beck OF Tim Tawa P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Jeremy Pena,SS,17.39%,7
19,5214792852,peterjpacheco,0,66.2,1B Rafael Devers 2B Osleivis Basabe 3B Kyle Karros C Salvador Perez OF Brandon Nimmo OF Jung Hoo Lee OF Cole Carrigg P Michael Soroka P Tarik Skubal SS Jeremy Pena,,Lars Nootbaar,OF,17.39%,4
20,5214724238,Mige1,0,64,1B Andrew Vaughn 2B Jeff McNeil 3B David Hamilton C William Contreras OF Jake Bauers OF Daulton Varsho OF Jackson Chourio P Tarik Skubal P Noah Cameron SS Jeremy Pena,,Osleivis Basabe,2B,17.39%,3
21,5214683399,Nbot11,0,60.2,1B Andrew Vaughn 2B Brice Turang 3B Vaughn Grissom C William Contreras OF Teoscar Hernandez OF Jackson Chourio OF Luis Lara P Tarik Skubal P Jacob Lopez SS Zach Neto,,Carson Williams,SS,17.39%,0
22,5214703706,Elwaysarmy,0,54.7,1B Nolan Schanuel 2B Cam Cauley 3B Ezequiel Duran C Moises Ballesteros OF Brandon Nimmo OF Jose Siri OF Wyatt Langford P Tarik Skubal P Logan Henderson SS Zach Neto,,Jackson Chourio,OF,17.39%,14
23,5214787047,bleeski,0,51.55,1B Nolan Schanuel 2B Brice Turang 3B Vaughn Grissom C Salvador Perez OF Mike Trout OF Yordan Alvarez OF Jackson Merrill P Noah Cameron P Gabriel Hughes SS Zach Neto,,Zach Neto,SS,17.39%,0
,,,,,,,Wyatt Langford,OF,17.39%,8
,,,,,,,Jose Altuve,2B,13.04%,2
,,,,,,,Miguel Rojas,2B,13.04%,9
,,,,,,,Christian Walker,1B,13.04%,2
,,,,,,,Manny Machado,3B,13.04%,0
,,,,,,,Jose Siri,OF,13.04%,0
,,,,,,,Jake McCarthy,OF,13.04%,5
,,,,,,,Taylor Trammell,OF,13.04%,4
,,,,,,,Hayden Wesneski,P,13.04%,13.55
,,,,,,,Isaac Paredes,3B,13.04%,14
,,,,,,,Yordan Alvarez,OF,13.04%,10
,,,,,,,Ezequiel Duran,3B,13.04%,5
,,,,,,,Andrew Vaughn,1B,13.04%,0
,,,,,,,Tyler Soderstrom,OF,13.04%,14
,,,,,,,Logan Henderson,P,13.04%,18.65
,,,,,,,Junior Caminero,3B,13.04%,18
,,,,,,,Nolan Schanuel,1B,13.04%,0
,,,,,,,Christian Vazquez,C,8.70%,0
,,,,,,,Elias Diaz,C,8.70%,8
,,,,,,,Teoscar Hernandez,OF,8.70%,0
,,,,,,,Brandon Nimmo,OF,8.70%,10
,,,,,,,Jake Cronenworth,2B,8.70%,3
,,,,,,,William Contreras,C,8.70%,6
,,,,,,,David Hamilton,3B,8.70%,0
,,,,,,,Fernando Tatis Jr.,OF,8.70%,0
,,,,,,,Jung Hoo Lee,OF,8.70%,17
,,,,,,,Brice Turang,2B,8.70%,0
,,,,,,,Bobby Witt Jr.,SS,8.70%,9
,,,,,,,Vaughn Grissom,3B,8.70%,6
,,,,,,,Jordan Beck,OF,8.70%,2
,,,,,,,Hunter Goodman,C,8.70%,2
,,,,,,,Jackson Merrill,OF,8.70%,16
,,,,,,,Chandler Simpson,OF,8.70%,20
,,,,,,,Luis Lara,OF,8.70%,3
,,,,,,,Freddie Freeman,1B,4.35%,13
,,,,,,,Mike Trout,OF,4.35%,20
,,,,,,,Starling Marte,OF,4.35%,2
,,,,,,,Freddy Peralta,P,4.35%,13.3
,,,,,,,Rafael Devers,1B,4.35%,2
,,,,,,,Willi Castro,2B,4.35%,3
,,,,,,,Ty France,1B,4.35%,19
,,,,,,,Jake Burger,1B,4.35%,7
,,,,,,,Taylor Walls,SS,4.35%,9
,,,,,,,Daulton Varsho,OF,4.35%,0
,,,,,,,Andy Pages,OF,4.35%,2
,,,,,,,Casey Mize,P,4.35%,17.3
,,,,,,,Zack Gelof,OF,4.35%,23
,,,,,,,Nick Loftin,3B,4.35%,19
,,,,,,,Jac Caglianone,1B,4.35%,21
,,,,,,,Cam Cauley,2B,4.35%,0
,,,,,,,TJ Rumfield,1B,4.35%,3
,,,,,,,Moises Ballesteros,C,4.35%,0
,,,,,,,Gabriel Hughes,P,4.35%,-4.4
,,,,,,,Cam Smith,OF,4.35%,24
,,,,,,,Jacob Wilson,SS,4.35%,7
