Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5214688721,fheimes,0,139.35,1B Yandy Diaz 2B Jeff McNeil 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Lawrence Butler OF Tim Tawa P Tarik Skubal P Reid Detmers SS Geraldo Perdomo,,Tarik Skubal,P,59.57%,13.05
2,5214541106,TroyGilly91,0,138.7,1B Tim Tawa 2B Ketel Marte 3B Nick Loftin C Gabriel Moreno OF Kyle Isbel OF Lars Nootbaar OF Corbin Carroll P MacKenzie Gore P Casey Mize SS Bobby Witt Jr.,,MacKenzie Gore,P,38.30%,24.4
3,5214346619,salatso22,0,136.7,1B Yandy Diaz 2B Miguel Rojas 3B Junior Caminero C Nick Fortes OF Corbin Carroll OF Tim Tawa OF Chandler Simpson P MacKenzie Gore P Reid Detmers SS Carson Williams,,Lars Nootbaar,OF,34.04%,4
4,5214740229,Bankster17,0,125.45,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Drew Cavanaugh OF Carlos Cortes OF Ryan Vilade OF Jonny DeLuca P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Yandy Diaz,1B,31.91%,26
5,5214275642,Chadg20,0,124.7,1B Jeff McNeil 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Ryan Waldschmidt P MacKenzie Gore P Casey Mize SS Geraldo Perdomo,,Ryan Vilade,1B,31.91%,4
6,5214705133,LUE92,0,122.2,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Elias Diaz OF Lars Nootbaar OF Ryan Vilade OF Chandler Simpson P Michael Soroka P Tarik Skubal SS Carson Williams,,Junior Caminero,3B,31.91%,18
7,5214453541,jokerdpo,0,120.7,1B Ryan Vilade 2B Ketel Marte 3B Christian Koss C Gabriel Moreno OF Lars Nootbaar OF Jonny DeLuca OF Corbin Carroll P MacKenzie Gore P Reid Detmers SS Geraldo Perdomo,,Geraldo Perdomo,SS,29.79%,4
8,5214117429,ynot4greg21,0,119.35,1B Jonathan Aranda 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Max Kepler OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Noah Cameron SS Geraldo Perdomo,,Gabriel Moreno,C,27.66%,19
9,5214727628,sellard,0,115.2,1B Tim Tawa 2B Ketel Marte 3B Jonah Bride C Gabriel Moreno OF Jung Hoo Lee OF Corbin Carroll OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Geraldo Perdomo,,Carson Williams,2B,27.66%,0
10,5214552133,Celticsnc,0,114.45,1B Christian Walker 2B Jeff McNeil 3B Junior Caminero C Christian Vazquez OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Reid Detmers,P,25.53%,19.3
