Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5214797214,danielgho,0,147.45001,1B Shohei Ohtani 2B Jeff McNeil 3B Zack Gelof C Jonah Heim OF Kyle Isbel OF Lawrence Butler OF Cam Smith P MacKenzie Gore P Tarik Skubal SS Jacob Wilson,,Tarik Skubal,P,63.38%,13.05
2,5214789636,wormlove3 (2/4),0,144.95001,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Travis d'Arnaud OF Kyle Isbel OF Zack Gelof OF Jackson Chourio P Freddy Peralta P Logan Henderson SS Carson Williams,,Reid Detmers,P,27.46%,19.3
3,5214808947,DaPharmer,0,137.45001,1B Jake Burger 2B Jeff McNeil 3B Yandy Diaz C Gabriel Moreno OF Ryan Vilade OF Lawrence Butler OF Jackson Chourio P MacKenzie Gore P Tarik Skubal SS Miguel Rojas,,Geraldo Perdomo,SS,23.94%,4
4,5214790386,Mark-QVOD,0,136.7,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Jonah Heim OF Carlos Cortes OF Ryan Vilade OF Tyler Soderstrom P MacKenzie Gore P Reid Detmers SS Miguel Rojas,,Logan Henderson,P,22.54%,18.65
5,5214783029,Jimbobwae42,0,136.45001,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Elias Diaz OF Ryan Vilade OF Tyler Soderstrom OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Carson Williams,,MacKenzie Gore,P,22.54%,24.4
6,5214810992,JERKER19,0,132.45001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Elias Diaz OF Lars Nootbaar OF Ryan Vilade OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Ryan Vilade,OF,21.13%,4
7,5214803519,tommydoo8,0,132.35,1B Ty France 2B Jeff McNeil 3B Nick Loftin C Nick Fortes OF Christian Yelich OF Jonny DeLuca OF Andy Pages P Tarik Skubal P Casey Mize SS Miguel Rojas,,Gabriel Moreno,C,19.01%,19
8,5214807569,jermsnew,0,131.45001,1B Jac Caglianone 2B Brice Turang 3B Junior Caminero C Gabriel Moreno OF Jung Hoo Lee OF Lawrence Butler OF Henry Bolte P Reid Detmers P Jacob Lopez SS Mookie Betts,,Junior Caminero,3B,19.01%,18
9,5214807208,ram1502,0,130.6,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Freddy Fermin OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P Hayden Wesneski P Tarik Skubal SS Geraldo Perdomo,,Jeff McNeil,2B,19.01%,15
10,5214801477,genosucks1 (1/3),0,127.450005,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Jung Hoo Lee OF Ryan Vilade OF Lawrence Butler P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Corbin Carroll,OF,17.61%,11
11,5214779032,415gio (1/4),0,126.350006,1B Jonathan Aranda 2B Miguel Rojas 3B Yandy Diaz C Nick Fortes OF Lars Nootbaar OF Jonny DeLuca OF Ryan Waldschmidt P Tarik Skubal P Reid Detmers SS Taylor Walls,,Yandy Diaz,1B,15.49%,26
12,5214795984,peterjpacheco (2/4),0,125.450005,1B Ryan Vilade 2B Jeff McNeil 3B Yandy Diaz C Travis d'Arnaud OF Shohei Ohtani OF Jake McCarthy OF Jung Hoo Lee P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Jake McCarthy,OF,14.79%,5
13,5214780327,ivymoose (1/2),0,124.35,1B Ryan Vilade 2B Ketel Marte 3B Nolan Arenado C Nick Fortes OF Lars Nootbaar OF Jonny DeLuca OF Chandler Simpson P Tarik Skubal P Reid Detmers SS Carson Williams,,Brandon Nimmo,OF,14.79%,10
14,5214808985,MerMer3,0,123.15,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Jonah Heim OF Max Kepler OF Jackson Chourio OF Wyatt Langford P MacKenzie Gore P Blade Tidwell SS Corey Seager,,Carson Williams,SS,14.08%,0
15,5214795986,peterjpacheco (4/4),0,122.35,1B Jonathan Aranda 2B Carson Williams 3B Kyle Karros C Gabriel Moreno OF Jonny DeLuca OF Chandler Simpson OF Ryan Waldschmidt P Tarik Skubal P Reid Detmers SS Taylor Walls,,Lawrence Butler,OF,13.38%,6
