Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5195998060,JRaab,0,186.95,1B Ildemaro Vargas 2B Ketel Marte 3B Nolan Arenado C James McCann OF Corbin Carroll OF Christian Yelich OF Daylen Lile P Gerrit Cole P Reid Detmers SS Elly De La Cruz,,Gerrit Cole,P,32.58%,29.35
2,5196220152,claytankgunner (4/5),0,161.55,1B Luis Garcia Jr. 2B Ketel Marte 3B Nolan Arenado C James McCann OF James Wood OF Dylan Crews OF Corbin Carroll P Cade Cavalli P Merrill Kelly SS Geraldo Perdomo,,Reid Detmers,P,30.34%,19.6
3,5196312228,cb777 (2/2),0,158.6,1B Ildemaro Vargas 2B Ketel Marte 3B Nolan Arenado C Cal Raleigh OF Wilyer Abreu OF Corbin Carroll OF Tim Tawa P Logan Henderson P Gerrit Cole SS Zach Neto,,CJ Abrams,SS,29.21%,21
4,5196311831,phayes526 (2/5),0,157.7,1B Rafael Devers 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF James Wood OF Daylen Lile OF Tim Tawa P Cade Cavalli P Brady Singer SS CJ Abrams,,Jazz Chisholm Jr.,2B,28.65%,0
5,5196220153,claytankgunner (5/5),0,153.35,1B Romy Gonzalez 2B Ketel Marte 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Jarren Duran P Logan Henderson P Landen Roupp SS Geraldo Perdomo,,James Wood,OF,28.09%,2
6,5196004477,goofybh207,0,147.35,1B Rafael Devers 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Jake McCarthy OF Tyler O'Neill OF Josh Lowe P Logan Henderson P Landen Roupp SS CJ Abrams,,Logan Henderson,P,25.84%,26.25
7,5196219668,alexanderbricks,0,142.6,1B Willson Contreras 2B Jeff McNeil 3B Caleb Durbin C Connor Wong OF Corbin Carroll OF Cody Bellinger OF Daylen Lile P Logan Henderson P Gerrit Cole SS Jacob Wilson,,Trent Grisham,OF,25.84%,5
8,5195969781,Wanna_Square_Up1567 (3/5),0,140.15,1B Luis Garcia Jr. 2B Jose Tena 3B Josh Rojas C James McCann OF James Wood OF Dylan Crews OF Isaac Collins P Gerrit Cole P Brady Singer SS CJ Abrams,,Brady Singer,P,19.66%,20.8
8,5196033391,11baller20 (1/3),0,140.15,1B Josh Naylor 2B Jazz Chisholm Jr. 3B Nolan Arenado C Hunter Goodman OF Cole Carrigg OF Esmerlyn Valdez OF Ryan Waldschmidt P Gerrit Cole P Brady Singer SS CJ Abrams,,Ben Rice,1B,19.10%,18
10,5196095984,TY54321 (4/5),0,139.85,1B Sal Stewart 2B Nick Gonzales 3B Casey Schmitt C Tyler Stephenson OF Trent Grisham OF JJ Bleday OF Dane Myers P Logan Henderson P Reid Detmers SS Elly De La Cruz,,Emerson Hancock,P,18.54%,11.9
11,5196159726,GQ1NYC (1/5),0,139.6,1B Rafael Devers 2B Romy Gonzalez 3B Caleb Durbin C Hunter Goodman OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Logan Henderson P Gerrit Cole SS Willy Adames,,Daylen Lile,OF,18.54%,9
12,5196217724,wittwerjoe (4/5),0,139.4,1B Sal Stewart 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Jake McCarthy OF JJ Bleday OF Carson Benge P Gerrit Cole P Christian Scott SS Elly De La Cruz,,Jake Bennett,P,17.98%,13.35
13,5196311830,phayes526 (1/5),0,135.05,1B Willson Contreras 2B Jazz Chisholm Jr. 3B Jorbit Vivas C Austin Wells OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Logan Henderson P Brady Singer SS CJ Abrams,,Landen Roupp,P,17.42%,21.1
14,5196229878,tmoney88 (5/5),0,132.05,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C Ivan Herrera OF James Wood OF Corbin Carroll OF Daylen Lile P Logan Henderson P Brady Singer SS Geraldo Perdomo,,Christian Scott,P,15.17%,10.05
15,5196131340,grantgoupil (3/5),0,131.4,1B Luis Garcia Jr. 2B Nasim Nunez 3B Nolan Arenado C Sam Huff OF James Wood OF Daylen Lile OF Tyler O'Neill P Reid Detmers P Brady Singer SS CJ Abrams,,Luis Garcia Jr.,1B,14.61%,16
16,5196159730,GQ1NYC (5/5),0,131.3,1B Rafael Devers 2B Jose Tena 3B Christian Encarnacion-Strand C Keibert Ruiz OF Dylan Crews OF Daylen Lile OF Tyler O'Neill P Logan Henderson P Christian Scott SS CJ Abrams,,Cal Raleigh,C,14.04%,5
17,5196296001,sphere3d (2/2),0,130.95,1B Josh Naylor 2B Ketel Marte 3B Nolan Arenado C Cal Raleigh OF Wilyer Abreu OF Ceddanne Rafaela OF Trent Grisham P Gerrit Cole P Reid Detmers SS Geraldo Perdomo,,Caleb Durbin,3B,13.48%,14
18,5196135671,aliensexist77 (3/5),0,130.85,1B Luis Garcia Jr. 2B Oswald Peraza 3B Vaughn Grissom C James McCann OF Mike Trout OF Dylan Crews OF Daylen Lile P Logan Henderson P Reid Detmers SS Nasim Nunez,,Jasson Dominguez,OF,12.92%,5
19,5195964462,jpeyton1219,0,130.25,1B Josh Naylor 2B Nasim Nunez 3B Jorbit Vivas C Cal Raleigh OF Jackson Chourio OF Jordan Walker OF Daylen Lile P Gerrit Cole P Cade Cavalli SS Jacob Wilson,,Spencer Jones,OF,12.92%,2
20,5196124139,clags22 (5/5),0,130.05,1B Luis Garcia Jr. 2B Nasim Nunez 3B Christian Encarnacion-Strand C Keibert Ruiz OF James Wood OF Daylen Lile OF Luke Raley P Seth Lugo P Cade Cavalli SS Zach Neto,,Wilyer Abreu,OF,12.36%,0
21,5196106213,drunkonpappy (4/5),0,128.4,1B Luis Garcia Jr. 2B Jose Tena 3B Coby Mayo C Austin Wells OF Dylan Crews OF Daylen Lile OF Tyler O'Neill P Gerrit Cole P Christian Scott SS CJ Abrams,,Ivan Herrera,C,11.80%,0
22,5195940278,jordanh415,0,127.25,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Jorbit Vivas C Keibert Ruiz OF Dylan Crews OF Daylen Lile OF Jo Adell P Gerrit Cole P Cade Cavalli SS CJ Abrams,,Dylan Crews,OF,11.80%,12
23,5196131342,grantgoupil (5/5),0,126.95,1B Willson Contreras 2B Ketel Marte 3B Caleb Durbin C Gabriel Moreno OF Mike Trout OF Masataka Yoshida OF Tim Tawa P Gerrit Cole P Reid Detmers SS Geraldo Perdomo,,Austin Wells,C,11.24%,9
24,5196186813,seth1374 (4/5),0,126.4,1B Luis Garcia Jr. 2B Luis Arraez 3B Jorbit Vivas C Keibert Ruiz OF Daylen Lile OF Jung Hoo Lee OF Drew Gilbert P Reid Detmers P Brady Singer SS CJ Abrams,,Keibert Ruiz,C,11.24%,7
25,5196030619,wikingfan (5/5),0,125.7,1B Luis Garcia Jr. 2B Jose Tena 3B Christian Encarnacion-Strand C Keibert Ruiz OF Mickey Moniak OF Daylen Lile OF Tyler O'Neill P Emerson Hancock P Brady Singer SS CJ Abrams,,Elly De La Cruz,SS,11.24%,7
