Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5196299654,Wanna_Square_Up1567,0,140.15,1B Luis Garcia Jr. 2B Jose Tena 3B Josh Rojas C James McCann OF James Wood OF Dylan Crews OF Isaac Collins P Gerrit Cole P Brady Singer SS CJ Abrams,,Gerrit Cole,P,53.33%,29.35
2,5196300577,wittwerjoe,0,139.4,1B Sal Stewart 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Jake McCarthy OF JJ Bleday OF Carson Benge P Gerrit Cole P Christian Scott SS Elly De La Cruz,,Caleb Durbin,3B,40.00%,14
3,5195908238,bleeski,0,136.25,1B Ben Rice 2B Cole Young 3B Sal Stewart C Tyler Stephenson OF Julio Rodriguez OF JJ Bleday OF A.J. Ewing P Gerrit Cole P Cade Cavalli SS Elly De La Cruz,,CJ Abrams,SS,33.33%,21
4,5196160894,salatso22,0,120.15,1B Luis Garcia Jr. 2B Romy Gonzalez 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Tyler O'Neill P Logan Henderson P Emerson Hancock SS CJ Abrams,,Wilyer Abreu,OF,33.33%,0
5,5195878245,donj9903,0,111.15,1B Alec Burleson 2B Michael Massey 3B Caleb Durbin C Gabriel Moreno OF Wilyer Abreu OF Jake McCarthy OF Masataka Yoshida P Jake Bennett P Brady Singer SS CJ Abrams,,Logan Henderson,P,26.67%,26.25
6,5196316569,Archlich,0,109.95,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Hunter Goodman OF Cody Bellinger OF Ceddanne Rafaela OF Masataka Yoshida P Gerrit Cole P Reid Detmers SS Tsung-Che Cheng,,Jake Bennett,P,26.67%,13.35
7,5196264582,turkohutch,0,105.25,1B Rafael Devers 2B Ketel Marte 3B Nolan Arenado C Ivan Herrera OF Cody Bellinger OF Daylen Lile OF Trent Grisham P Gerrit Cole P Emerson Hancock SS Geraldo Perdomo,,Reid Detmers,P,26.67%,19.6
8,5196156183,collinguy,0,104.95,1B Ben Rice 2B Cole Young 3B Nolan Arenado C Cal Raleigh OF Tyler Soderstrom OF Cody Bellinger OF Christian Yelich P Jake Bennett P Reid Detmers SS Colt Emerson,,James Wood,OF,26.67%,2
9,5195865944,aschuite,0,99.7,1B Ben Rice 2B Romy Gonzalez 3B Caleb Durbin C Cal Raleigh OF Jordan Walker OF Trent Grisham OF Masataka Yoshida P Gerrit Cole P Jake Bennett SS Francisco Lindor,,Ben Rice,1B,26.67%,18
10,5196279431,snugg26,0,99.65,1B Christian Encarnacion-Strand 2B Jazz Chisholm Jr. 3B Nick Gonzales C Austin Wells OF James Wood OF Mike Trout OF Jasson Dominguez P Gerrit Cole P Gage Jump SS Zach Neto,,Cole Young,2B,26.67%,0
11,5196315043,mikecapp12,0,99.4,1B Romy Gonzalez 2B Ketel Marte 3B Caleb Durbin C Connor Wong OF James Wood OF Wilyer Abreu OF Masataka Yoshida P Reid Detmers P Brady Singer SS CJ Abrams,,Masataka Yoshida,OF,26.67%,7
12,5196317170,duncan_nelson,0,90.95,1B Bryce Eldridge 2B Cole Young 3B Vaughn Grissom C Austin Wells OF James Wood OF Trent Grisham OF Jasson Dominguez P Gerrit Cole P Reid Detmers SS CJ Abrams,,Emerson Hancock,P,20.00%,11.9
13,5196316694,cbright6,0,86.6,1B Josh Naylor 2B Cole Young 3B Caleb Durbin C Ivan Herrera OF Jackson Chourio OF Jake McCarthy OF Cole Carrigg P Logan Henderson P Jake Bennett SS Jacob Wilson,,Brady Singer,P,20.00%,20.8
14,5196183945,jsanders41,0,85.35,1B Rafael Devers 2B Jeff McNeil 3B Vaughn Grissom C Hunter Goodman OF Mike Trout OF Wilyer Abreu OF Cole Carrigg P Logan Henderson P Landen Roupp SS Tsung-Che Cheng,,Jake McCarthy,OF,20.00%,5
15,5196301855,theorion23,0,71.15,1B Willson Contreras 2B Josh Rojas 3B Coby Mayo C Ivan Herrera OF Mickey Moniak OF Wilyer Abreu OF Tyler O'Neill P Logan Henderson P Emerson Hancock SS Zach Neto,,Cody Bellinger,OF,20.00%,5
,,,,,,,Trent Grisham,OF,20.00%,5
,,,,,,,Ivan Herrera,C,20.00%,0
,,,,,,,Romy Gonzalez,1B,20.00%,5
,,,,,,,Hunter Goodman,C,13.33%,5
,,,,,,,Elly De La Cruz,SS,13.33%,7
,,,,,,,Luis Garcia Jr.,1B,13.33%,16
,,,,,,,Mike Trout,OF,13.33%,5
,,,,,,,Sal Stewart,1B,13.33%,18
,,,,,,,Ketel Marte,2B,13.33%,10
,,,,,,,Zach Neto,SS,13.33%,5
,,,,,,,Cole Carrigg,OF,13.33%,0
,,,,,,,Jazz Chisholm Jr.,2B,13.33%,0
,,,,,,,Gabriel Moreno,C,13.33%,18
,,,,,,,Ceddanne Rafaela,OF,13.33%,19
,,,,,,,Rafael Devers,1B,13.33%,9
,,,,,,,JJ Bleday,OF,13.33%,14
,,,,,,,Cal Raleigh,C,13.33%,5
,,,,,,,Nolan Arenado,3B,13.33%,24
,,,,,,,Jasson Dominguez,OF,13.33%,5
,,,,,,,Vaughn Grissom,3B,13.33%,0
,,,,,,,Tyler O'Neill,OF,13.33%,7
,,,,,,,Connor Wong,C,13.33%,0
,,,,,,,Tsung-Che Cheng,SS,13.33%,0
,,,,,,,Josh Rojas,2B,13.33%,3
,,,,,,,Austin Wells,C,13.33%,9
,,,,,,,Landen Roupp,P,6.67%,21.1
,,,,,,,Gage Jump,P,6.67%,1.3
,,,,,,,Christian Scott,P,6.67%,10.05
,,,,,,,Cade Cavalli,P,6.67%,29.9
,,,,,,,Mickey Moniak,OF,6.67%,3
,,,,,,,Willson Contreras,1B,6.67%,8
,,,,,,,Jackson Chourio,OF,6.67%,3
,,,,,,,Jordan Walker,OF,6.67%,0
,,,,,,,Dylan Crews,OF,6.67%,12
,,,,,,,Tyler Soderstrom,OF,6.67%,5
,,,,,,,Christian Yelich,OF,6.67%,15
,,,,,,,Daylen Lile,OF,6.67%,9
,,,,,,,Julio Rodriguez,OF,6.67%,5
,,,,,,,Jacob Wilson,SS,6.67%,8
,,,,,,,Alec Burleson,1B,6.67%,2
,,,,,,,Nick Gonzales,3B,6.67%,21
,,,,,,,Francisco Lindor,SS,6.67%,3
,,,,,,,Jose Tena,2B,6.67%,8
,,,,,,,Geraldo Perdomo,SS,6.67%,2
,,,,,,,Carson Benge,OF,6.67%,3
,,,,,,,Michael Massey,2B,6.67%,10
,,,,,,,A.J. Ewing,OF,6.67%,8
,,,,,,,Bryce Eldridge,1B,6.67%,0
,,,,,,,Josh Naylor,1B,6.67%,17
,,,,,,,Coby Mayo,3B,6.67%,7
,,,,,,,Tyler Stephenson,C,6.67%,7
,,,,,,,Christian Encarnacion-Strand,1B,6.67%,22
,,,,,,,Ildemaro Vargas,2B,6.67%,21
,,,,,,,Isaac Collins,OF,6.67%,0
,,,,,,,Colt Emerson,SS,6.67%,0
,,,,,,,Jeff McNeil,2B,6.67%,19
,,,,,,,Ryan McMahon,3B,6.67%,7
,,,,,,,James McCann,C,6.67%,28
