Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5216592688,bleeski,0,127.05,1B Andres Chaparro 2B Nico Hoerner 3B Alex Bregman C Dillon Dingler OF Seiya Suzuki OF Dylan Crews OF Max Clark P Framber Valdez P Janson Junk SS Dansby Swanson,,Framber Valdez,P,60.87%,3.55
2,5216608955,Ozarkian,0,120.8,1B Spencer Horwitz 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Daylen Lile OF Jacob Young P Foster Griffin P Framber Valdez SS Nasim Nunez,,Pete Crow-Armstrong,OF,60.87%,9
3,5216069934,snellman,0,118.55,1B Michael Busch 2B Xavier Edwards 3B Jose Ramirez C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Jo Adell P David Peterson P Janson Junk SS Dansby Swanson,,Janson Junk,P,47.83%,16.5
4,5216134310,titanhawks,0,110.6,1B Michael Busch 2B Brandon Lowe 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Ronny Simon P Framber Valdez P David Peterson SS Jacob Gonzalez,,Carson Kelly,C,39.13%,2
5,5216209793,davidwinz1960,0,103.7,1B Spencer Torkelson 2B Hao-Yu Lee 3B Jose Ramirez C Dillon Dingler OF Chase DeLauter OF Angel Martinez OF Jo Adell P Janson Junk P Jackson Kent SS Kevin McGonigle,,David Peterson,P,34.78%,14.05
6,5216379130,JRaab,0,102,1B Michael Busch 2B Gleyber Torres 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Jake Mangum P Framber Valdez P Carmen Mlodzinski SS Javier Baez,,Jose Ramirez,3B,34.78%,8
7,5216439385,auweglman,0,99.3,1B Spencer Torkelson 2B Xavier Edwards 3B Jose Ramirez C Austin Hedges OF Daylen Lile OF Esmerlyn Valdez OF Chase DeLauter P Foster Griffin P David Peterson SS Otto Lopez,,Foster Griffin,P,30.43%,16.25
8,5216056691,jrevelle3,0,99.05,1B Andres Chaparro 2B Xavier Edwards 3B Brady House C Joe Mack OF Dylan Crews OF Heriberto Hernandez OF Griffin Conine P Framber Valdez P Janson Junk SS Otto Lopez,,CJ Abrams,SS,30.43%,9
8,5216208731,jokerdpo,0,99.05,1B Andres Chaparro 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Dylan Crews OF Tyrone Taylor P Framber Valdez P Janson Junk SS CJ Abrams,,Dylan Crews,OF,30.43%,0
10,5216604742,grantgoupil,0,97.05,1B Spencer Torkelson 2B Gleyber Torres 3B Brady House C Harry Ford OF Pete Crow-Armstrong OF Dylan Crews OF Andrew Pinckney P Framber Valdez P Janson Junk SS CJ Abrams,,Michael Busch,1B,30.43%,3
