Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5216791393,vavo27,0,110.1,1B Shohei Ohtani 2B Miguel Rojas 3B Max Muncy C Salvador Perez OF Mike Trout OF Andy Pages OF Wade Meckler P Eric Lauer P Cal Quantrill SS Bobby Witt Jr.,,Eric Lauer,P,78.26%,24.05
2,5216768302,dtapper29,0,108.35,1B Freddie Freeman 2B Vaughn Grissom 3B Max Muncy C Moises Ballesteros OF Mike Trout OF Shohei Ohtani OF Wade Meckler P Eric Lauer P George Klassen SS Zach Neto,,Shohei Ohtani,1B,73.91%,19
3,5216800305,psereda,0,105.35,1B Freddie Freeman 2B Miguel Rojas 3B Max Muncy C Salvador Perez OF Mike Trout OF Shohei Ohtani OF Kyle Tucker P Cal Quantrill P George Klassen SS Zach Neto,,Cal Quantrill,P,69.57%,17.05
4,5216780116,DanDePo,0,105.1,1B Joc Pederson 2B Miguel Rojas 3B Max Muncy C Elias Diaz OF Mike Trout OF Brandon Nimmo OF Shohei Ohtani P Eric Lauer P Cal Quantrill SS Bobby Witt Jr.,,Andy Pages,OF,65.22%,3
5,5216809015,AngerTornado,0,102.85,1B Shohei Ohtani 2B Vaughn Grissom 3B Max Muncy C Moises Ballesteros OF Mike Trout OF Kyle Tucker OF Andy Pages P Eric Lauer P Landon Knack SS Mookie Betts,,Mike Trout,OF,60.87%,18
6,5216826191,BigFish2,0,101.1,1B Jac Caglianone 2B Vaughn Grissom 3B Max Muncy C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Shohei Ohtani P Eric Lauer P Cal Quantrill SS Zach Neto,,Bobby Witt Jr.,SS,60.87%,8
7,5216806048,jtmartin3,0,99.35,1B Freddie Freeman 2B Vaughn Grissom 3B Max Muncy C Elias Diaz OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Eric Lauer P George Klassen SS Corey Seager,,Vaughn Grissom,2B,52.17%,2
7,5216826559,sopolis,0,99.35,1B Freddie Freeman 2B Vaughn Grissom 3B Max Muncy C Moises Ballesteros OF Mike Trout OF Kyle Tucker OF Andy Pages P Eric Lauer P George Klassen SS Mookie Betts,,Freddie Freeman,1B,47.83%,5
9,5216779747,Jpage86,0,99.1,1B Shohei Ohtani 2B Nicky Lopez 3B Ezequiel Duran C Elias Diaz OF Mike Trout OF Andy Pages OF Jac Caglianone P Eric Lauer P Cal Quantrill SS Bobby Witt Jr.,,Max Muncy,3B,47.83%,0
10,5216773662,LUE92,0,97.1,1B Joc Pederson 2B Vaughn Grissom 3B Ezequiel Duran C Elias Diaz OF Brandon Nimmo OF Shohei Ohtani OF Andy Pages P Eric Lauer P Cal Quantrill SS Corey Seager,,George Klassen,P,43.48%,19.3
