Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5216417230,CyclopeanCyborg,0,82.23,CPT Dustin May UTIL Robbie Ray UTIL Luis Rengifo UTIL Gary Sanchez UTIL Gavin Sheets UTIL Jake Cronenworth,,Dustin May,UTIL,78.26%,22.15
2,5215889484,Celticsnc,0,76.23,CPT Dustin May UTIL Jackson Chourio UTIL Brice Turang UTIL Gary Sanchez UTIL Gavin Sheets UTIL Joey Ortiz,,Robbie Ray,UTIL,56.52%,10
3,5216364307,Ezilodi,0,67,CPT Xander Bogaerts UTIL Brice Turang UTIL Jake Bauers UTIL Jackson Merrill UTIL William Contreras UTIL Gary Sanchez,,Jackson Chourio,UTIL,56.52%,2
4,5216146773,KILLANADZ24,0,65.65,CPT Gary Sanchez UTIL Dustin May UTIL Jackson Chourio UTIL Manny Machado UTIL Jackson Merrill UTIL Brandon Lockridge,,Jake Cronenworth,UTIL,43.48%,9
5,5216227703,KristianFTM,0,63.23,CPT Dustin May UTIL Robbie Ray UTIL Jackson Chourio UTIL Jake Cronenworth UTIL Joey Ortiz UTIL Brandon Lockridge,,Brandon Lockridge,UTIL,39.13%,0
6,5215858342,jazzyj0619,0,61.23,CPT Dustin May UTIL Robbie Ray UTIL Jackson Chourio UTIL David Hamilton UTIL Joey Ortiz UTIL Brandon Lockridge,,Andrew Vaughn,UTIL,34.78%,0
6,5216477270,zonaque,0,61.23,CPT Dustin May UTIL Robbie Ray UTIL Jackson Chourio UTIL David Hamilton UTIL Joey Ortiz UTIL Brandon Lockridge,,Jackson Merrill,UTIL,30.43%,7
6,5216490395,Cmoney13x,0,61.23,CPT Dustin May UTIL Jackson Chourio UTIL William Contreras UTIL Ty France UTIL Xander Bogaerts UTIL Brandon Lockridge,,Joey Ortiz,UTIL,30.43%,9
9,5216011917,Stree,0,60.23,CPT Dustin May UTIL Jackson Chourio UTIL Brice Turang UTIL Andrew Vaughn UTIL Jake Cronenworth UTIL Joey Ortiz,,William Contreras,UTIL,26.09%,4
10,5216382170,wittwerjoe,0,59.23,CPT Dustin May UTIL Robbie Ray UTIL Jackson Merrill UTIL Andrew Vaughn UTIL Jake Cronenworth UTIL Austin Hays,,Gary Sanchez,UTIL,26.09%,23
11,5216051293,whoisjohngalt420,0,59.15,CPT Robbie Ray UTIL Dustin May UTIL Ty France UTIL Luis Rengifo UTIL Jake Cronenworth UTIL Austin Hays,,Austin Hays,UTIL,26.09%,0
12,5216419438,Harmiles,0,55,CPT Manny Machado UTIL Robbie Ray UTIL Ty France UTIL Luis Rengifo UTIL Gary Sanchez UTIL Jake Cronenworth,,Brice Turang,UTIL,21.74%,7
13,5215624504,Footballchamp1967,0,53.5,CPT Jackson Merrill UTIL Fernando Tatis Jr. UTIL Manny Machado UTIL William Contreras UTIL Gary Sanchez UTIL Andrew Vaughn,,Manny Machado,UTIL,21.74%,0
14,5216392851,bleeski,0,51.23,CPT Dustin May UTIL Jackson Chourio UTIL Brice Turang UTIL Andrew Vaughn UTIL Jake Cronenworth UTIL Brandon Lockridge,,Ty France,UTIL,21.74%,8
14,5216430164,corruption79,0,51.23,CPT Dustin May UTIL Jackson Chourio UTIL Manny Machado UTIL Jackson Merrill UTIL Joey Ortiz UTIL Brandon Lockridge,,Luis Rengifo,UTIL,21.74%,5
16,5216124869,clags22,0,51.15,CPT Robbie Ray UTIL Dustin May UTIL Jackson Merrill UTIL Luis Rengifo UTIL Gavin Sheets UTIL Freddy Fermin,,Gavin Sheets,UTIL,17.39%,2
17,5216376514,crf_333,0,50.15,CPT Robbie Ray UTIL Dustin May UTIL William Contreras UTIL Andrew Vaughn UTIL Jake Cronenworth UTIL Austin Hays,,Jake Bauers,UTIL,13.04%,5
17,5216481176,MadDoggs75,0,50.15,CPT Robbie Ray UTIL Dustin May UTIL Jackson Chourio UTIL Gavin Sheets UTIL Jake Cronenworth UTIL Brandon Lockridge,,Xander Bogaerts,UTIL,13.04%,14
19,5216464357,Harvesters0812,0,49,CPT Robbie Ray UTIL Jake Bauers UTIL Jackson Merrill UTIL Ty France UTIL Xander Bogaerts UTIL Austin Hays,,David Hamilton,UTIL,8.70%,7
20,5216196080,mrclean913,0,48.23,CPT Dustin May UTIL Robbie Ray UTIL Jake Bauers UTIL Andrew Vaughn UTIL Austin Hays UTIL Brandon Lockridge,,Freddy Fermin,UTIL,8.70%,0
21,5216480827,TG282930,0,45.23,CPT Dustin May UTIL Robbie Ray UTIL Jackson Chourio UTIL Andrew Vaughn UTIL Austin Hays UTIL Freddy Fermin,,Fernando Tatis Jr.,UTIL,4.35%,16
22,5216473453,jarradkern,0,38.5,CPT Brice Turang UTIL Jackson Chourio UTIL William Contreras UTIL Ty France UTIL Luis Rengifo UTIL Joey Ortiz,,,
23,5216413929,SkyFlyDFS,0,37.15,CPT Andrew Vaughn UTIL Dustin May UTIL Jackson Chourio UTIL Manny Machado UTIL William Contreras UTIL Jake Cronenworth,,,
