Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5216692061,L053R666,0,94.08,CPT Eric Lauer UTIL Shohei Ohtani UTIL Andy Pages UTIL Mookie Betts UTIL Starling Marte UTIL Hunter Feduccia,,Shohei Ohtani,UTIL,78.26%,19
2,5216524048,KristianFTM,0,92.08,CPT Eric Lauer UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Tyler Tolbert UTIL Miguel Rojas UTIL Hunter Feduccia,,Bobby Witt Jr.,UTIL,56.52%,8
3,5216773950,Alancey,0,78.55,CPT Shohei Ohtani UTIL Eric Lauer UTIL Andy Pages UTIL Teoscar Hernandez UTIL Tyler Tolbert UTIL Hunter Feduccia,,Nick Loftin,UTIL,47.83%,0
4,5216752179,SmokingSquash,0,72.55,CPT Jac Caglianone UTIL Eric Lauer UTIL Shohei Ohtani UTIL Mookie Betts UTIL Nick Loftin UTIL Starling Marte,,Andy Pages,UTIL,43.48%,3
5,5216789538,bleeski,0,72.08,CPT Eric Lauer UTIL Shohei Ohtani UTIL Andy Pages UTIL Teoscar Hernandez UTIL Nick Loftin UTIL Hunter Feduccia,,Teoscar Hernandez,UTIL,43.48%,0
6,5216139657,KILLANADZ24,0,68.5,CPT Andy Pages UTIL Shohei Ohtani UTIL Bobby Witt Jr. UTIL Mookie Betts UTIL Tyler Tolbert UTIL Miguel Rojas,,Salvador Perez,UTIL,39.13%,7
7,5216766109,Jpage86,0,63.55,CPT Andy Pages UTIL Eric Lauer UTIL Shohei Ohtani UTIL Salvador Perez UTIL Nick Loftin UTIL Miguel Rojas,,Eric Lauer,UTIL,34.78%,24.05
8,5216703527,Bears133,0,61.5,CPT Mookie Betts UTIL Shohei Ohtani UTIL Bobby Witt Jr. UTIL Andy Pages UTIL Nick Loftin UTIL Starling Marte,,Jac Caglianone,UTIL,30.43%,5
9,5216742648,Cmoney13x,0,59.5,CPT Shohei Ohtani UTIL Bobby Witt Jr. UTIL Freddie Freeman UTIL Tyler Tolbert UTIL Nick Loftin UTIL Miguel Rojas,,Starling Marte,UTIL,30.43%,3
10,5216424154,corruption79,0,59,CPT Bobby Witt Jr. UTIL Shohei Ohtani UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Salvador Perez UTIL Isaac Collins,,Miguel Rojas,UTIL,30.43%,9
11,5216799565,SportsJoker12,0,52.75,CPT Bobby Witt Jr. UTIL Shohei Ohtani UTIL Salvador Perez UTIL Isaac Collins UTIL Miguel Rojas UTIL Mason Black,,Mookie Betts,UTIL,26.09%,19
12,5216759814,dtapper29,0,52.55,CPT Freddie Freeman UTIL Eric Lauer UTIL Max Muncy UTIL Teoscar Hernandez UTIL Salvador Perez UTIL Hunter Feduccia,,Tyler Tolbert,UTIL,26.09%,9
13,5216740221,Extraqtt,0,52.08,CPT Eric Lauer UTIL Freddie Freeman UTIL Max Muncy UTIL Teoscar Hernandez UTIL Isaac Collins UTIL Miguel Rojas,,Hunter Feduccia,UTIL,26.09%,14
14,5216823280,youngster201,0,51.5,CPT Jac Caglianone UTIL Shohei Ohtani UTIL Bobby Witt Jr. UTIL Andy Pages UTIL Nick Loftin UTIL Hunter Feduccia,,Freddie Freeman,UTIL,21.74%,5
15,5216796900,TDs_n_Beer,0,48,CPT Bobby Witt Jr. UTIL Andy Pages UTIL Jac Caglianone UTIL Mookie Betts UTIL Salvador Perez UTIL Isaac Collins,,Isaac Collins,UTIL,21.74%,2
16,5216827977,amibe,0,47.5,CPT Jac Caglianone UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Teoscar Hernandez UTIL Salvador Perez UTIL Miguel Rojas,,Mason Black,UTIL,21.74%,3.75
17,5216059003,whoisjohngalt420,0,46.75,CPT Bobby Witt Jr. UTIL Shohei Ohtani UTIL Tyler Tolbert UTIL Nick Loftin UTIL Starling Marte UTIL Mason Black,,Max Muncy,UTIL,13.04%,0
18,5216185100,howardwi,0,45.25,CPT Shohei Ohtani UTIL Bobby Witt Jr. UTIL Teoscar Hernandez UTIL Nick Loftin UTIL Josh Rojas UTIL Mason Black,,Carter Jensen,UTIL,4.35%,0
19,5215896193,Celticsnc,0,44.5,CPT Shohei Ohtani UTIL Bobby Witt Jr. UTIL Jac Caglianone UTIL Teoscar Hernandez UTIL Nick Loftin UTIL Starling Marte,,Josh Rojas,UTIL,4.35%,5
19,5216822470,BigFish2,0,44.5,CPT Jac Caglianone UTIL Shohei Ohtani UTIL Bobby Witt Jr. UTIL Teoscar Hernandez UTIL Salvador Perez UTIL Starling Marte,,,
21,5216715905,rgamm29,0,37,CPT Bobby Witt Jr. UTIL Shohei Ohtani UTIL Andy Pages UTIL Teoscar Hernandez UTIL Nick Loftin UTIL Starling Marte,,,
22,5216011621,Stree,0,31.63,CPT Mason Black UTIL Bobby Witt Jr. UTIL Max Muncy UTIL Salvador Perez UTIL Tyler Tolbert UTIL Isaac Collins,,,
23,5216129985,deathmetalbob,0,21.25,CPT Jac Caglianone UTIL Andy Pages UTIL Carter Jensen UTIL Salvador Perez UTIL Nick Loftin UTIL Mason Black,,,
