Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5220690868,RustyBGood (3/3),0,159,1B Munetaka Murakami 2B Xavier Edwards 3B Brooks Lee C Agustin Ramirez OF Kody Clemens OF Sam Antonacci OF Heriberto Hernandez P Michael Soroka P Christian Scott SS Otto Lopez,,Dylan Cease,P,60.11%,27.25
2,5220390566,nomjlikeme (4/5),0,158.1,1B Kyle Schwarber 2B Xavier Edwards 3B Alec Bohm C Agustin Ramirez OF Bryce Harper OF Heriberto Hernandez OF Javier Sanoja P Christian Scott P Drew Anderson SS Otto Lopez,,Eury Perez,P,41.01%,19.3
3,5220506661,riomilla3434,0,154.55,1B Alec Bohm 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Brandon Marsh OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Eury Perez SS Otto Lopez,,Francisco Lindor,SS,29.78%,7
4,5220336335,drunkonpappy (4/5),0,152.6,1B Matt Olson 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Mike Yastrzemski P Eury Perez P Ryan Weathers SS Otto Lopez,,Agustin Ramirez,C,24.16%,21
5,5220389601,Wanna_Square_Up1567 (4/5),0,149.55,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Sam Antonacci OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Eury Perez SS Otto Lopez,,Corbin Carroll,OF,23.60%,8
6,5220244001,GQ1NYC (2/5),0,147.7,1B Matt Olson 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Corbin Carroll OF Esteury Ruiz OF Javier Sanoja P Dylan Cease P Christian Scott SS Geraldo Perdomo,,Heriberto Hernandez,OF,22.47%,20
7,5220453204,cholt27 (4/5),0,142.2,1B Alec Bohm 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Brandon Marsh OF Heriberto Hernandez OF Justin Crawford P Dylan Cease P Sean Burke SS Otto Lopez,,Christian Scott,P,21.91%,21.45
8,5220336333,drunkonpappy (2/5),0,141.55,1B Tim Tawa 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Eury Perez SS Geraldo Perdomo,,Sean Burke,P,20.79%,0.95
9,5220677189,seth1374 (4/5),0,141.1,1B Royce Lewis 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Byron Buxton OF Kody Clemens OF Heriberto Hernandez P Eury Perez P Dean Kremer SS Otto Lopez,,A.J. Ewing,OF,19.10%,2
10,5220244003,GQ1NYC (4/5),0,138.55,1B Abimelec Ortiz 2B Xavier Edwards 3B Caleb Durbin C Agustin Ramirez OF Jarren Duran OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Eury Perez SS Otto Lopez,,Geraldo Perdomo,SS,16.85%,0
