Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5207399998,NoMaas21,0,150.85,1B Jonathan Aranda 2B Osleivis Basabe 3B Junior Caminero C Gabriel Moreno OF Chandler Simpson OF Cedric Mullins OF Drew Gilbert P Brandon Sproat P Ian Seymour SS Taylor Walls,,Cam Schlittler,P,55.32%,5.35
2,5207389968,tmoney88,0,149.65,1B Yandy Diaz 2B Nate Furman 3B Junior Caminero C Austin Wells OF Chandler Simpson OF Cedric Mullins OF Jesus Sanchez P Cam Schlittler P Ian Seymour SS Taylor Walls,,Ian Seymour,P,36.17%,27.3
3,5207638675,Bankster17,0,144.65,1B Jonathan Aranda 2B Richie Palacios 3B Ryan McMahon C Henry Davis OF Chandler Simpson OF Esmerlyn Valdez OF Cedric Mullins P Cam Schlittler P Ian Seymour SS Mookie Betts,,Cedric Mullins,OF,36.17%,21
4,5207572645,twooge74,0,139.65,1B Jonathan Aranda 2B Nate Furman 3B Yandy Diaz C Austin Wells OF Chandler Simpson OF Cedric Mullins OF Jesus Sanchez P Cam Schlittler P Ian Seymour SS Taylor Walls,,Jeremy Pena,SS,29.79%,7
5,5207402611,brown1975,0,130.65,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Tommy Edman C Austin Wells OF Trent Grisham OF Cedric Mullins OF Spencer Jones P Cam Schlittler P Ian Seymour SS Jacob Gonzalez,,Jake Cronenworth,2B,25.53%,0
6,5207472761,grnaty,0,129.15001,1B Yandy Diaz 2B Jake Cronenworth 3B Junior Caminero C Yainer Diaz OF Chandler Simpson OF Cedric Mullins OF Jesus Sanchez P Ian Seymour P Michael King SS Jeremy Pena,,Austin Wells,C,23.40%,19
7,5207640339,pdmac23,0,127.649994,1B Jake Bauers 2B Richie Palacios 3B Tommy Edman C Austin Wynns OF Trent Grisham OF Victor Mesa Jr. OF George Springer P Cam Schlittler P Ian Seymour SS Jose Caballero,,Jonathan Aranda,1B,23.40%,22
8,5207553151,Draconfire,0,125.7,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Adrian Del Castillo OF Fernando Tatis Jr. OF Chandler Simpson OF Victor Mesa Jr. P Bubba Chandler P Michael McGreevy SS Taylor Walls,,Junior Caminero,3B,21.28%,32
9,5207632203,kngof9ex,0,119.7,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Yainer Diaz OF Chandler Simpson OF Victor Mesa Jr. OF Ryan Waldschmidt P Bubba Chandler P Michael McGreevy SS Jeremy Pena,,Chandler Simpson,OF,21.28%,17
10,5207469894,pgk8,0,118.3,1B Luis Garcia Jr. 2B Brandon Lowe 3B Ryan McMahon C Austin Wells OF Wyatt Langford OF Trent Grisham OF Spencer Jones P Cam Schlittler P Bubba Chandler SS Corey Seager,,Yordan Alvarez,OF,21.28%,7
11,5207488094,whoisjohngalt420,0,117.85,1B Ben Rice 2B Jake Cronenworth 3B Ryan McMahon C Austin Wells OF Fernando Tatis Jr. OF Trent Grisham OF Cedric Mullins P Cam Schlittler P Cal Quantrill SS Jose Caballero,,Spencer Jones,OF,21.28%,0
12,5207446674,smokey_joe15,0,115.8,1B Christian Walker 2B Jake Cronenworth 3B Junior Caminero C Yainer Diaz OF Yordan Alvarez OF Jake Bauers OF Cam Smith P Ian Seymour P Cal Quantrill SS Jeremy Pena,,Justin Wrobleski,P,21.28%,-2.25
13,5207408689,meyers2305,0,115.25,1B Jonathan Aranda 2B Richie Palacios 3B Yandy Diaz C Eliezer Alfonzo OF Shohei Ohtani OF Kyle Tucker OF Teoscar Hernandez P Justin Wrobleski P Cal Quantrill SS Jose Caballero,,Taylor Walls,SS,19.15%,19
14,5207556239,Raiderfanatic2195,0,114.75,1B Andrew Vaughn 2B Brice Turang 3B Junior Caminero C Adrian Del Castillo OF Jake Bauers OF Chandler Simpson OF Nathan Lukes P Matthew Boyd P Michael McGreevy SS Taylor Walls,,Yainer Diaz,C,19.15%,8
15,5207535001,bizz2020,0,110.8,1B Ben Rice 2B Jose Altuve 3B Yandy Diaz C Austin Wells OF Yordan Alvarez OF Cedric Mullins OF Daulton Varsho P Ian Seymour P Cal Quantrill SS Jeremy Pena,,Cal Quantrill,P,19.15%,16.5
16,5207491939,djonesemb,0,108.85,1B Yandy Diaz 2B Jake Cronenworth 3B Junior Caminero C Nick Fortes OF Fernando Tatis Jr. OF Cedric Mullins OF Jesus Sanchez P Brandon Sproat P Ian Seymour SS Taylor Walls,,Nate Furman,2B,17.02%,2
17,5207518609,Wanna_Square_Up1567,0,107.799995,1B Jonathan Aranda 2B Nate Furman 3B Yandy Diaz C Hunter Goodman OF Cole Carrigg OF Victor Mesa Jr. OF Cedric Mullins P Bubba Chandler P Michael King SS Taylor Walls,,Brandon Sproat,P,17.02%,2.55
18,5207549328,sasmallen,0,105.65,1B Jonathan Aranda 2B Jake Cronenworth 3B Kyle Karros C Austin Wells OF Yordan Alvarez OF Cedric Mullins OF Jesus Sanchez P Cam Schlittler P Cristian Javier SS Corey Seager,,Jesus Sanchez,OF,14.89%,5
19,5207622284,Extraqtt,0,104.9,1B Rafael Devers 2B Osleivis Basabe 3B Junior Caminero C Daniel Susac OF Cedric Mullins OF Drew Gilbert OF Grant McCray P Cam Schlittler P Brandon Sproat SS Taylor Walls,,Rafael Devers,1B,14.89%,0
20,5207600009,deckeron,0,104.75,1B Jonathan Aranda 2B Jose Altuve 3B David Hamilton C Yainer Diaz OF Chandler Simpson OF Victor Mesa Jr. OF Cedric Mullins P Justin Wrobleski P Matthew Boyd SS Taylor Walls,,Jackson Merrill,OF,14.89%,3
21,5207419387,salatso22,0,102.85,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kyle Karros C Hunter Goodman OF Mickey Moniak OF Troy Johnston OF Jesus Sanchez P Cam Schlittler P Cal Quantrill SS Ezequiel Tovar,,Victor Mesa Jr.,OF,14.89%,0
22,5207452915,Rief13,0,102.1,1B Luis Garcia Jr. 2B Brandon Lowe 3B Ryan McMahon C Austin Wells OF Cedric Mullins OF Brandon Nimmo OF Spencer Jones P Cam Schlittler P Justin Wrobleski SS Jose Caballero,,Michael King,P,12.77%,9.85
23,5207477633,mwear,0,89.35,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Willi Castro C Hunter Goodman OF Trent Grisham OF Jasson Dominguez OF Spencer Jones P Cal Quantrill P Michael King SS Jeremy Pena,,Trent Grisham,OF,12.77%,21
24,5207637897,bleeski,0,89.2,1B Jonathan Aranda 2B Jake Cronenworth 3B Kazuma Okamoto C Austin Wells OF Yordan Alvarez OF Cam Smith OF Jesus Sanchez P Cam Schlittler P Michael King SS Jeremy Pena,,Ty France,1B,12.77%,4
25,5207586279,Nbot11,0,88.05,1B Rafael Devers 2B Osleivis Basabe 3B Isaac Paredes C Daniel Susac OF Yordan Alvarez OF Jung Hoo Lee OF Nathan Lukes P Justin Wrobleski P Ian Seymour SS Jeremy Pena,,Fernando Tatis Jr.,OF,12.77%,0
26,5207397448,T_Sall321,0,85.15,1B Rafael Devers 2B Christian Koss 3B Junior Caminero C Yainer Diaz OF Yordan Alvarez OF Cam Smith OF Drew Gilbert P Cristian Javier P Michael King SS Jeremy Pena,,Yandy Diaz,1B,10.64%,2
27,5207535086,makehm,0,84.6,1B Jake Burger 2B Willi Castro 3B David Hamilton C Hunter Goodman OF Cole Carrigg OF Cedric Mullins OF Jasson Dominguez P Justin Wrobleski P Michael King SS Ezequiel Duran,,Osleivis Basabe,2B,10.64%,5
28,5207460968,iamtheky,0,83.65,1B Jake Bauers 2B Osleivis Basabe 3B Kyle Karros C Luis Campusano OF Cole Carrigg OF Kyle Tucker OF Cam Smith P Cam Schlittler P Cristian Javier SS Jeremy Pena,,Cam Smith,OF,10.64%,6
29,5207577541,jpeyton1219,0,81.85,1B Rafael Devers 2B Richie Palacios 3B Alex Bregman C Carson Kelly OF Yordan Alvarez OF Jasson Dominguez OF Spencer Jones P Cam Schlittler P Cal Quantrill SS Jacob Gonzalez,,Richie Palacios,2B,10.64%,23
30,5207548326,Chili77,0,80.649994,1B Jonathan Aranda 2B Nate Furman 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Daulton Varsho OF Spencer Jones P Cam Schlittler P Ian Seymour SS Willy Adames,,Jose Caballero,SS,10.64%,16
31,5207536991,Paulo21613,0,78.649994,1B Yandy Diaz 2B Brandon Lowe 3B Nick Gonzales C Henry Davis OF Cedric Mullins OF Jake Mangum OF Grant McCray P Cam Schlittler P Ian Seymour SS Jacob Gonzalez,,Manny Machado,3B,10.64%,0
32,5207542073,Calvin3470,0,78.05,1B Shohei Ohtani 2B Jose Altuve 3B Manny Machado C Austin Wells OF Pete Crow-Armstrong OF George Springer OF Jose Fermin P Brandon Sproat P Cal Quantrill SS Mookie Betts,,Matthew Boyd,P,10.64%,11
33,5207479147,AREYOUKIDDING,0,73.649994,1B Rafael Devers 2B Jake Cronenworth 3B Isaac Paredes C Luis Campusano OF Cedric Mullins OF Luis Rengifo OF Kike Hernandez P Cam Schlittler P Ian Seymour SS Jeremy Pena,,Bubba Chandler,P,10.64%,17.95
34,5207589324,tigobity,0,72.75,1B Jake Bauers 2B Luis Rengifo 3B Jose Caballero C William Contreras OF Jackson Chourio OF George Springer OF Spencer Jones P Justin Wrobleski P Matthew Boyd SS Ezequiel Duran,,Esmerlyn Valdez,OF,8.51%,8
35,5207394608,bhaggerty923,0,70.75,1B Rafael Devers 2B Osleivis Basabe 3B Kyle Karros C Eliezer Alfonzo OF Yordan Alvarez OF Esmerlyn Valdez OF Taylor Trammell P Cam Schlittler P Brandon Pfaadt SS Jeremy Pena,,Kyle Karros,3B,8.51%,14
36,5207460741,grantgoupil,0,70.35,1B Jonathan Aranda 2B Nate Furman 3B Sung-Mun Song C Luis Campusano OF Jackson Merrill OF Esmerlyn Valdez OF Jake Mangum P Cam Schlittler P Matthew Boyd SS Xander Bogaerts,,Drew Gilbert,OF,8.51%,5
37,5207427315,Byronn5,0,67.9,1B Ty France 2B Nate Furman 3B Manny Machado C Luis Campusano OF Jackson Merrill OF Luis Rengifo OF Jung Hoo Lee P Cam Schlittler P Brandon Sproat SS Willy Adames,,Luis Garcia Jr.,1B,8.51%,19
38,5207591564,Elwaysarmy,0,66.45,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Austin Wells OF Fernando Tatis Jr. OF Jackson Merrill OF Spencer Jones P Logan Webb P Brandon Sproat SS Geraldo Perdomo,,Hunter Goodman,C,8.51%,2
39,5207648165,fheimes,0,65.649994,1B Rafael Devers 2B Brice Turang 3B Christian Koss C Daniel Susac OF Chandler Simpson OF Victor Mesa Jr. OF Drew Gilbert P Cam Schlittler P Ian Seymour SS Willy Adames,,Nathan Lukes,OF,8.51%,0
40,5207600607,Rhombus87,0,61.05,1B Jake Burger 2B JJ Wetherholt 3B Yandy Diaz C Ivan Herrera OF Wyatt Langford OF Brandon Nimmo OF Evan Carter P Justin Wrobleski P Ian Seymour SS Corey Seager,,Luis Campusano,C,8.51%,8
