Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5198852329,jc000000,0,177.55,1B Rafael Devers 2B Jake Cronenworth 3B Casey Schmitt C Gabriel Moreno OF Heliot Ramos OF Jung Hoo Lee OF Nathan Lukes P Dylan Cease P Robbie Ray SS Geraldo Perdomo,,Dylan Cease,P,55.93%,50.85
2,5198500985,tlynch0,0,172.55,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Freddy Fermin OF Fernando Tatis Jr. OF Daulton Varsho OF Nathan Lukes P Dylan Cease P Robbie Ray SS CJ Abrams,,Eury Perez,P,45.76%,8.35
3,5198733654,briguy13,0,150.55,1B Ty France 2B Jake Cronenworth 3B Curtis Mead C James McCann OF James Wood OF Dylan Crews OF Jacob Young P Dylan Cease P Robbie Ray SS Willy Adames,,Dylan Crews,OF,35.59%,8
4,5198640410,wittwerjoe,0,149.55,1B Ty France 2B Nasim Nunez 3B Manny Machado C James McCann OF Fernando Tatis Jr. OF Jackson Merrill OF Esteury Ruiz P Dylan Cease P Robbie Ray SS Xander Bogaerts,,Heriberto Hernandez,OF,33.90%,0
5,5198474730,cobra.commander,0,146.55,1B Andres Chaparro 2B Ildemaro Vargas 3B Casey Schmitt C Keibert Ruiz OF Dylan Crews OF Daylen Lile OF Heriberto Hernandez P Dylan Cease P Robbie Ray SS CJ Abrams,,Foster Griffin,P,33.90%,12.2
6,5198563443,drunkonpappy,0,139.05,1B Kyle Stowers 2B Jake Cronenworth 3B Manny Machado C Logan O'Hoppe OF Fernando Tatis Jr. OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Foster Griffin SS Otto Lopez,,Sonny Gray,P,30.51%,1.25
7,5198483544,kafedaiv,0,138.1,1B Bryce Eldridge 2B Luis Arraez 3B Casey Schmitt C James McCann OF Daylen Lile OF Jung Hoo Lee OF Jacob Young P Dylan Cease P Sonny Gray SS Willy Adames,,Robbie Ray,P,28.81%,22.7
8,5198721012,11baller20,0,138.05,1B Rafael Devers 2B Nasim Nunez 3B Manny Machado C Keibert Ruiz OF Dylan Crews OF Heriberto Hernandez OF Jacob Young P Dylan Cease P Foster Griffin SS Xander Bogaerts,,James Wood,OF,28.81%,3
9,5198575681,titanhawks,0,136.55,1B Andres Chaparro 2B Nasim Nunez 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Jackson Merrill OF Esteury Ruiz P Dylan Cease P Robbie Ray SS Geraldo Perdomo,,Casey Schmitt,3B,25.42%,7
10,5198634434,gwarrick0639,0,136.05,1B Rafael Devers 2B Xavier Edwards 3B Curtis Mead C Logan O'Hoppe OF Heliot Ramos OF Dylan Crews OF Jacob Young P Dylan Cease P Foster Griffin SS Javier Sanoja,,Curtis Mead,3B,25.42%,6
