Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5198519813,ponch4us2,0,186.55,1B Rafael Devers 2B Luis Arraez 3B Luis Rengifo C Keibert Ruiz OF Dylan Crews OF George Springer OF Jung Hoo Lee P Dylan Cease P Robbie Ray SS Zach Neto,,Dylan Cease,P,53.39%,50.85
2,5198744092,cagea65 (1/3),0,165.55,1B Kyle Stowers 2B Jake Cronenworth 3B Manny Machado C Freddy Fermin OF Fernando Tatis Jr. OF Jackson Merrill OF Esteury Ruiz P Dylan Cease P Robbie Ray SS Otto Lopez,,Eury Perez,P,43.22%,8.35
3,5198501039,tlynch0 (2/3),0,159.55,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Brandon Valenzuela OF Fernando Tatis Jr. OF Jackson Merrill OF Daulton Varsho P Dylan Cease P Robbie Ray SS Ernie Clement,,Heriberto Hernandez,OF,36.44%,0
4,5198715513,JRaab,0,155.55,1B Ildemaro Vargas 2B Nasim Nunez 3B Nolan Arenado C Gabriel Moreno OF Jackson Merrill OF Heriberto Hernandez OF Jacob Young P Dylan Cease P Robbie Ray SS CJ Abrams,,Sonny Gray,P,32.20%,1.25
5,5198329906,pgk8 (1/3),0,153.55,1B Kyle Stowers 2B Jake Cronenworth 3B Manny Machado C Freddy Fermin OF Fernando Tatis Jr. OF Jakob Marsee OF Esteury Ruiz P Dylan Cease P Robbie Ray SS Otto Lopez,,Foster Griffin,P,31.36%,12.2
6,5198682017,tmoney88 (2/3),0,152.55,1B Rafael Devers 2B Xavier Edwards 3B Javier Sanoja C Gabriel Moreno OF Heliot Ramos OF Jung Hoo Lee OF Heriberto Hernandez P Dylan Cease P Robbie Ray SS Otto Lopez,,Robbie Ray,P,30.51%,22.7
7,5198744093,cagea65 (2/3),0,152.2,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Liam Hicks OF George Springer OF Esteury Ruiz OF Daulton Varsho P Dylan Cease P Eury Perez SS Zach Neto,,Gabriel Moreno,C,30.51%,7
8,5198543862,Aoteoroa (2/2),0,146.55,1B Kyle Stowers 2B Luis Arraez 3B Casey Schmitt C Keibert Ruiz OF Daylen Lile OF Heriberto Hernandez OF Jacob Young P Dylan Cease P Robbie Ray SS Otto Lopez,,Rafael Devers,1B,29.66%,30
9,5198502923,sphere3d (1/2),0,143.05,1B Rafael Devers 2B Luis Arraez 3B Nolan Arenado C Gabriel Moreno OF Dylan Crews OF George Springer OF Heriberto Hernandez P Dylan Cease P Foster Griffin SS Javier Sanoja,,Otto Lopez,SS,26.27%,12
10,5198615378,coachkimp,0,142.55,1B Rafael Devers 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Heliot Ramos OF Jackson Merrill OF Heriberto Hernandez P Dylan Cease P Robbie Ray SS Willy Adames,,Dylan Crews,OF,26.27%,8
11,5198726940,11baller20 (1/3),0,140.2,1B Rafael Devers 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Heriberto Hernandez OF Jacob Young OF Esteury Ruiz P Dylan Cease P Eury Perez SS Zach Neto,,Zach Neto,SS,23.73%,2
12,5198563125,drunkonpappy (2/3),0,140.05,1B Vladimir Guerrero Jr. 2B Jake Cronenworth 3B Kazuma Okamoto C Brandon Valenzuela OF Fernando Tatis Jr. OF Jackson Merrill OF Daulton Varsho P Dylan Cease P Foster Griffin SS Andres Gimenez,,Fernando Tatis Jr.,OF,22.03%,4
12,5198638211,Gonzyyy (2/3),0,140.05,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Logan O'Hoppe OF George Springer OF Heriberto Hernandez OF Daulton Varsho P Dylan Cease P Foster Griffin SS Zach Neto,,Casey Schmitt,3B,21.19%,7
14,5198547152,Heathiscool,0,139.9,1B Rafael Devers 2B Anthony Seigler 3B Luis Rengifo C Daniel Susac OF James Wood OF Jackson Merrill OF Daulton Varsho P Foster Griffin P Robbie Ray SS CJ Abrams,,Corbin Carroll,OF,20.34%,4
15,5198584863,swier162 (3/3),0,139.55,1B Bryce Eldridge 2B Luis Arraez 3B Curtis Mead C Daniel Susac OF Heliot Ramos OF Jung Hoo Lee OF Nathan Lukes P Dylan Cease P Robbie Ray SS Geraldo Perdomo,,Curtis Mead,3B,19.49%,6
16,5198563124,drunkonpappy (1/3),0,139.05,1B Kyle Stowers 2B Jake Cronenworth 3B Manny Machado C Logan O'Hoppe OF Fernando Tatis Jr. OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Foster Griffin SS Otto Lopez,,James Wood,OF,18.64%,3
17,5198501038,tlynch0 (1/3),0,138.55,1B Ty France 2B Jake Cronenworth 3B Javier Sanoja C Liam Hicks OF Fernando Tatis Jr. OF Jackson Merrill OF Heriberto Hernandez P Dylan Cease P Robbie Ray SS Otto Lopez,,Jake Cronenworth,2B,17.80%,18
