Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5198993283,moldova,0,141,1B Michael Busch 2B Pedro Ramirez 3B Tommy Edman C Miguel Amaya OF Andy Pages OF Seiya Suzuki OF Ian Happ P Sean Burke P Nick Martinez SS Jeremy Pena,,Yoshinobu Yamamoto,P,52.17%,20.7
2,5199029750,t.lumpz,0,104.7,1B Josh Bell 2B Brice Turang 3B Royce Lewis C Victor Caratini OF Christian Yelich OF Jake Bauers OF Garrett Mitchell P Yoshinobu Yamamoto P Hunter Greene SS Cooper Pratt,,Hunter Greene,P,26.09%,0
3,5198984721,bleeski,0,100.65,1B Jake Bauers 2B Brice Turang 3B Jose Ramirez C William Contreras OF Christian Yelich OF Esmerlyn Valdez OF Brandon Nimmo P Hunter Greene P Brandon Young SS Cooper Pratt,,Sean Burke,P,26.09%,25.9
4,5199043842,TheCompletePackage,0,100.3,1B Royce Lewis 2B Brice Turang 3B Brooks Lee C Victor Caratini OF Byron Buxton OF Garrett Mitchell OF Alan Roden P Yoshinobu Yamamoto P Paul Skenes SS Cooper Pratt,,Yordan Alvarez,OF,26.09%,4
5,5199034296,Wanna_Square_Up1567,0,99.55,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Carson Benge OF Joc Pederson P Paul Skenes P Andre Pallante SS Francisco Lindor,,Jonah Heim,C,26.09%,0
6,5199020449,lucyjane20,0,96.6,1B Paul Goldschmidt 2B Nicky Lopez 3B Max Muncy C Edgar Quero OF Shohei Ohtani OF Christian Yelich OF Joc Pederson P Yoshinobu Yamamoto P Sean Burke SS J.P. Crawford,,Paul Skenes,P,21.74%,18.6
7,5198999901,SportsJoker12,0,95.4,1B Ryan O'Hearn 2B Cole Young 3B Eugenio Suarez C Dalton Rushing OF Yordan Alvarez OF Cody Bellinger OF Wyatt Langford P Sean Burke P Robert Gasser SS Ryan Kreidler,,Christian Yelich,OF,21.74%,7
8,5198992091,jc000000,0,95.35,1B Pete Alonso 2B Jeff McNeil 3B Christian Encarnacion-Strand C Jonah Heim OF Yordan Alvarez OF Lars Nootbaar OF Dylan Beavers P Yoshinobu Yamamoto P Brandon Young SS Gunnar Henderson,,Cooper Pratt,SS,21.74%,29
9,5199029505,GuitarBet1,0,86.6,1B Alec Burleson 2B JJ Wetherholt 3B Blaze Jordan C Drake Baldwin OF Randy Arozarena OF Dominic Canzone OF Luke Raley P Yoshinobu Yamamoto P Sean Burke SS Colt Emerson,,Bryan Woo,P,17.39%,4.65
10,5199028609,tmoney88,0,81.7,1B Christian Encarnacion-Strand 2B Jose Altuve 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Dylan Beavers OF Lucas Spence P Paul Skenes P Nolan McLean SS Gunnar Henderson,,Brice Turang,2B,17.39%,8
11,5199008398,salatso22,0,80.3,1B Nick Kurtz 2B Donovan Walton 3B Tommy White C Jonah Heim OF Jackson Chourio OF Christian Yelich OF Henry Bolte P Yoshinobu Yamamoto P Paul Skenes SS Cooper Pratt,,Jose Altuve,2B,17.39%,0
12,5198988535,wittwerjoe,0,78.2,1B Jonathan Aranda 2B Richie Palacios 3B Alec Bohm C Hunter Feduccia OF Yordan Alvarez OF Chandler Simpson OF Victor Mesa Jr. P Hunter Brown P Bryan Woo SS Trea Turner,,Isaac Paredes,3B,17.39%,12
13,5199002631,peterjpacheco,0,76.7,1B Ben Rice 2B Brice Turang 3B Christian Encarnacion-Strand C Jonah Heim OF Jackson Chourio OF Esmerlyn Valdez OF Bryan De La Cruz P Yoshinobu Yamamoto P Hunter Greene SS Cooper Pratt,,Shota Imanaga,P,13.04%,22.5
14,5199011542,jcrosby0017,0,76.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Yastrzemski OF Noelvi Marte OF TJ Friedl P Nick Martinez P Shota Imanaga SS Elly De La Cruz,,Robert Gasser,P,13.04%,18.5
15,5199011550,sirleged7777,0,75.2,1B Yandy Diaz 2B Jose Altuve 3B Junior Caminero C Jonah Heim OF Chandler Simpson OF Victor Mesa Jr. OF Cedric Mullins P Yoshinobu Yamamoto P Shota Imanaga SS Jacob Wilson,,Ben Rice,1B,13.04%,0
