Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5198965585,moldova,0,141,1B Michael Busch 2B Pedro Ramirez 3B Tommy Edman C Miguel Amaya OF Andy Pages OF Seiya Suzuki OF Ian Happ P Sean Burke P Nick Martinez SS Jeremy Pena,,Yoshinobu Yamamoto,P,40.68%,20.7
2,5199018005,deepthoughts,0,113.45,1B Nick Kurtz 2B Travis Bazzana 3B Christian Encarnacion-Strand C Ivan Herrera OF Yordan Alvarez OF JJ Bleday OF Dylan Beavers P Ryan Weathers P Shota Imanaga SS Dansby Swanson,,Hunter Greene,P,33.90%,0
3,5198828531,alleghenyarrowheads,0,112.35,1B Sal Stewart 2B Ozzie Albies 3B Eugenio Suarez C Jonah Heim OF Wyatt Langford OF Christian Yelich OF Cole Carrigg P Nathan Eovaldi P Hunter Greene SS Cooper Pratt,,Paul Skenes,P,32.20%,18.6
4,5198889650,hcnpower,0,107.7,1B Ben Rice 2B Brice Turang 3B David Hamilton C Austin Wells OF Cody Bellinger OF Trevor Larnach OF Jasson Dominguez P Paul Skenes P Nick Martinez SS Jose Caballero,,Byron Buxton,OF,23.73%,0
5,5198984482,bleeski,0,104.6,1B Josh Bell 2B Brice Turang 3B Royce Lewis C Victor Caratini OF Byron Buxton OF Jackson Chourio OF Christian Yelich P Nolan McLean P Shota Imanaga SS Cooper Pratt,,Jonah Heim,C,23.73%,0
6,5198984082,imadeit110,0,103.3,1B Josh Bell 2B Kody Clemens 3B Royce Lewis C William Contreras OF Jackson Chourio OF Christian Yelich OF Alan Roden P Yoshinobu Yamamoto P Paul Skenes SS Cooper Pratt,,Jacob Wilson,SS,20.34%,0
7,5198870508,Greenbay26,0,101.9,1B Pete Alonso 2B Brice Turang 3B Kyle Karros C Hunter Goodman OF Joc Pederson OF Dylan Beavers OF Tyler O'Neill P Hunter Greene P Sean Burke SS Gunnar Henderson,,Elly De La Cruz,SS,20.34%,5
8,5199044004,TheCompletePackage,0,100.3,1B Royce Lewis 2B Brice Turang 3B Brooks Lee C Victor Caratini OF Byron Buxton OF Garrett Mitchell OF Alan Roden P Yoshinobu Yamamoto P Paul Skenes SS Cooper Pratt,,Brice Turang,2B,18.64%,8
9,5198813853,cagea65,0,99.85,1B Matt Olson 2B Ozzie Albies 3B Eugenio Suarez C Drake Baldwin OF Dominic Smith OF Mike Yastrzemski OF Dylan Beavers P Nathan Eovaldi P Robert Gasser SS Gunnar Henderson,,Christian Yelich,OF,18.64%,7
10,5198840228,jc000000,0,95.35,1B Pete Alonso 2B Jeff McNeil 3B Christian Encarnacion-Strand C Jonah Heim OF Yordan Alvarez OF Lars Nootbaar OF Dylan Beavers P Yoshinobu Yamamoto P Brandon Young SS Gunnar Henderson,,Tyler Soderstrom,OF,16.95%,3
10,5198860044,twooge74,0,95.35,1B Josh Bell 2B Brice Turang 3B David Hamilton C William Contreras OF Byron Buxton OF Jackson Chourio OF Alan Roden P Nathan Eovaldi P Hunter Greene SS Cooper Pratt,,Robert Gasser,P,16.95%,18.5
12,5198990205,cpdk69,0,94.65,1B Christian Walker 2B Tommy Edman 3B Alec Bohm C Drake Baldwin OF Christian Yelich OF Julio Rodriguez OF Jake Mangum P Yoshinobu Yamamoto P Andre Pallante SS Dansby Swanson,,Sean Burke,P,15.25%,25.9
13,5198852916,Jackie2424,0,93.4,1B Matt Olson 2B Ozzie Albies 3B Tommy White C Drake Baldwin OF Michael Harris II OF Jake Bauers OF Garrett Mitchell P Sean Burke P Robert Gasser SS Jim Jarvis,,Tommy White,3B,15.25%,0
14,5198999628,SportsJoker12,0,89.55,1B Josh Naylor 2B Nico Hoerner 3B Tommy Edman C Hunter Goodman OF Yordan Alvarez OF Jake Bauers OF Brandon Nimmo P Tanner Bibee P Brandon Young SS J.P. Crawford,,Drake Baldwin,C,15.25%,3
15,5198858366,ChokeHoldem1,0,88.95,1B Paul Goldschmidt 2B Brice Turang 3B Royce Lewis C William Contreras OF Jackson Chourio OF Christian Yelich OF Trent Grisham P Hunter Greene P Ryan Weathers SS Cooper Pratt,,Jackson Chourio,OF,15.25%,3
16,5199040113,demgen,0,87.55,1B Josh Bell 2B Jazz Chisholm Jr. 3B Nick Gonzales C J.T. Realmuto OF Kyle Schwarber OF Esmerlyn Valdez OF Marcell Ozuna P Paul Skenes P Andre Pallante SS Trea Turner,,Kody Clemens,2B,13.56%,2
17,5199045128,sasmallen,0,86.3,1B Royce Lewis 2B Donovan Walton 3B Tommy White C Austin Wells OF Byron Buxton OF Christian Yelich OF Dylan Beavers P Yoshinobu Yamamoto P Paul Skenes SS Elly De La Cruz,,Royce Lewis,3B,13.56%,7
18,5198880196,primeness,0,84.7,1B Bryce Harper 2B Edwin Arroyo 3B Edmundo Sosa C Austin Wells OF Yordan Alvarez OF Kyle Schwarber OF Steven Kwan P Yoshinobu Yamamoto P Hunter Greene SS Cooper Pratt,,Trevor Larnach,OF,13.56%,3
19,5199044072,bizz2020,0,82.5,1B Pete Alonso 2B Ozzie Albies 3B Christian Encarnacion-Strand C Drake Baldwin OF Michael Harris II OF Dylan Beavers OF Bryan De La Cruz P Hunter Greene P Robert Gasser SS Gunnar Henderson,,Josh Bell,1B,13.56%,4
19,5199049385,ggriggcubsfan,0,82.5,1B Paul Goldschmidt 2B Brice Turang 3B Nick Gonzales C Henry Davis OF Christian Yelich OF Esmerlyn Valdez OF Garrett Mitchell P Paul Skenes P Sean Burke SS Jacob Wilson,,Dylan Beavers,OF,13.56%,10
21,5198914721,kngof9ex,0,82.45,1B Christian Encarnacion-Strand 2B Jazz Chisholm Jr. 3B Austin Riley C Hunter Goodman OF Byron Buxton OF Trevor Larnach OF Bryan De La Cruz P Shota Imanaga P Andre Pallante SS Elly De La Cruz,,Cooper Pratt,SS,13.56%,29
22,5199028616,GuitarBet1,0,81,1B Bryce Harper 2B Edwin Arroyo 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF JJ Bleday OF Noelvi Marte P Nolan McLean P Sean Burke SS Elly De La Cruz,,Ozzie Albies,2B,11.86%,14
23,5199014354,bsnyder12,0,80.3,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Henry Davis OF Esmerlyn Valdez OF Victor Mesa Jr. OF Cedric Mullins P Yoshinobu Yamamoto P Paul Skenes SS Jacob Gonzalez,,Eugenio Suarez,3B,11.86%,0
24,5198982522,whoisjohngalt420,0,79.85,1B Sal Stewart 2B Kody Clemens 3B Eugenio Suarez C Tyler Stephenson OF Esmerlyn Valdez OF JJ Bleday OF Jake Mangum P Nathan Eovaldi P Robert Gasser SS Elly De La Cruz,,Michael Harris II,OF,11.86%,5
25,5199039848,Harmiles,0,77.35,1B Freddie Freeman 2B Cole Young 3B Kyle Karros C Ivan Herrera OF Sam Antonacci OF Esmerlyn Valdez OF Henry Bolte P Yoshinobu Yamamoto P Bryan Woo SS J.P. Crawford,,JJ Bleday,OF,11.86%,12
26,5198994450,peterjpacheco,0,76.7,1B Ben Rice 2B Brice Turang 3B Christian Encarnacion-Strand C Jonah Heim OF Jackson Chourio OF Esmerlyn Valdez OF Bryan De La Cruz P Yoshinobu Yamamoto P Hunter Greene SS Cooper Pratt,,Cole Young,2B,11.86%,0
27,5199011727,jcrosby0017,0,76.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Yastrzemski OF Noelvi Marte OF TJ Friedl P Nick Martinez P Shota Imanaga SS Elly De La Cruz,,Shota Imanaga,P,11.86%,22.5
27,5199023102,DJ32153,0,76.6,1B Christian Walker 2B Brice Turang 3B Christian Encarnacion-Strand C Drake Baldwin OF Christian Yelich OF Luis Lara OF Edmundo Sosa P Paul Skenes P Hunter Greene SS Jeremy Pena,,Nolan McLean,P,10.17%,18.1
29,5198872475,corruption79,0,76.1,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF Jackson Chourio OF JJ Bleday OF Lars Nootbaar P Paul Skenes P Robert Gasser SS Elly De La Cruz,,Yordan Alvarez,OF,10.17%,4
30,5198971956,FlyBoysGangGreen,0,75.35,1B Bryce Harper 2B Nicky Lopez 3B Alec Bohm C Austin Wynns OF Kyle Schwarber OF Brandon Nimmo OF Alejandro Osuna P Nathan Eovaldi P Hunter Greene SS Trea Turner,,Christian Encarnacion-Strand,3B,10.17%,5
