Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5232466705,DicVec,0,56.075,CPT Hayden Wesneski UTIL Gerrit Cole UTIL Jose Altuve UTIL Isaac Paredes UTIL Cam Smith UTIL Austin Wells,,Gerrit Cole,CPT,56.52%,19.05
2,5232534326,Sally_Bunn,0,54.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Ben Rice UTIL Spencer Jones UTIL Taylor Trammell UTIL Austin Wells,,Austin Wells,UTIL,56.52%,0
3,5232147268,KILLANADZ24,0,53.7,CPT Spencer Jones UTIL Gerrit Cole UTIL Yordan Alvarez UTIL Ben Rice UTIL Christian Walker UTIL Taylor Trammell,,Spencer Jones,UTIL,43.48%,0
4,5232479474,crf_333,0,53.075,CPT Hayden Wesneski UTIL Gerrit Cole UTIL Trent Grisham UTIL Daulton Varsho UTIL Spencer Jones UTIL Taylor Trammell,,Trent Grisham,UTIL,43.48%,0
5,5232562640,josephje,0,49.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Trent Grisham UTIL George Lombard Jr. UTIL Cam Smith UTIL Austin Wells,,Taylor Trammell,UTIL,39.13%,3
6,5232365719,MaddHatter916,0,47.05,CPT Gerrit Cole UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Gerrit Cole,UTIL,34.78%,12.7
6,5232530844,jabbo123,0,47.05,CPT Gerrit Cole UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Daulton Varsho,UTIL,34.78%,4
8,5232486581,bleeski,0,46,CPT Yordan Alvarez UTIL Cody Bellinger UTIL Jose Altuve UTIL Isaac Paredes UTIL Christian Walker UTIL Yainer Diaz,,Hayden Wesneski,UTIL,30.43%,22.25
9,5232118570,howardwi,0,45.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Trent Grisham UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells,,Jose Altuve,UTIL,26.09%,0
9,5232549164,sabal23,0,45.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Trent Grisham UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells,,Ben Rice,UTIL,26.09%,10
11,5232348681,KristianFTM,0,45.05,CPT Gerrit Cole UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL George Lombard Jr. UTIL Yainer Diaz UTIL Spencer Jones,,Jazz Chisholm Jr.,UTIL,26.09%,15
12,5232512307,USAFJorgensen,0,44.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Trent Grisham UTIL Spencer Jones UTIL Taylor Trammell UTIL Austin Wells,,George Lombard Jr.,UTIL,21.74%,8
13,5232497729,Ezilodi,0,43.7,CPT Daulton Varsho UTIL Gerrit Cole UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Jose Altuve UTIL Austin Wells,,Cam Smith,UTIL,21.74%,0
14,5232475775,grantgoupil,0,42.375,CPT Hayden Wesneski UTIL Yordan Alvarez UTIL Trent Grisham UTIL Jose Altuve UTIL Daulton Varsho UTIL Taylor Trammell,,Yainer Diaz,UTIL,17.39%,3
15,5232529896,L053R666,0,41.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Luis Garcia Jr. UTIL Spencer Jones UTIL Cam Smith UTIL Austin Wells,,Yordan Alvarez,UTIL,17.39%,2
15,5232545701,yaya0130,0,41.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Luis Garcia Jr. UTIL Spencer Jones UTIL Cam Smith UTIL Austin Wells,,Luis Garcia Jr.,UTIL,17.39%,0
17,5232490745,dtapper29,0,40.7,CPT Spencer Jones UTIL Gerrit Cole UTIL Yordan Alvarez UTIL Jazz Chisholm Jr. UTIL Jose Caballero UTIL George Lombard Jr.,,Jose Caballero,UTIL,13.04%,3
17,5232554910,Alancey,0,40.7,CPT Cody Bellinger UTIL Gerrit Cole UTIL Luis Garcia Jr. UTIL Jeremy Pena UTIL Daulton Varsho UTIL Austin Wells,,Hayden Wesneski,CPT,13.04%,33.38
19,5231976320,bposluszny,0,38.05,CPT Gerrit Cole UTIL Cody Bellinger UTIL Jose Caballero UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Spencer Jones,,Cody Bellinger,CPT,8.70%,6
19,5232365745,zonaque,0,38.05,CPT Gerrit Cole UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Jose Altuve UTIL Daulton Varsho UTIL Austin Wells,,Christian Walker,UTIL,8.70%,26
21,5232504924,Reboundboy,0,35.05,CPT Gerrit Cole UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Yainer Diaz UTIL Cam Smith UTIL Taylor Trammell,,Spencer Jones,CPT,8.70%,0
22,5231863738,Stolle76,0,32.7,CPT Cody Bellinger UTIL Gerrit Cole UTIL Jose Altuve UTIL Jose Caballero UTIL George Lombard Jr. UTIL Yainer Diaz,,Isaac Paredes,UTIL,8.70%,10
23,5232545672,DFSdegen,0,21.7,CPT Luis Garcia Jr. UTIL Gerrit Cole UTIL Yordan Alvarez UTIL Daulton Varsho UTIL Spencer Jones UTIL Taylor Trammell,,Yordan Alvarez,CPT,4.35%,3
,,,,,,,Daulton Varsho,CPT,4.35%,6
,,,,,,,Luis Garcia Jr.,CPT,4.35%,0
,,,,,,,Jeremy Pena,UTIL,4.35%,18
