Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5232476578,bleeski (1/2),0,215.3,1B Bryce Eldridge 2B Charles McAdoo 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Jac Caglianone OF Luis Lara P Chris Sale P Hayden Wesneski SS Bobby Witt Jr.,,Jacob Misiorowski,P,57.89%,23.1
2,5232195387,Theo2020 (2/2),0,203.75,1B Vinnie Pasquantino 2B Charles McAdoo 3B Kazuma Okamoto C Carter Jensen OF Jackson Chourio OF Jac Caglianone OF Trent Grisham P Chris Sale P Noah Cameron SS Mauricio Dubon,,Chris Sale,P,32.63%,47.05
3,5232467092,DueceEmUp,0,192.4,1B Vinnie Pasquantino 2B Jazz Chisholm Jr. 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Jac Caglianone OF Luis Lara P Gerrit Cole P Noah Cameron SS Cooper Pratt,,Gerrit Cole,P,31.58%,12.7
4,5232242162,Chris_1188,0,190.95,1B Vinnie Pasquantino 2B Jazz Chisholm Jr. 3B Josh Rojas C William Contreras OF Jackson Chourio OF Jac Caglianone OF John Rave P Yoshinobu Yamamoto P Gerrit Cole SS Joey Ortiz,,Noah Cameron,P,31.58%,14.7
5,5232130031,tmoney88 (2/2),0,187.7,1B Luis Garcia Jr. 2B Charles McAdoo 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Jac Caglianone OF Luis Lara P Chris Sale P Landen Roupp SS Cooper Pratt,,Jazz Chisholm Jr.,2B,28.42%,15
5,5232487351,A_playa_named_gus (1/2),0,187.7,1B Vinnie Pasquantino 2B Charles McAdoo 3B Kazuma Okamoto C Salvador Perez OF Jac Caglianone OF George Springer OF Myles Straw P Chris Sale P Landen Roupp SS Bobby Witt Jr.,,Trent Grisham,OF,28.42%,0
7,5232419965,youngster201,0,186.8,1B Vinnie Pasquantino 2B Jazz Chisholm Jr. 3B Josh Rojas C Carter Jensen OF Jac Caglianone OF Drew Gilbert OF Kyle Isbel P Jacob Misiorowski P Gerrit Cole SS Joey Ortiz,,Spencer Jones,OF,28.42%,0
8,5232461898,shieldtje (1/2),0,184.34999,1B Gary Sanchez 2B Charles McAdoo 3B Joey Ortiz C Carter Jensen OF Jackson Chourio OF Jac Caglianone OF Cody Bellinger P Noah Cameron P Landen Roupp SS Bobby Witt Jr.,,Charles McAdoo,2B,25.26%,3
9,5232379106,cw1tt (1/2),0,178.15,1B Andrew Vaughn 2B Charles McAdoo 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Daz Cameron OF Jonah Cox P Jacob Misiorowski P Chris Sale SS Cooper Pratt,,Cody Bellinger,OF,24.21%,4
10,5231982210,drunkonpappy (1/2),0,177.15,1B Bryce Eldridge 2B Nate Furman 3B David Hamilton C William Contreras OF Jackson Chourio OF Luis Lara OF Drew Gilbert P Jacob Misiorowski P Chris Sale SS Cooper Pratt,,Yoshinobu Yamamoto,P,24.21%,25.25
11,5232195386,Theo2020 (1/2),0,174.34999,1B Kazuma Okamoto 2B Charles McAdoo 3B Nolan Arenado C Carter Jensen OF Jackson Chourio OF Jac Caglianone OF Daulton Varsho P Noah Cameron P Landen Roupp SS Bobby Witt Jr.,,William Contreras,C,24.21%,4
12,5232436946,sportsfan14 (1/2),0,168.15,1B Jac Caglianone 2B Jazz Chisholm Jr. 3B Josh Rojas C Salvador Perez OF Drew Gilbert OF John Rave OF Isaac Collins P Jacob Misiorowski P Chris Sale SS George Lombard Jr.,,Luis Garcia Jr.,1B,21.05%,0
13,5231819019,stock2mail (1/2),0,166.15,1B Rafael Devers 2B Nate Furman 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Luis Lara OF Drew Gilbert P Jacob Misiorowski P Chris Sale SS Christian Koss,,Bobby Witt Jr.,SS,21.05%,21
13,5232341943,TOMHAY,0,166.15,1B Vinnie Pasquantino 2B Charles McAdoo 3B Andrew Vaughn C Salvador Perez OF Jac Caglianone OF John Rave OF Isaac Collins P Jacob Misiorowski P Chris Sale SS David Hamilton,,Jac Caglianone,OF,21.05%,42
15,5232490235,A_playa_named_gus (2/2),0,161.8,1B Vinnie Pasquantino 2B Charles McAdoo 3B Kazuma Okamoto C Carter Jensen OF Jac Caglianone OF George Springer OF Myles Straw P Jacob Misiorowski P Gerrit Cole SS Ernie Clement,,Drew Gilbert,OF,18.95%,16
