Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5232490760,dtapper29,0,72.95,CPT Daulton Varsho UTIL Gerrit Cole UTIL Hayden Wesneski UTIL Christian Walker UTIL Jose Caballero UTIL Yainer Diaz,,Austin Wells,UTIL,56.52%,0
2,5232505238,Ezilodi,0,71.075,CPT Hayden Wesneski UTIL Gerrit Cole UTIL Jeremy Pena UTIL Daulton Varsho UTIL Cam Smith UTIL Taylor Trammell,,Gerrit Cole,CPT,47.83%,19.05
3,5231979414,bposluszny,0,56.375,CPT Hayden Wesneski UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Jose Altuve UTIL Yainer Diaz UTIL Austin Wells,,Taylor Trammell,UTIL,43.48%,3
3,5232486557,bleeski,0,56.375,CPT Hayden Wesneski UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Jose Altuve UTIL Yainer Diaz UTIL Austin Wells,,Gerrit Cole,UTIL,39.13%,12.7
5,5232370395,zonaque,0,55.375,CPT Hayden Wesneski UTIL Yordan Alvarez UTIL Ben Rice UTIL Daulton Varsho UTIL Yainer Diaz UTIL Taylor Trammell,,Spencer Jones,UTIL,39.13%,0
6,5232466709,DicVec,0,54.075,CPT Hayden Wesneski UTIL Gerrit Cole UTIL Cody Bellinger UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells,,Daulton Varsho,UTIL,34.78%,4
7,5232147325,KILLANADZ24,0,53.7,CPT Spencer Jones UTIL Gerrit Cole UTIL Yordan Alvarez UTIL Ben Rice UTIL Christian Walker UTIL Taylor Trammell,,Luis Garcia Jr.,UTIL,34.78%,0
8,5232472205,crf_333,0,53.075,CPT Hayden Wesneski UTIL Gerrit Cole UTIL Trent Grisham UTIL Daulton Varsho UTIL Spencer Jones UTIL Taylor Trammell,,Yainer Diaz,UTIL,30.43%,3
9,5232523874,OmegaTheAlpha,0,52.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Jose Caballero UTIL George Lombard Jr. UTIL Spencer Jones UTIL Austin Wells,,Ben Rice,UTIL,30.43%,10
10,5232363734,fall54,0,48.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Cody Bellinger UTIL Yainer Diaz UTIL Spencer Jones UTIL Austin Wells,,Hayden Wesneski,CPT,26.09%,33.38
11,5232116065,khill111111,0,47.2,CPT Jazz Chisholm Jr. UTIL Gerrit Cole UTIL Luis Garcia Jr. UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Spencer Jones,,Trent Grisham,UTIL,21.74%,0
12,5232370178,MaddHatter916,0,47.05,CPT Gerrit Cole UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Cody Bellinger,UTIL,21.74%,4
13,5232512327,USAFJorgensen,0,44.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Trent Grisham UTIL Spencer Jones UTIL Taylor Trammell UTIL Austin Wells,,Jose Caballero,UTIL,21.74%,3
14,5232465450,BigNats13,0,42.95,CPT Austin Wells UTIL Gerrit Cole UTIL Hayden Wesneski UTIL Luis Garcia Jr. UTIL Cody Bellinger UTIL Daulton Varsho,,Yordan Alvarez,UTIL,17.39%,2
15,5232081220,garyg2c,0,41.7,CPT Ben Rice UTIL Gerrit Cole UTIL Trent Grisham UTIL Isaac Paredes UTIL Daulton Varsho UTIL Austin Wells,,Jeremy Pena,UTIL,17.39%,18
16,5232550764,yaya0130,0,41.3,CPT Gerrit Cole UTIL Hayden Wesneski UTIL Luis Garcia Jr. UTIL Spencer Jones UTIL Cam Smith UTIL Austin Wells,,George Lombard Jr.,UTIL,17.39%,8
17,5232343590,pat_the_hat2,0,41.05,CPT Gerrit Cole UTIL Ben Rice UTIL Cody Bellinger UTIL George Lombard Jr. UTIL Cam Smith UTIL Austin Wells,,Cam Smith,UTIL,17.39%,0
18,5232560325,Alancey,0,40.7,CPT Cody Bellinger UTIL Gerrit Cole UTIL Luis Garcia Jr. UTIL Jeremy Pena UTIL Daulton Varsho UTIL Austin Wells,,Jose Altuve,UTIL,8.70%,0
19,5232484450,grantgoupil,0,40.05,CPT Gerrit Cole UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Jose Caballero UTIL Spencer Jones UTIL Taylor Trammell,,Christian Walker,UTIL,8.70%,26
20,5232545673,DFSdegen,0,36.05,CPT Gerrit Cole UTIL Ben Rice UTIL Cody Bellinger UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Jazz Chisholm Jr.,UTIL,8.70%,15
21,5232349151,KristianFTM,0,35.05,CPT Gerrit Cole UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Jose Caballero UTIL Taylor Trammell UTIL Austin Wells,,Isaac Paredes,UTIL,4.35%,10
21,5232497426,Reboundboy,0,35.05,CPT Gerrit Cole UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Yainer Diaz UTIL Cam Smith UTIL Taylor Trammell,,Ben Rice,CPT,4.35%,15
23,5232530843,jabbo123,0,33.05,CPT Gerrit Cole UTIL Luis Garcia Jr. UTIL Jose Caballero UTIL George Lombard Jr. UTIL Yainer Diaz UTIL Spencer Jones,,Jazz Chisholm Jr.,CPT,4.35%,22.5
,,,,,,,Spencer Jones,CPT,4.35%,0
,,,,,,,Austin Wells,CPT,4.35%,0
,,,,,,,Daulton Varsho,CPT,4.35%,6
,,,,,,,Cody Bellinger,CPT,4.35%,6
